No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,701001,SMA NEGERI 1 MEDAN,10210873,N,430,74.59,74.3,55.26,57.34,57.39,68.17,0.0,7,1,1,2018,SUMATERA UTARA,KOTA MEDAN
2,701002,SMA NEGERI 2 MEDAN,10210853,N,589,68.62,59.17,36.65,37.49,40.83,44.56,0.0,7,1,2,2018,SUMATERA UTARA,KOTA MEDAN
3,701003,SMA NEGERI 3 MEDAN,10210856,N,562,75.6,69.19,54.76,52.89,57.66,67.59,0.0,7,1,3,2018,SUMATERA UTARA,KOTA MEDAN
4,701004,SMA NEGERI 4 MEDAN,10210857,N,406,71.99,66.98,43.89,41.19,49.97,55.48,0.0,7,1,4,2018,SUMATERA UTARA,KOTA MEDAN
5,701005,SMA NEGERI 5 MEDAN,10210858,N,398,70.99,61.4,37.25,38.73,47.15,52.55,0.0,7,1,5,2018,SUMATERA UTARA,KOTA MEDAN
6,701006,SMA NEGERI 6 MEDAN,10210859,N,148,68.07,54.05,31.42,34.55,41.53,48.99,0.0,7,1,6,2018,SUMATERA UTARA,KOTA MEDAN
7,701007,SMA NEGERI 7 MEDAN,10210860,N,235,73.26,62.1,41.73,40.83,47.37,61.79,0.0,7,1,7,2018,SUMATERA UTARA,KOTA MEDAN
8,701008,SMA NEGERI 8 MEDAN,10210861,N,207,62.47,52.06,31.46,35.94,45.11,44.44,0.0,7,1,8,2018,SUMATERA UTARA,KOTA MEDAN
9,701009,SMA NEGERI 9 MEDAN,10210862,N,168,59.61,42.99,27.66,30.66,54.85,37.12,0.0,7,1,9,2018,SUMATERA UTARA,KOTA MEDAN
10,701010,SMA NEGERI 10 MEDAN,10210874,N,121,62.96,55.04,28.41,0.0,44.33,49.88,0.0,7,1,10,2018,SUMATERA UTARA,KOTA MEDAN
11,701011,SMA NEGERI 11 MEDAN,10210875,N,240,67.86,58.43,45.56,47.5,53.41,68.48,0.0,7,1,11,2018,SUMATERA UTARA,KOTA MEDAN
12,701012,SMA NEGERI 12 MEDAN,10210876,N,218,72.5,63.26,37.81,38.2,47.79,54.09,0.0,7,1,12,2018,SUMATERA UTARA,KOTA MEDAN
13,701013,SMA NEGERI 13 MEDAN,10210877,N,412,67.09,54.86,34.78,36.01,44.9,48.76,0.0,7,1,13,2018,SUMATERA UTARA,KOTA MEDAN
