No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,29010001,SMA NEGERI 1 GORONTALO,40501085,N,333,70.27,58.41,39.82,45.48,54.93,51.2,54.92,29,1,0,2019,GORONTALO,KOTA GORONTALO
2,29010002,SMA NEGERI 2 GORONTALO,40501084,N,147,64.27,40.49,32.26,45.0,36.67,45.9,45.68,29,1,0,2019,GORONTALO,KOTA GORONTALO
3,29010003,SMA NEGERI 3 GORONTALO,40501083,N,319,77.45,60.16,37.96,45.64,47.72,53.82,56.83,29,1,0,2019,GORONTALO,KOTA GORONTALO
4,29010004,SMA NEGERI 4 GORONTALO,40501068,N,67,62.3,43.55,32.87,39.17,0.0,44.96,45.79,29,1,0,2019,GORONTALO,KOTA GORONTALO
5,29010005,SMAS PRASETYA GORONTALO,40501101,S,21,55.43,40.1,29.4,35.83,34.64,40.0,40.49,29,1,0,2019,GORONTALO,KOTA GORONTALO
6,29010007,SMA MUHAMMADIYAH GORONTALO,40501102,S,13,53.85,36.92,28.85,31.25,0.0,39.32,39.43,29,1,0,2019,GORONTALO,KOTA GORONTALO
7,29010008,MAN  1 KOTA GORONTALO,60725209,N,152,71.62,51.32,34.52,39.44,42.38,47.81,51.01,29,1,0,2019,GORONTALO,KOTA GORONTALO
8,29010010,MA NURUL YAQIN GORONTALO,60730013,S,18,48.56,35.56,29.86,0.0,0.0,35.14,37.28,29,1,1,2019,GORONTALO,KOTA GORONTALO
9,29010011,MA AL-HUDA GORONTALO,40503135,S,21,61.14,45.24,29.29,32.5,37.19,42.27,43.77,29,1,1,2019,GORONTALO,KOTA GORONTALO
10,29010012,MA ALKHAIRAAT KOTA GORONTALO,60728038,S,30,62.73,38.67,30.33,42.5,41.25,43.7,43.81,29,1,1,2019,GORONTALO,KOTA GORONTALO
