No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,2201001,SMA NEGERI 1 DENPASAR,50103127,N,498,78.79,75.68,84.1,77.92,80.99,86.93,0.0,22,1,1,2016,BALI,KOTA DENPASAR
2,2201002,SMA KERTHA WISATA,50103180,S,18,73.22,55.44,64.17,74.86,76.53,66.11,0.0,22,1,2,2016,BALI,KOTA DENPASAR
3,2201005,SMA NEGERI 2 DENPASAR,50103126,N,273,73.29,66.13,64.14,73.81,75.03,70.68,0.0,22,1,5,2016,BALI,KOTA DENPASAR
4,2201006,SMA PGRI 2 DENPASAR,50103173,S,95,70.34,65.62,62.03,67.37,70.71,68.68,0.0,22,1,6,2016,BALI,KOTA DENPASAR
5,2201007,SMA NEGERI 3 DENPASAR,50103125,N,259,78.77,71.47,76.67,70.62,80.82,85.96,0.0,22,1,7,2016,BALI,KOTA DENPASAR
6,2201008,SMA PGRI 1 DENPASAR,50103175,S,35,64.86,61.66,63.71,70.29,63.21,71.0,0.0,22,1,8,2016,BALI,KOTA DENPASAR
7,2201009,SMA PGRI 4 DENPASAR,50103172,S,91,66.09,55.6,44.81,55.03,53.98,52.47,0.0,22,1,9,2016,BALI,KOTA DENPASAR
8,2201010,SMA DHARMA PRAJA,50103185,S,91,59.3,53.25,48.35,56.59,58.13,59.92,0.0,22,1,10,2016,BALI,KOTA DENPASAR
9,2201011,SMA NEGERI 4 DENPASAR,50103124,N,323,80.05,76.69,83.43,81.93,87.21,87.89,0.0,22,1,11,2016,BALI,KOTA DENPASAR
10,2201012,SMA KATOLIK  SANTO YOSEPH DENPASAR,50103181,S,192,74.29,69.08,64.38,72.36,72.76,68.35,0.0,22,1,12,2016,BALI,KOTA DENPASAR
11,2201014,SMA TAMAN RAMA DENPASAR,50103149,S,40,74.5,78.95,77.31,73.0,76.81,77.69,0.0,22,1,14,2016,BALI,KOTA DENPASAR
12,2201016,SMA NEGERI 5 DENPASAR,50103122,N,402,73.99,66.51,65.85,73.84,72.13,68.86,0.0,22,1,16,2016,BALI,KOTA DENPASAR
13,2201017,SMA KRISTEN HARAPAN,50103179,S,162,71.47,62.12,49.49,66.16,63.5,59.97,0.0,22,1,17,2016,BALI,KOTA DENPASAR
14,2201020,SMA NEGERI 6 DENPASAR,50103121,N,237,76.49,69.01,68.1,73.01,74.66,72.48,0.0,22,1,20,2016,BALI,KOTA DENPASAR
15,2201021,SMA SARASWATI 1 DENPASAR,50103170,S,191,68.55,62.65,63.84,69.69,70.73,65.45,0.0,22,1,21,2016,BALI,KOTA DENPASAR
16,2201022,SMA P G R I  6 DENPASAR,50103171,S,23,65.22,64.78,64.89,65.0,69.46,63.26,0.0,22,1,22,2016,BALI,KOTA DENPASAR
17,2201023,SMA NEGERI 7 DENPASAR,50103120,N,426,73.61,69.23,68.57,75.78,71.41,73.15,0.0,22,1,23,2016,BALI,KOTA DENPASAR
18,2201024,SMA DWIJENDRA DENPASAR,50103183,S,251,69.91,63.03,64.18,73.05,71.4,66.93,0.0,22,1,24,2016,BALI,KOTA DENPASAR
19,2201025,SMA MUHAMMADIYAH 1 DENPASAR,50103178,S,72,65.92,51.92,50.66,48.33,55.83,53.78,0.0,22,1,25,2016,BALI,KOTA DENPASAR
20,2201029,MA. AL - MARUF DENPASAR,50105606,S,12,68.33,64.17,50.83,64.38,63.96,63.96,0.0,22,1,29,2016,BALI,KOTA DENPASAR
