No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,2501001,SMA NEGERI 1 JAYAPURA,60301016,N,349,66.54,34.57,28.09,28.3,31.26,37.34,0.0,25,1,1,2016,PAPUA,KOTA JAYAPURA
2,2501003,SMA PGRI  JAYAPURA,60301009,S,22,51.45,23.45,23.64,23.64,23.18,31.36,0.0,25,1,3,2016,PAPUA,KOTA JAYAPURA
3,2501004,SMA NEGERI 3 JAYAPURA,60301018,N,158,67.19,53.62,40.11,47.2,53.31,57.86,0.0,25,1,4,2016,PAPUA,KOTA JAYAPURA
4,2501005,SMA YPPK TERUNA BAKTI,60301015,S,74,72.86,50.73,42.53,45.61,37.33,52.84,0.0,25,1,5,2016,PAPUA,KOTA JAYAPURA
5,2501006,SMA MUHAMMADIYAH JAYAPURA,60301003,S,40,63.05,35.3,24.75,22.69,31.19,42.19,0.0,25,1,6,2016,PAPUA,KOTA JAYAPURA
6,2501007,SMA PEMBANGUNAN V YAPIS WAENA,60301002,S,15,58.67,32.4,25.17,25.33,30.0,32.33,0.0,25,1,7,2016,PAPUA,KOTA JAYAPURA
7,2501008,SMA NEGERI 4 JAYAPURA,60301019,N,362,65.27,51.99,40.9,41.22,41.15,51.2,0.0,25,1,8,2016,PAPUA,KOTA JAYAPURA
8,2501009,SMA SATRIA TASANGKAPURA,60301010,S,17,50.12,34.59,21.32,25.0,25.59,25.74,0.0,25,1,9,2016,PAPUA,KOTA JAYAPURA
9,2501010,SMA 45 ENTROP,60301011,S,16,49.5,31.5,25.63,41.88,23.44,48.44,0.0,25,1,10,2016,PAPUA,KOTA JAYAPURA
10,2501011,SMA EL-SHADDAI JAYAPURA,60301669,S,13,42.92,26.15,22.31,18.46,20.96,26.15,0.0,25,1,11,2016,PAPUA,KOTA JAYAPURA
11,2501012,SMA YPK DIASPORA KOTARAJA,60301013,S,37,55.62,31.41,24.39,22.16,24.32,30.27,0.0,25,1,12,2016,PAPUA,KOTA JAYAPURA
12,2501013,SMA YPPK TARUNA DHARMA,60301014,S,50,60.08,37.84,24.3,28.6,29.0,41.85,0.0,25,1,13,2016,PAPUA,KOTA JAYAPURA
13,2501014,MA DDI ENTROP,60305296,S,6,78.0,64.0,52.08,82.92,55.83,56.25,0.0,25,1,14,2016,PAPUA,KOTA JAYAPURA
14,2501016,SMA NEGERI 2 JAYAPURA,60301017,N,201,58.3,42.93,30.29,31.48,35.62,45.52,0.0,25,1,16,2016,PAPUA,KOTA JAYAPURA
15,2501017,SMA KRISTEN KALAM KUDUS,60301005,S,20,70.2,62.1,41.25,41.0,43.38,52.25,0.0,25,1,17,2016,PAPUA,KOTA JAYAPURA
16,2501018,SMA NEGERI 5 JAYAPURA,60301039,N,77,63.79,54.78,45.29,38.12,48.15,59.09,0.0,25,1,18,2016,PAPUA,KOTA JAYAPURA
17,2501019,SMA MANDALA TRIKORA,60301004,S,33,60.61,30.79,23.56,25.76,29.17,30.61,0.0,25,1,19,2016,PAPUA,KOTA JAYAPURA
18,2501020,SMA HIKMAH YAPIS JAYAPURA,60301007,S,13,66.77,37.08,27.5,23.65,27.31,31.92,0.0,25,1,20,2016,PAPUA,KOTA JAYAPURA
19,2501021,SMA GABUNGAN JAYAPURA,60301008,S,35,56.91,32.8,23.07,22.14,25.57,30.36,0.0,25,1,21,2016,PAPUA,KOTA JAYAPURA
20,2501022,MA DARUL MAARIF NUMBAY,60730021,S,11,70.91,52.36,61.82,56.14,65.23,51.82,0.0,25,1,22,2016,PAPUA,KOTA JAYAPURA
21,2501023,SMA NEGERI 6 SKOUW JAYAPURA,60301696,N,29,62.41,34.69,21.72,19.57,27.76,37.24,0.0,25,1,23,2016,PAPUA,KOTA JAYAPURA
22,2501026,SMA WAHANA CITA JAYAPURA,60304703,S,6,55.67,35.0,22.5,22.5,23.33,31.25,0.0,25,1,26,2016,PAPUA,KOTA JAYAPURA
23,2501030,MA AL MUTTAQIN BUPER JAYAPURA,60305295,S,16,71.75,44.0,64.53,65.0,62.97,52.66,0.0,25,1,30,2016,PAPUA,KOTA JAYAPURA
24,2501031,MA BAITURRAHIM JAYAPURA,69788126,S,7,69.71,58.0,43.21,57.14,50.0,55.36,0.0,25,1,31,2016,PAPUA,KOTA JAYAPURA
25,2501035,SMA NEGERI KHUSUS OLAH RAGA,69881035,N,17,53.41,30.0,21.62,22.79,23.68,25.29,0.0,25,1,35,2016,PAPUA,KOTA JAYAPURA
26,2502001,SMA NEGERI 1 SENTANI,60300173,N,164,60.44,42.72,30.46,30.34,30.56,44.16,0.0,25,2,1,2016,PAPUA,KABUPATEN JAYAPURA
27,2502002,SMA NEGERI 3 SENTANI,60300180,N,43,43.44,33.4,21.92,21.74,22.15,24.07,0.0,25,2,2,2016,PAPUA,KABUPATEN JAYAPURA
28,2502004,SMA NEGERI 2 SENTANI,60300181,N,25,48.4,36.88,22.6,21.7,19.5,25.3,0.0,25,2,4,2016,PAPUA,KABUPATEN JAYAPURA
29,2502005,SMA YPPGI SENTANI,60300177,S,62,41.23,26.52,19.27,22.42,21.05,24.27,0.0,25,2,5,2016,PAPUA,KABUPATEN JAYAPURA
30,2502006,SMA KRISTEN SENTANI,60303654,S,48,39.42,23.83,21.67,22.45,21.56,22.55,0.0,25,2,6,2016,PAPUA,KABUPATEN JAYAPURA
31,2502007,SMA NEGERI DEMTA,60303589,N,17,49.41,44.59,40.44,31.76,30.59,26.03,0.0,25,2,7,2016,PAPUA,KABUPATEN JAYAPURA
32,2502008,SMA ADVENT DOYO BARU,60300112,S,30,50.53,32.67,22.17,24.17,23.5,33.08,0.0,25,2,8,2016,PAPUA,KABUPATEN JAYAPURA
33,2502009,SMA YPPK ASISI SENTANI,60300176,S,53,55.77,36.42,20.94,28.07,27.17,42.41,0.0,25,2,9,2016,PAPUA,KABUPATEN JAYAPURA
34,2502010,SMA AL-FATAH YPKP SENTANI,60300178,S,38,57.42,35.21,22.04,21.32,25.79,30.39,0.0,25,2,10,2016,PAPUA,KABUPATEN JAYAPURA
35,2502011,MA YPKP SENTANI,60305294,S,15,62.0,31.6,24.83,20.83,26.17,28.33,0.0,25,2,11,2016,PAPUA,KABUPATEN JAYAPURA
36,2502012,SMA NEGERI 1 NIMBORAN,60300175,N,46,64.65,47.57,47.01,25.11,41.41,41.14,0.0,25,2,12,2016,PAPUA,KABUPATEN JAYAPURA
37,2502013,SMA YAPIS NIMBOKRANG,60303588,S,43,66.79,36.65,49.3,43.95,54.13,41.86,0.0,25,2,13,2016,PAPUA,KABUPATEN JAYAPURA
38,2502014,MA NEGERI NIMBOKRANG,60305293,N,1,58.0,24.0,15.0,25.0,25.0,20.0,0.0,25,2,14,2016,PAPUA,KABUPATEN JAYAPURA
39,2502015,SMA NEGERI KAUREH,60300152,N,18,67.0,33.56,25.56,28.06,29.31,36.81,0.0,25,2,15,2016,PAPUA,KABUPATEN JAYAPURA
40,2502017,SMA PERSIAPAN KEMTUK GRESI,60303590,S,30,44.87,20.4,20.42,20.67,22.17,25.0,0.0,25,2,17,2016,PAPUA,KABUPATEN JAYAPURA
41,2502018,MA NURUL ANWAR,69726482,S,6,63.67,27.33,21.67,20.83,35.0,35.42,0.0,25,2,18,2016,PAPUA,KABUPATEN JAYAPURA
42,2502019,SMA YPK SENTANI,69786560,S,39,53.9,33.18,31.99,27.82,34.29,39.68,0.0,25,2,19,2016,PAPUA,KABUPATEN JAYAPURA
43,2503001,SMA NEGERI 1 BIAK,60300371,N,263,65.57,36.13,29.58,26.59,34.32,37.1,0.0,25,3,1,2016,PAPUA,KABUPATEN BIAK NUMFOR
44,2503002,SMA KATHOLIK YOS SUDARSO,60300352,S,49,55.47,30.94,24.9,21.84,27.5,29.74,0.0,25,3,2,2016,PAPUA,KABUPATEN BIAK NUMFOR
45,2503003,SMA NEGERI 2 BIAK,60300372,N,69,50.35,39.48,25.87,23.44,26.56,27.54,0.0,25,3,3,2016,PAPUA,KABUPATEN BIAK NUMFOR
46,2503004,SMA YPK 2 BIAK,60301717,S,44,59.86,35.36,23.98,24.38,27.84,30.28,0.0,25,3,4,2016,PAPUA,KABUPATEN BIAK NUMFOR
47,2503005,SMA YPK 1 BIAK,60300373,S,53,54.11,25.58,21.79,22.92,24.81,28.54,0.0,25,3,5,2016,PAPUA,KABUPATEN BIAK NUMFOR
48,2503006,SMA YAPIS  BIAK,60300363,S,26,48.15,33.85,19.71,23.94,28.08,34.33,0.0,25,3,6,2016,PAPUA,KABUPATEN BIAK NUMFOR
49,2503007,SMA NEGERI 1 BIAK UTARA,60301704,N,55,50.04,23.42,20.95,21.91,25.41,28.55,0.0,25,3,7,2016,PAPUA,KABUPATEN BIAK NUMFOR
50,2503008,SMA NEGERI 1 BIAK BARAT,60300370,N,28,47.07,38.71,25.63,23.13,31.96,36.61,0.0,25,3,8,2016,PAPUA,KABUPATEN BIAK NUMFOR
51,2503009,SMA NEGERI 1 NUMFOR BARAT,60300369,N,38,61.53,39.68,52.37,51.64,59.21,47.83,0.0,25,3,9,2016,PAPUA,KABUPATEN BIAK NUMFOR
52,2503010,SMA NEGERI 1 WARSA,60301705,N,35,54.86,33.66,38.43,23.5,42.86,45.64,0.0,25,3,10,2016,PAPUA,KABUPATEN BIAK NUMFOR
