No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,2501001,SMA NEGERI 1 JAYAPURA,60301016,N,307,60.45,42.23,28.75,39.21,37.5,39.13,0.0,25,1,1,2017,PAPUA,KOTA JAYAPURA
2,2501003,SMA PGRI  JAYAPURA,60301009,S,34,39.12,29.47,27.06,30.0,24.17,28.92,0.0,25,1,3,2017,PAPUA,KOTA JAYAPURA
3,2501004,SMA NEGERI 3 JAYAPURA,60301018,N,159,68.06,55.76,34.64,43.32,41.97,51.23,0.0,25,1,4,2017,PAPUA,KOTA JAYAPURA
4,2501005,SMA YPPK TERUNA BAKTI,60301015,S,94,68.87,58.21,33.91,40.83,46.82,40.35,0.0,25,1,5,2017,PAPUA,KOTA JAYAPURA
5,2501006,SMA MUHAMMADIYAH JAYAPURA,60301003,S,48,59.96,40.42,28.85,31.25,37.5,37.74,0.0,25,1,6,2017,PAPUA,KOTA JAYAPURA
6,2501007,SMA PEMBANGUNAN V YAPIS WAENA,60301002,S,10,57.0,38.4,25.0,28.75,0.0,33.75,0.0,25,1,7,2017,PAPUA,KOTA JAYAPURA
7,2501008,SMA NEGERI 4 JAYAPURA,60301019,N,404,71.54,63.79,39.69,43.39,56.59,47.18,0.0,25,1,8,2017,PAPUA,KOTA JAYAPURA
8,2501009,SMA SATRIA TASANGKAPURA,60301010,S,20,40.6,28.2,26.13,30.0,30.0,28.09,0.0,25,1,9,2017,PAPUA,KOTA JAYAPURA
9,2501010,SMA 45 ENTROP,60301011,S,22,42.73,30.0,27.27,33.5,0.0,29.38,0.0,25,1,10,2017,PAPUA,KOTA JAYAPURA
10,2501011,SMA EL-SHADDAI JAYAPURA,60301669,S,13,34.92,26.62,25.77,0.0,0.0,32.12,0.0,25,1,11,2017,PAPUA,KOTA JAYAPURA
11,2501012,SMA YPK DIASPORA KOTARAJA,60301013,S,37,47.84,31.57,25.81,0.0,0.0,31.15,0.0,25,1,12,2017,PAPUA,KOTA JAYAPURA
12,2501013,SMA YPPK TARUNA DHARMA,60301014,S,53,65.96,38.64,29.15,36.0,34.69,36.86,0.0,25,1,13,2017,PAPUA,KOTA JAYAPURA
13,2501014,MA DDI ENTROP,60305296,S,7,62.29,50.86,28.57,55.0,55.0,31.25,0.0,25,1,14,2017,PAPUA,KOTA JAYAPURA
14,2501016,SMA NEGERI 2 JAYAPURA,60301017,N,224,63.05,48.59,33.04,44.38,47.72,45.51,0.0,25,1,16,2017,PAPUA,KOTA JAYAPURA
15,2501017,SMA KRISTEN KALAM KUDUS,60301005,S,11,76.0,82.36,44.77,49.58,0.0,64.0,0.0,25,1,17,2017,PAPUA,KOTA JAYAPURA
16,2501018,SMA NEGERI 5 JAYAPURA,60301039,N,75,67.71,54.59,35.57,45.83,43.5,47.45,0.0,25,1,18,2017,PAPUA,KOTA JAYAPURA
17,2501019,SMA MANDALA TRIKORA,60301004,S,30,58.8,36.0,26.75,0.0,0.0,35.5,0.0,25,1,19,2017,PAPUA,KOTA JAYAPURA
18,2501020,SMA HIKMAH YAPIS JAYAPURA,60301007,S,19,65.68,41.37,29.08,0.0,55.0,37.19,0.0,25,1,20,2017,PAPUA,KOTA JAYAPURA
19,2501021,SMA GABUNGAN JAYAPURA,60301008,S,50,53.04,35.04,26.85,38.33,27.5,31.63,0.0,25,1,21,2017,PAPUA,KOTA JAYAPURA
20,2501022,MA DARUL MAARIF NUMBAY,60730021,S,26,60.38,41.54,28.94,60.0,63.83,65.5,0.0,25,1,22,2017,PAPUA,KOTA JAYAPURA
21,2501023,SMA NEGERI 6 SKOUW JAYAPURA,60301696,N,40,56.2,31.85,28.94,33.75,38.39,32.08,0.0,25,1,23,2017,PAPUA,KOTA JAYAPURA
22,2501026,SMA WAHANA CITA JAYAPURA,60304703,S,5,64.4,43.6,28.5,0.0,0.0,36.0,0.0,25,1,26,2017,PAPUA,KOTA JAYAPURA
23,2501030,MA AL MUTTAQIN BUPER JAYAPURA,60305295,S,9,58.89,42.44,33.61,0.0,41.0,27.5,0.0,25,1,30,2017,PAPUA,KOTA JAYAPURA
24,2501031,MA BAITURRAHIM JAYAPURA,69788126,S,19,44.53,28.95,26.32,0.0,0.0,28.42,0.0,25,1,31,2017,PAPUA,KOTA JAYAPURA
25,2501036,MA PERSIAPAN NEGERI KOYA BARAT,69955809,S,24,54.92,46.25,43.13,0.0,0.0,42.4,0.0,25,1,36,2017,PAPUA,KOTA JAYAPURA
26,2502001,SMA NEGERI 1 SENTANI,60300173,N,229,63.35,48.11,31.1,39.12,40.28,38.47,0.0,25,2,1,2017,PAPUA,KABUPATEN JAYAPURA
