,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
18137,807,324005,SMA NEGERI 1 KUDUS,20317494,N,59,84.71,77.39,70.89,73.55,76.44,96.0,0.0,3,24,5,2018,JAWA TENGAH,JAWA TENGAH,KABUPATEN KUDUS
23847,408,510558,MA YKUI MASKUMAMBANG,20580248,S,78,71.13,51.74,42.15,64.05,62.79,94.0,0.0,5,10,558,2018,JAWA TIMUR,JAWA TIMUR,KABUPATEN GRESIK
75132,37,2202003,SMA NEGERI 1 SUKAWATI,50102081,N,96,70.98,67.42,58.72,64.75,63.73,92.0,0.0,22,2,3,2018,BALI,BALI,KABUPATEN GIANYAR
89023,794,3008174,SMA PAHOA,20616061,S,65,83.69,76.95,78.27,80.0,81.54,92.0,0.0,30,8,174,2018,BANTEN,BANTEN,KABUPATEN TANGERANG
75434,80,2206003,SMA NEGERI 4 SINGARAJA,50100287,N,70,64.06,60.94,39.32,48.29,58.82,92.0,0.0,22,6,3,2018,BALI,BALI,KABUPATEN BULELENG
74636,215,2108002,SMA NEGERI 2 KAIRATU,60101530,N,81,69.04,77.23,74.04,61.11,78.25,91.41,0.0,21,8,2,2018,MALUKU,MALUKU,SERAM BAGIAN BARAT
44250,1,801001,SMA NEGERI 1 PADANG,10303461.0,N,27,87.41,68.89,73.7,92.5,75.39,91.33,0.0,8,1,1,2018,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
25639,699,514001,SMA NEGERI 1 BOJONEGORO,20504500,N,41,83.51,82.44,75.67,77.73,84.19,91.33,0.0,5,14,1,2018,JAWA TIMUR,JAWA TIMUR,KABUPATEN BOJONEGORO
86393,245,3004174,MA NEGERI INSAN CENDEKIA SERPONG,20623314,N,15,82.27,83.87,70.33,87.5,89.33,90.86,0.0,30,4,174,2018,BANTEN,BANTEN,KOTA TANGERANG SELATAN
74179,139,2104010,SMA NEGERI 9 BURU,60103375,N,37,67.68,70.7,48.58,57.5,56.71,90.67,0.0,21,4,10,2018,MALUKU,MALUKU,BURU
21073,35,401042,SMA NEGERI 8 YOGYAKARTA,20403161,N,25,86.0,81.68,82.1,78.64,83.5,90.0,0.0,4,1,42,2018,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
23757,318,510011,SMA NAHDLATUL ULAMA 2 GRESIK,20500455,S,34,64.24,51.88,45.37,41.88,53.66,90.0,0.0,5,10,11,2018,JAWA TIMUR,JAWA TIMUR,KABUPATEN GRESIK
10377,1554,217503,MA NEGERI 3 GARUT,20280308,N,77,58.44,44.03,53.21,65.31,61.6,89.69,0.0,2,17,503,2018,JAWA BARAT,JAWA BARAT,KABUPATEN GARUT
74023,108,2103062,SMA NEGERI 5 SALAHUTU,69774666,N,20,68.8,81.1,90.75,0.0,0.0,89.0,0.0,21,3,62,2018,MALUKU,MALUKU,MALUKU TENGAH
73639,15,2101015,SMA LKMD LAHA,60103096,S,16,44.75,70.38,66.25,42.5,62.89,88.8,0.0,21,1,15,2018,MALUKU,MALUKU,AMBON
74668,247,2108103,MA BINA KARYA HATAWANO,60105462,S,29,65.1,57.59,69.4,0.0,70.63,88.46,0.0,21,8,103,2018,MALUKU,MALUKU,SERAM BAGIAN BARAT
74663,242,2108035,SMA IQRO AMAHOLU,69963051,S,23,68.09,61.74,87.5,50.0,77.75,88.4,0.0,21,8,35,2018,MALUKU,MALUKU,SERAM BAGIAN BARAT
73998,83,2103034,SMA PGRI SAPARUA,60100332,S,41,49.27,77.22,41.34,67.5,62.18,88.33,0.0,21,3,34,2018,MALUKU,MALUKU,MALUKU TENGAH
14719,137,304001,SMA NEGERI 1 PEKALONGAN,20329517,N,61,82.3,82.46,69.67,76.64,78.3,88.33,0.0,3,4,1,2018,JAWA TENGAH,JAWA TENGAH,KOTA PEKALONGAN
91109,82,3307005,SMA NEGERI 5 RAJA AMPAT,60403783,N,24,71.0,48.25,79.9,70.31,74.0,88.27,0.0,33,7,5,2018,PAPUA BARAT,PAPUA BARAT,KABUPATEN RAJA AMPAT
89505,41,3102030,SMA YEHONALA,11002476,S,21,66.95,66.0,48.81,78.93,64.92,88.0,0.0,31,2,30,2018,KEPULAUAN RIAU,KEPULAUAN RIAU,KOTA BATAM
61210,42,1402013,MA  NEGERI KOTAWARINGIN BARAT,30208772.0,N,83,61.2,36.05,27.53,0.0,55.22,88.0,0.0,14,2,13,2018,KALIMANTAN TENGAH,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
49123,586,910121,MAN INSAN CENDEKIA,69941598.0,N,20,81.2,57.3,42.38,75.0,72.77,88.0,0.0,9,10,121,2018,RIAU,RIAU,KABUPATEN S I A K
17823,727,323007,SMA NEGERI 1 WELAHAN,20318337,N,159,75.25,57.65,46.67,59.85,68.43,88.0,0.0,3,23,7,2018,JAWA TENGAH,JAWA TENGAH,KABUPATEN JEPARA
91514,46,3404004,SMA NEGERI 2 MALINAU,30402829,N,26,48.23,32.0,32.4,35.5,55.2,88.0,0.0,34,4,4,2018,KALIMANTAN UTARA,KALIMANTAN UTARA,KABUPATEN MALINAU
21053,15,401017,SMA NEGERI 2 YOGYAKARTA,20403177,N,30,82.27,82.87,73.58,78.33,84.18,88.0,0.0,4,1,17,2018,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
24640,512,512003,SMA NEGERI 1 PURI MOJOKERTO,20502726,N,87,77.86,71.82,64.71,65.74,65.37,87.81,0.0,5,12,3,2018,JAWA TIMUR,JAWA TIMUR,KABUPATEN MOJOKERTO
47705,261,905105,MA NURUL HIDAYAH SUNGAI SALAK,69812087.0,S,47,84.94,56.98,78.72,60.44,0.0,87.8,0.0,9,5,105,2018,RIAU,RIAU,KABUPATEN INDRAGIRI HILIR
14730,148,304502,MA NEGERI INSAN CENDEKIA PEKALONGAN,69941723,N,32,85.0,71.31,70.0,73.75,78.31,87.6,0.0,3,4,502,2018,JAWA TENGAH,JAWA TENGAH,KOTA PEKALONGAN
21071,33,401039,SMA NEGERI 5 YOGYAKARTA,20403180,N,73,85.34,73.75,71.51,76.83,81.55,87.52,0.0,4,1,39,2018,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
42888,892,724013,SMA NEGERI 1 LAHUSA,10258260.0,N,64,72.13,78.53,36.45,57.5,45.33,87.1,0.0,7,24,13,2018,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN NIAS SELATAN
14253,3,301003,SMA NEGERI 3 SEMARANG,20328895,N,59,85.8,76.78,70.68,80.1,79.71,87.08,0.0,3,1,3,2018,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
90732,3,3301003,SMA YABT MANOKWARI,60401551,S,58,60.86,53.07,67.2,53.5,65.33,87.0,0.0,33,1,3,2018,PAPUA BARAT,PAPUA BARAT,KABUPATEN MANOKWARI
73990,75,2103026,SMA NEGERI 1 TELUTIH,60103517,N,49,63.51,60.2,84.59,81.07,73.26,86.63,0.0,21,3,26,2018,MALUKU,MALUKU,MALUKU TENGAH
21616,113,404003,SMA NEGERI 1 KALASAN,20401145,N,85,82.82,76.0,71.5,74.57,79.73,86.62,0.0,4,4,3,2018,DI YOGYAKARTA,DI YOGYAKARTA,KABUPATEN SLEMAN
14839,163,306001,SMA NEGERI 1 MAGELANG,20327563,N,118,87.2,81.59,86.61,78.52,80.53,86.55,0.0,3,6,1,2018,JAWA TENGAH,JAWA TENGAH,KOTA MAGELANG
26667,975,516550,MA ROUDLATUL MUTAALLIMIN,20580805,S,18,59.11,56.44,35.56,52.5,66.73,86.4,0.0,5,16,550,2018,JAWA TIMUR,JAWA TIMUR,KABUPATEN LAMONGAN
74641,220,2108007,SMA PGRI 4 KAIRATU,60102897,S,109,74.94,75.47,66.01,62.5,64.53,86.38,0.0,21,8,7,2018,MALUKU,MALUKU,SERAM BAGIAN BARAT
79744,123,2403032,SMAN NUNBENA,69847627,N,30,71.8,43.33,37.5,40.0,54.83,86.25,0.0,24,3,32,2018,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN TTS
24261,442,511030,SMA NEGERI 1 KRIAN,20501784,N,55,86.0,75.27,71.86,67.5,64.0,86.17,0.0,5,11,30,2018,JAWA TIMUR,JAWA TIMUR,KABUPATEN SIDOARJO
25147,604,513024,SMA NEGERI MOJOAGUNG JOMBANG,20503408,N,118,78.61,64.53,48.05,64.43,74.84,86.11,0.0,5,13,24,2018,JAWA TIMUR,JAWA TIMUR,KABUPATEN JOMBANG
53347,378,1109502,MA RIYADHUS SHOLIHIN,10648936.0,S,39,74.62,61.64,71.15,72.25,63.48,86.0,0.0,11,9,502,2018,SUMATERA SELATAN,SUMATERA SELATAN,KABUPATEN MUSI RAWAS
22942,202,503001,SMA NEGERI 1 MADIUN,20534125,N,84,72.62,57.74,31.99,47.63,65.33,86.0,0.0,5,3,1,2018,JAWA TIMUR,JAWA TIMUR,KOTA MADIUN
82738,6,2601006,SMA NEGERI 6 BENGKULU,10702406,N,110,68.51,48.55,34.86,55.42,60.76,86.0,0.0,26,1,6,2018,BENGKULU,BENGKULU,KOTA BENGKULU
82737,5,2601005,SMA NEGERI 5 BENGKULU,10702412,N,57,78.18,62.56,56.49,65.71,66.1,86.0,0.0,26,1,5,2018,BENGKULU,BENGKULU,KOTA BENGKULU
22337,12,501019,SMA NEGERI 6 SURABAYA,20532260,N,68,80.29,75.76,65.7,67.3,76.47,86.0,0.0,5,1,19,2018,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
27228,1069,519007,SMA NEGERI 1 MAOSPATI,20509317,N,74,77.78,64.32,47.33,66.39,72.67,86.0,0.0,5,19,7,2018,JAWA TIMUR,JAWA TIMUR,KABUPATEN MAGETAN
206,15,101022,SMA KRISTEN 3 BPK PENABUR,20100187,S,81,81.41,75.43,68.55,76.71,77.84,85.89,0.0,1,1,22,2018,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
