,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
17212,1468,537002,SMA RAUDLATUL ULUM,20551882,S,23,82.61,74.0,97.93,79.57,91.74,80.54,0.0,5,37,2,2016,JAWA TIMUR,KABUPATEN SUMENEP
17116,1372,534529,MA UNGGULAN IHYAULUMIDDIN PADANG,20584102,S,28,66.57,74.07,97.86,72.5,81.96,81.07,0.0,5,34,529,2016,JAWA TIMUR,KABUPATEN BANYUWANGI
17114,1370,534525,MA AL IMARAH BAJULMATI,20579394,S,34,57.82,73.88,96.69,70.74,26.03,80.88,0.0,5,34,525,2016,JAWA TIMUR,KABUPATEN BANYUWANGI
17147,1403,535055,SMA DARUS SALAM,60725397,S,12,74.0,70.0,96.04,73.33,86.25,80.63,0.0,5,35,55,2016,JAWA TIMUR,KABUPATEN PAMEKASAN
17130,1386,535012,SMA WACHID HASYIM,20527230,S,16,67.38,70.38,95.94,67.81,88.91,82.5,0.0,5,35,12,2016,JAWA TIMUR,KABUPATEN PAMEKASAN
17149,1405,535057,SMA ISLAM TERPADU RIYADUL ULUM,69754764,S,39,73.08,62.46,95.77,75.77,88.14,80.45,0.0,5,35,57,2016,JAWA TIMUR,KABUPATEN PAMEKASAN
17146,1402,535052,SMA PLUS NAHDLATUL WATHAN,20584068,S,18,61.0,70.67,95.28,72.36,90.42,81.11,0.0,5,35,52,2016,JAWA TIMUR,KABUPATEN PAMEKASAN
12745,137,103008,SMA KRISTEN 1 BPK PENABUR,20101306,S,215,79.09,80.99,94.65,89.73,85.94,84.2,0.0,1,3,8,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
22326,167,1904011,SMA DDI DIAKUI MAROS,40300291,S,11,64.91,56.55,93.86,86.82,68.41,66.36,0.0,19,4,11,2016,SULAWESI SELATAN,KABUPATEN MAROS
17741,446,616005,MA NEGERI 2 MEULABOH,10114266,N,43,83.58,58.98,93.84,75.12,68.26,62.21,0.0,6,16,5,2016,ACEH,KABUPATEN ACEH JAYA
22439,280,1907008,SMA PESANTREN TARBIYAH TAKALAR,40308582,S,12,58.5,63.67,93.54,84.17,68.33,68.33,0.0,19,7,8,2016,SULAWESI SELATAN,KABUPATEN TAKALAR
16941,1197,531007,SMA NEGERI TAMANAN,20521708,N,54,62.33,74.33,93.29,71.94,54.21,80.46,0.0,5,31,7,2016,JAWA TIMUR,KABUPATEN BONDOWOSO
17250,1506,537539,MA AT TAUFIQIYAH,20584704,S,52,67.92,57.81,93.03,71.44,90.63,79.09,0.0,5,37,539,2016,JAWA TIMUR,KABUPATEN SUMENEP
22264,105,1901129,MA PESANTREN IMMIM MAKASSAR,40320483,S,20,68.1,73.2,93.0,72.25,64.63,65.63,0.0,19,1,129,2016,SULAWESI SELATAN,KOTA MAKASSAR
22589,430,1913005,MAN DAMPANG,40320358,N,38,68.42,61.53,92.89,63.55,66.45,67.04,0.0,19,13,5,2016,SULAWESI SELATAN,KABUPATEN BANTAENG
17151,1407,535060,SMA AS SUHUF,69734055,S,15,62.4,74.0,92.67,70.67,89.5,81.5,0.0,5,35,60,2016,JAWA TIMUR,KABUPATEN PAMEKASAN
18321,409,709110,MA SWASTA AL-WASHLIYAH GALANG,10220412,S,20,81.8,71.7,92.63,87.0,93.0,79.5,0.0,7,9,110,2016,SUMATERA UTARA,KABUPATEN DELISERDANG
18099,187,701259,SMA SWASTA PUTERI SION MEDAN,69755704,S,15,68.13,70.67,92.5,87.33,94.0,79.33,0.0,7,1,259,2016,SUMATERA UTARA,KOTA MEDAN
17239,1495,537046,SMA NEGERI 1 BATUAN,20573250,N,85,74.78,71.25,92.38,70.74,89.32,79.06,0.0,5,37,46,2016,JAWA TIMUR,KABUPATEN SUMENEP
18322,410,709111,MA SWASTA PP AL-QOMARIAH,10200561,S,25,83.04,71.76,92.1,87.5,94.1,79.8,0.0,7,9,111,2016,SUMATERA UTARA,KABUPATEN DELISERDANG
17262,1518,538005,SMA NEGERI 2 BANGKALAN,20531228,N,239,75.84,74.87,91.65,80.58,86.01,85.64,0.0,5,38,5,2016,JAWA TIMUR,KABUPATEN BANGKALAN
17099,1355,534047,SMA BHAKTI NEGARA,20540166,S,14,68.86,76.57,91.61,63.57,96.07,82.32,0.0,5,34,47,2016,JAWA TIMUR,KABUPATEN BANYUWANGI
18059,147,701195,SMA SWASTA BUDI MURNI 3 MEDAN,10220931,S,20,78.5,71.0,91.5,86.5,93.63,79.88,0.0,7,1,195,2016,SUMATERA UTARA,KOTA MEDAN
18250,338,709010,MA NEGERI LUBUK PAKAM,10220410,N,93,76.56,71.7,91.29,87.2,85.91,78.66,0.0,7,9,10,2016,SUMATERA UTARA,KABUPATEN DELISERDANG
18251,339,709011,MA NEGERI TANJUNG MORAWA,10200576,N,66,73.45,70.76,90.68,85.61,84.28,79.32,0.0,7,9,11,2016,SUMATERA UTARA,KABUPATEN DELISERDANG
17271,1527,538017,SMA NEGERI 1 BANGKALAN,20531146,N,172,81.17,78.7,90.57,84.56,92.03,88.34,0.0,5,38,17,2016,JAWA TIMUR,KABUPATEN BANGKALAN
18162,250,703026,SMA SWASTA AN-NADWA ISLAMIC CENTRE BINJAI,10211292,S,19,71.47,66.42,90.53,80.26,93.95,79.08,0.0,7,3,26,2016,SUMATERA UTARA,KOTA BINJAI
