No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
2,2801101,"SMK NEGERI 1 TAMANSARI, PANGKALPINANG",10901156,N,243,83.34,68.2,76.86,83.17,"77,89",28,1,101,2015,BANGKA BELITUNG,KOTA PANGKALPINANG
4,2801102,"SMK NEGERI 2 TAMANSARI, PANGKALPINANG",10901157,N,404,72.17,55.05,47.62,73.79,"62,16",28,1,102,2015,BANGKA BELITUNG,KOTA PANGKALPINANG
6,2801103,"SMK NEGERI 3 GIRIMAYA, PANGKALPINANG",10901158,N,185,71.68,48.66,47.5,74.4,"60,56",28,1,103,2015,BANGKA BELITUNG,KOTA PANGKALPINANG
8,2801104,"SMK NEGERI 4 BUKIT INTAN, PANGKALPINANG",10901159,N,133,61.89,38.84,30.24,70.01,"50,25",28,1,104,2015,BANGKA BELITUNG,KOTA PANGKALPINANG
10,2801105,"SMK SORE BUKIT INTAN, PANGKALPINANG",10901162,S,141,64.02,42.52,36.68,78.76,"55,50",28,1,105,2015,BANGKA BELITUNG,KOTA PANGKALPINANG
12,2801106,"SMK PGRI BUKIT INTAN, PANGKALPINANG",10901161,S,131,55.31,39.97,29.37,74.56,"49,80",28,1,106,2015,BANGKA BELITUNG,KOTA PANGKALPINANG
14,2801107,"SMK BAKTI RANGKUI, PANGKALPINANG",10901154,S,199,76.39,57.89,62.01,82.67,"69,74",28,1,107,2015,BANGKA BELITUNG,KOTA PANGKALPINANG
16,2801108,"SMK TUNAS KARYA RANGKUI, PANGKALPINANG",10901163,S,48,70.84,46.14,38.8,76.25,"58,01",28,1,108,2015,BANGKA BELITUNG,KOTA PANGKALPINANG
18,2801109,"SMK NEGERI 5 GIRIMAYA, PANGKALPINANG",10901951,N,92,73.93,54.17,48.78,76.0,"63,22",28,1,109,2015,BANGKA BELITUNG,KOTA PANGKALPINANG
20,2802101,"SMK NEGERI 1 SUNGAILIAT, BANGKA",10900228,N,262,77.08,63.96,61.03,82.53,"71,15",28,2,101,2015,BANGKA BELITUNG,KABUPATEN BANGKA
22,2802102,"SMK NEGERI 2 SUNGAILIAT,  BANGKA",10900227,N,210,60.83,42.65,29.48,79.2,"53,04",28,2,102,2015,BANGKA BELITUNG,KABUPATEN BANGKA
24,2802103,"SMK NEGERI 1 MENDO BARAT, BANGKA",10900229,N,77,54.17,35.93,25.62,74.96,"47,67",28,2,103,2015,BANGKA BELITUNG,KABUPATEN BANGKA
26,2802104,"SMK YAPENSU SUNGAILIAT, BANGKA",10900225,S,289,69.72,47.87,46.06,76.43,"60,02",28,2,104,2015,BANGKA BELITUNG,KABUPATEN BANGKA
28,2802105,"SMK ELJOHN SUNGAILIAT, BANGKA",10900231,S,31,64.35,44.45,26.69,75.36,"52,71",28,2,105,2015,BANGKA BELITUNG,KABUPATEN BANGKA
30,2802106,"SMK MUHAMMADIYAH SUNGAILIAT, BANGKA",10900230,S,79,56.39,41.37,25.57,72.73,"49,02",28,2,106,2015,BANGKA BELITUNG,KABUPATEN BANGKA
32,2802107,"SMK YAPENKOS BELINYU, BANGKA",10900226,S,96,67.18,55.57,47.32,77.71,"61,95",28,2,107,2015,BANGKA BELITUNG,KABUPATEN BANGKA
34,2802108,"SMK YPN BELINYU, BANGKA",10900207,S,141,64.14,42.09,32.39,68.67,"51,82",28,2,108,2015,BANGKA BELITUNG,KABUPATEN BANGKA
36,2802109,SMK NEGERI 1 BELINYU,10901844,N,81,67.2,45.15,30.49,74.38,"54,31",28,2,109,2015,BANGKA BELITUNG,KABUPATEN BANGKA
38,2802110,"SMK KESEHATAN MUTIARA MANDIRI, SUNGAILIAT",60726519,S,61,71.63,48.16,34.67,78.96,"58,36",28,2,110,2015,BANGKA BELITUNG,KABUPATEN BANGKA
40,2803101,"SMK NEGERI 1 KELAPA, BANGKA BARAT",10900601,N,140,59.79,39.39,29.02,78.06,"51,57",28,3,101,2015,BANGKA BELITUNG,KABUPATEN BANGKA BARAT
42,2803102,"SMK NEGERI 1 MUNTOK, BANGKA BARAT",10901427,N,150,65.62,55.17,37.02,82.51,"60,08",28,3,102,2015,BANGKA BELITUNG,KABUPATEN BANGKA BARAT
44,2803103,"SMK BINA KARYA 1 MUNTOK, BANGKA BARAT",10900615,S,95,54.43,45.16,29.26,71.49,"50,09",28,3,103,2015,BANGKA BELITUNG,KABUPATEN BANGKA BARAT
46,2803104,"SMK BINA KARYA 2 MUNTOK, BANGKA BARAT",10900627,S,89,66.77,50.87,45.62,77.74,"60,25",28,3,104,2015,BANGKA BELITUNG,KABUPATEN BANGKA BARAT
48,2803105,"SMK KARYA PARITTIGA, BANGKA BARAT",10900614,S,57,61.34,50.92,41.23,74.61,"57,03",28,3,105,2015,BANGKA BELITUNG,KABUPATEN BANGKA BARAT
50,2803106,"SMK MUHAMMADIYAH MUNTOK, BANGKA BARAT",10900602,S,24,55.92,38.57,24.48,64.22,"45,80",28,3,106,2015,BANGKA BELITUNG,KABUPATEN BANGKA BARAT
52,2803107,"SMK NEGERI 1 PARITTIGA, BANGKA BARAT",10901449,N,152,59.99,41.46,28.44,77.93,"51,96",28,3,107,2015,BANGKA BELITUNG,KABUPATEN BANGKA BARAT
54,2804101,"SMK 1 KOBA, BANGKA TENGAH",10900753,N,139,67.28,42.42,35.59,73.01,"54,58",28,4,101,2015,BANGKA BELITUNG,KABUPATEN BANGKA TENGAH
56,2804103,"SMK 1 SIMPANGKATIS, BANGKA TENGAH",10901437,N,138,66.34,47.82,37.79,72.14,"56,02",28,4,103,2015,BANGKA BELITUNG,KABUPATEN BANGKA TENGAH
58,2804104,"SMK 1 PANGKALAN BARU, BANGKA TENGAH",10901436,N,200,66.54,47.44,41.25,76.2,"57,86",28,4,104,2015,BANGKA BELITUNG,KABUPATEN BANGKA TENGAH
60,2804105,"SMK 2 KOBA, BANGKA TENGAH",10901629,N,195,65.3,44.98,55.26,76.43,"60,49",28,4,105,2015,BANGKA BELITUNG,KABUPATEN BANGKA TENGAH
62,2805101,"SMK NEGERI 1 TOBOALI, BANGKA SELATAN",10900867,N,140,60.2,39.64,32.63,74.3,"51,69",28,5,101,2015,BANGKA BELITUNG,KABUPATEN BANGKA SELATAN
64,2805102,"SMK YAPENTOB TOBOALI, BANGKA SELATAN",10900868,S,121,58.94,42.45,30.45,71.5,"50,84",28,5,102,2015,BANGKA BELITUNG,KABUPATEN BANGKA SELATAN
66,2805103,"SMK NEGERI 1 PAYUNG, BANGKA SELATAN",10901468,N,91,63.55,45.65,38.35,77.8,"56,34",28,5,103,2015,BANGKA BELITUNG,KABUPATEN BANGKA SELATAN
68,2805104,"SMK NEGERI 1 AIR GEGAS, BANGKA SELATAN",10901755,N,85,62.06,54.75,55.97,76.35,"62,28",28,5,104,2015,BANGKA BELITUNG,KABUPATEN BANGKA SELATAN
70,2805105,"SMK NEGERI 1 PULAU BESAR, BANGKA SELATAN",10901755,N,23,69.17,63.5,47.39,77.15,"64,30",28,5,105,2015,BANGKA BELITUNG,KABUPATEN BANGKA SELATAN
72,2805106,SMK NEGERI 1 TUKAK SADAI,10901841,N,51,68.85,72.35,57.35,77.27,"68,96",28,5,106,2015,BANGKA BELITUNG,KABUPATEN BANGKA SELATAN
74,2806101,"SMK NEGERI 1 TANJUNGPANDAN, BELITUNG",10900452,N,275,70.9,56.02,46.9,75.55,"62,34",28,6,101,2015,BANGKA BELITUNG,KABUPATEN BELITUNG
76,2806102,"SMK NEGERI 2 TANJUNGPANDAN, BELITUNG",10900451,N,199,61.16,38.44,28.84,69.57,"49,50",28,6,102,2015,BANGKA BELITUNG,KABUPATEN BELITUNG
78,2806103,"SMK NEGERI 1 BADAU, BELITUNG",10901375,N,125,65.9,41.3,35.58,71.16,"53,49",28,6,103,2015,BANGKA BELITUNG,KABUPATEN BELITUNG
80,2806104,"SMK NEGERI 1 SELAT NASIK, BELITUNG",10901376,N,27,61.97,36.43,25.37,69.43,"48,30",28,6,104,2015,BANGKA BELITUNG,KABUPATEN BELITUNG
