No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
2,2501001,SMK NEGERI 1 JAYAPURA,60301063,N,185,61.37,49.04,32.34,74.19,"54,24",25,1,1,2015,PAPUA,KOTA JAYAPURA
4,2501002,SMK NEGERI 2 JAYAPURA,60301059,N,258,62.32,41.51,30.83,68.83,"50,87",25,1,2,2015,PAPUA,KOTA JAYAPURA
6,2501003,SMK NEGERI 3 JAYAPURA,60301061,N,410,49.52,44.66,28.24,69.94,"48,09",25,1,3,2015,PAPUA,KOTA JAYAPURA
8,2501004,SMK NEGERI 4 JAYAPURA,60301064,N,67,70.93,74.69,75.78,80.6,"75,50",25,1,4,2015,PAPUA,KOTA JAYAPURA
10,2501005,SMK NEGERI 5 JAYAPURA,60301065,N,71,56.08,47.41,41.09,75.8,"55,10",25,1,5,2015,PAPUA,KOTA JAYAPURA
12,2501006,SMK HIKMAH YAPIS JAYAPURA,60301040,S,58,53.21,39.41,27.84,70.83,"47,82",25,1,6,2015,PAPUA,KOTA JAYAPURA
14,2501007,SMK AMPARI JAYAPURA,60301062,S,33,38.55,32.0,24.32,66.69,"40,39",25,1,7,2015,PAPUA,KOTA JAYAPURA
16,2501008,SMK NEGERI 6 JAYAPURA,60301060,N,60,46.5,36.57,42.92,69.84,"48,96",25,1,8,2015,PAPUA,KOTA JAYAPURA
18,2501009,SMK ANALIS KESEHATAN JAYAPURA,60304188,N,116,49.86,35.22,26.12,68.36,"44,89",25,1,9,2015,PAPUA,KOTA JAYAPURA
20,2501010,SMK NEGERI 7 JAYAPURA,60301670,N,32,41.75,67.38,45.39,74.35,"57,22",25,1,10,2015,PAPUA,KOTA JAYAPURA
22,2501011,SMK NEGERI 9 JAYAPURA,60303891,N,21,52.0,49.33,23.21,71.06,"48,90",25,1,11,2015,PAPUA,KOTA JAYAPURA
24,2501012,SMK YPK KOTARAJA,60304224,S,30,49.67,75.53,41.25,75.65,"60,53",25,1,12,2015,PAPUA,KOTA JAYAPURA
26,2501013,SMK NEGERI 8 JAYAPURA,60304878,N,17,69.41,69.88,55.15,78.68,"68,28",25,1,13,2015,PAPUA,KOTA JAYAPURA
28,2501014,SMK YPK PAULUS DOK V JAYAPURA,60304884,S,17,36.47,30.12,20.74,67.84,"38,79",25,1,14,2015,PAPUA,KOTA JAYAPURA
