No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,9010021,SMK KEHUTANAN NEGERI PEKANBARU,10497348,N,102,84.41,68.24,64.44,62.72,"69,95",9,1,2,2019,RIAU,KOTA PEKANBARU
2,9010101,SMK NEGERI 1 PEKANBARU,10403902,N,344,77.38,54.57,45.51,56.44,"58,48",9,1,10,2019,RIAU,KOTA PEKANBARU
3,9010102,SMK NEGERI 3 PEKANBARU,10403903,N,381,69.6,46.67,34.84,49.85,"50,24",9,1,10,2019,RIAU,KOTA PEKANBARU
4,9010103,SMK NEGERI 4 PEKANBARU,10403938,N,416,71.81,47.26,34.88,51.74,"51,42",9,1,10,2019,RIAU,KOTA PEKANBARU
5,9010104,SMK MUHAMMADIYAH 2 PEKANBARU,10403924,S,385,74.19,50.41,40.6,51.41,"54,15",9,1,10,2019,RIAU,KOTA PEKANBARU
6,9010105,SMK PGRI PEKANBARU,10404048,S,243,69.22,42.6,35.71,47.51,"48,76",9,1,10,2019,RIAU,KOTA PEKANBARU
7,9010106,SMK NURUL FALAH PEKANBARU,10404045,S,184,67.98,43.12,36.33,50.16,"49,40",9,1,10,2019,RIAU,KOTA PEKANBARU
8,9010107,SMK IBNUTAIMIYAH PEKANBARU,10403927,S,118,63.36,37.63,32.56,47.18,"45,18",9,1,10,2019,RIAU,KOTA PEKANBARU
9,9010109,SMK EKATAMA PEKANBARU,10403937,S,64,65.38,43.97,31.37,49.96,"47,67",9,1,10,2019,RIAU,KOTA PEKANBARU
10,9010110,SMK LABOR BINAAN FKIP UNRI PEKANBARU,10403919,S,225,73.34,50.25,41.98,50.11,"53,92",9,1,11,2019,RIAU,KOTA PEKANBARU
11,9010111,SMK DHARMA LOKA PEKANBARU,10403932,S,104,71.38,59.19,47.72,57.0,"58,82",9,1,11,2019,RIAU,KOTA PEKANBARU
12,9010112,SMK SAINTIKA PEKANBARU,10404050,S,40,64.55,39.0,33.75,46.75,"46,01",9,1,11,2019,RIAU,KOTA PEKANBARU
13,9010113,SMK PERBANKAN RIAU,10404459,S,268,72.9,47.24,44.95,50.63,"53,93",9,1,11,2019,RIAU,KOTA PEKANBARU
14,9010114,SMK FARMASI IKASARI YAYASAN UNRI PEKANBARU,10404458,S,276,75.49,49.12,44.05,52.88,"55,39",9,1,11,2019,RIAU,KOTA PEKANBARU
15,9010115,SMK ABDURRAB PEKANBARU,10404457,S,96,78.15,55.73,52.66,64.64,"62,80",9,1,11,2019,RIAU,KOTA PEKANBARU
16,9010116,SMK TIGAMA PEKANBARU,10404043,S,33,69.45,41.76,34.55,52.5,"49,57",9,1,11,2019,RIAU,KOTA PEKANBARU
17,9010117,SMK YKWI PEKANBARU,10404462,S,7,57.43,33.43,28.21,38.21,"39,32",9,1,11,2019,RIAU,KOTA PEKANBARU
18,9010118,SMK NEGERI PERTANIAN TERPADU PROPINSI RIAU,10494620,N,382,72.58,45.06,38.7,55.25,"52,90",9,1,11,2019,RIAU,KOTA PEKANBARU
19,9010119,SMK BINA PROFESI,69786220,S,32,70.0,41.94,35.55,47.66,"48,79",9,1,11,2019,RIAU,KOTA PEKANBARU
20,9010120,SMK GLOBAL,60728997,S,11,62.0,40.91,35.45,48.41,"46,69",9,1,12,2019,RIAU,KOTA PEKANBARU
21,9010121,SMK KESEHATAN PRO SKILL INDONESIA,69728526,S,106,69.26,41.81,36.18,43.73,"47,75",9,1,12,2019,RIAU,KOTA PEKANBARU
22,9010122,SMK UMMU AL-QURA,69758136,S,27,66.22,35.04,31.94,43.89,"44,27",9,1,12,2019,RIAU,KOTA PEKANBARU
23,9010123,SMK MANAJEMEN PENERBANGAN,69754238,S,78,71.03,49.56,35.77,50.38,"51,69",9,1,12,2019,RIAU,KOTA PEKANBARU
24,9010124,SMK YABRI TERPADU,69786234,S,39,66.26,38.1,33.78,34.42,"43,14",9,1,12,2019,RIAU,KOTA PEKANBARU
25,9010125,SMK IT ALHISA PEKANBARU,69825151,S,11,65.64,34.0,34.32,39.32,"43,32",9,1,12,2019,RIAU,KOTA PEKANBARU
26,9010126,SMK IT AL-IZHAR SCHOOL,69823293,S,23,75.91,45.22,59.24,55.11,"58,87",9,1,12,2019,RIAU,KOTA PEKANBARU
27,9010201,SMK NEGERI 2 PEKANBARU,10403926,N,621,71.7,48.58,38.37,46.02,"51,17",9,1,20,2019,RIAU,KOTA PEKANBARU
28,9010202,SMK NEGERI 5 PEKANBARU,10403984,N,436,71.39,45.06,37.34,44.93,"49,68",9,1,20,2019,RIAU,KOTA PEKANBARU
29,9010203,SMK MUHAMMADIYAH 1 PEKANBARU,10403923,S,326,66.6,42.69,33.32,42.24,"46,21",9,1,20,2019,RIAU,KOTA PEKANBARU
30,9010204,SMK TUNAS KARYA PEKANBARU,10404035,S,82,61.22,38.99,31.39,39.1,"42,68",9,1,20,2019,RIAU,KOTA PEKANBARU
31,9010205,SMK DWI SEJAHTERA PEKANBARU,10403934,S,80,66.05,39.2,31.09,41.41,"44,44",9,1,20,2019,RIAU,KOTA PEKANBARU
32,9010206,SMK YAPPI PEKANBARU,10404046,S,3,68.0,57.33,38.33,48.33,"53,00",9,1,20,2019,RIAU,KOTA PEKANBARU
33,9010207,SMK MULTI MEKANIK MASMUR PEKANBARU,10403925,S,199,65.5,40.96,31.65,42.73,"45,21",9,1,20,2019,RIAU,KOTA PEKANBARU
34,9010208,SMK TARUNA PEKANBARU,10404052,S,184,65.85,40.27,33.14,38.79,"44,51",9,1,20,2019,RIAU,KOTA PEKANBARU
