No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,2201001,SMK NEGERI 1 DENPASAR,50103118,N,759,70.53,56.18,39.86,49.76,"54,08",22,1,1,2018,BALI,KOTA DENPASAR
2,2201002,SMK PGRI 1 DENPASAR,50103113,S,183,61.99,38.39,29.75,36.67,"41,70",22,1,2,2018,BALI,KOTA DENPASAR
3,2201003,SMK REKAYASA DENPASAR,50103130,S,155,62.01,43.15,31.77,44.69,"45,41",22,1,3,2018,BALI,KOTA DENPASAR
4,2201004,SMK SARASWATI 2 DENPASAR,50103147,S,60,65.13,42.83,33.33,40.29,"45,40",22,1,4,2018,BALI,KOTA DENPASAR
5,2201007,SMK FARMASI SARASWATI 3 DENPASAR,50103633,S,108,77.24,61.15,46.06,84.61,"67,27",22,1,7,2018,BALI,KOTA DENPASAR
6,2201008,SMK NEGERI 2 DENPASAR,50103117,N,376,77.91,64.07,52.96,64.63,"64,89",22,1,8,2018,BALI,KOTA DENPASAR
7,2201009,SMK TP 45 DENPASAR,50103145,S,51,64.67,43.49,33.68,51.67,"48,38",22,1,9,2018,BALI,KOTA DENPASAR
8,2201010,SMK PEMBANGUNAN DENPASAR,50103636,S,102,72.86,53.45,38.09,61.1,"56,38",22,1,10,2018,BALI,KOTA DENPASAR
9,2201011,SMK PGRI 2 DENPASAR,50103112,S,246,67.6,44.76,33.05,48.59,"48,50",22,1,11,2018,BALI,KOTA DENPASAR
10,2201012,SMK SARASWATI 1 DENPASAR,50103146,S,166,69.05,51.35,37.35,51.3,"52,26",22,1,12,2018,BALI,KOTA DENPASAR
11,2201013,SMK NEGERI 4 DENPASAR,50103115,N,337,72.48,63.29,42.28,56.0,"58,51",22,1,13,2018,BALI,KOTA DENPASAR
12,2201014,SMK NEGERI 3 DENPASAR,50103116,N,436,69.34,56.41,39.09,55.44,"55,07",22,1,14,2018,BALI,KOTA DENPASAR
13,2201015,SMK PARIWISATA HARAPAN DENPASAR,50103635,S,317,70.91,61.79,38.12,56.53,"56,84",22,1,15,2018,BALI,KOTA DENPASAR
14,2201016,SMK KERTHA WISATA DENPASAR,50103642,S,304,65.5,49.28,36.12,54.75,"51,41",22,1,16,2018,BALI,KOTA DENPASAR
15,2201017,SMK NEGERI 5 DENPASAR,50103638,N,515,66.5,49.99,36.97,58.29,"52,94",22,1,17,2018,BALI,KOTA DENPASAR
16,2201018,SMK PGRI 3 DENPASAR,50103110,S,742,66.84,47.59,34.7,53.01,"50,54",22,1,18,2018,BALI,KOTA DENPASAR
17,2201019,SMK PGRI 4 DENPASAR,50103129,S,413,61.67,42.72,31.02,46.06,"45,37",22,1,19,2018,BALI,KOTA DENPASAR
18,2201020,SMK PGRI 5 DENPASAR,50103637,S,585,61.78,40.53,30.01,47.32,"44,91",22,1,20,2018,BALI,KOTA DENPASAR
19,2201021,SMK TI BALI GLOBAL,50103643,S,480,71.42,61.69,34.26,44.43,"52,95",22,1,21,2018,BALI,KOTA DENPASAR
20,2201022,SMK DWIJENDRA DENPASAR,50103833,S,130,74.14,62.88,48.12,59.77,"61,23",22,1,22,2018,BALI,KOTA DENPASAR
