No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,3401001,SMK NEGERI 1 TANJUNG SELOR,30402596,N,190,67.52,50.73,31.66,72.94,"55,71",34,1,1,2016,KALIMANTAN UTARA,KABUPATEN BULUNGAN
2,3401002,SMK NEGERI 2 TANJUNG SELOR,30402597,N,205,59.64,41.78,25.22,73.66,"50,08",34,1,2,2016,KALIMANTAN UTARA,KABUPATEN BULUNGAN
3,3401004,SMK NEGERI 3 TANJUNG SELOR,30405697,N,99,60.0,48.81,29.44,71.24,"52,37",34,1,4,2016,KALIMANTAN UTARA,KABUPATEN BULUNGAN
4,3401005,SMK NEGERI 1 TANJUNG PALAS,30407802,N,33,47.09,35.58,21.67,67.56,"42,98",34,1,5,2016,KALIMANTAN UTARA,KABUPATEN BULUNGAN
5,3401006,SMK NEGERI 1 TANJUNG PALAS UTARA,30407316,N,41,52.63,38.49,22.74,66.7,"45,14",34,1,6,2016,KALIMANTAN UTARA,KABUPATEN BULUNGAN
6,3402001,SMK NEGERI 1 TARAKAN,30401713,N,294,70.61,53.31,40.52,77.61,"60,51",34,2,1,2016,KALIMANTAN UTARA,KOTA TARAKAN
7,3402002,SMK NEGERI 2 TARAKAN,30401714,N,397,64.11,48.63,29.65,72.24,"53,66",34,2,2,2016,KALIMANTAN UTARA,KOTA TARAKAN
8,3402003,SMK NEGERI 3 TARAKAN,30401945,N,135,55.24,40.13,28.13,70.9,"48,60",34,2,3,2016,KALIMANTAN UTARA,KOTA TARAKAN
9,3402004,SMK PAGUNTAKA TARAKAN,30401716,S,23,51.91,38.96,29.02,70.9,"47,70",34,2,4,2016,KALIMANTAN UTARA,KOTA TARAKAN
10,3402005,SMK NUSANTARA TARAKAN,30401715,S,66,46.48,34.67,22.58,62.55,"41,57",34,2,5,2016,KALIMANTAN UTARA,KOTA TARAKAN
11,3402006,SMK MARITIM INDONESIA TARAKAN,30401712,S,24,54.17,34.33,23.33,67.62,"44,86",34,2,6,2016,KALIMANTAN UTARA,KOTA TARAKAN
12,3402007,SMK KESEHATAN KALTARA TARAKAN,30407339,S,52,62.04,46.0,31.49,75.41,"53,74",34,2,7,2016,KALIMANTAN UTARA,KOTA TARAKAN
13,3403001,SMK NEGERI 1 NUNUKAN,30402818,N,289,52.23,43.31,24.23,78.11,"49,47",34,3,1,2016,KALIMANTAN UTARA,KABUPATEN NUNUKAN
14,3403002,SMK NEGERI 1 SEBATIK BARAT,30405247,N,77,54.21,49.82,26.17,68.9,"49,78",34,3,2,2016,KALIMANTAN UTARA,KABUPATEN NUNUKAN
15,3403003,SMK NEGERI 1 TULIN ONSOI,30407284,N,41,52.68,39.41,25.18,70.67,"46,99",34,3,3,2016,KALIMANTAN UTARA,KABUPATEN NUNUKAN
16,3403004,SMK NEGERI 1 KRAYAN,30407283,N,19,61.89,73.89,72.63,78.17,"71,65",34,3,4,2016,KALIMANTAN UTARA,KABUPATEN NUNUKAN
17,3403005,SMK NURUL IMAN SEBATIK TIMUR,30407670,S,60,54.43,52.97,33.04,73.03,"53,37",34,3,5,2016,KALIMANTAN UTARA,KABUPATEN NUNUKAN
18,3403007,SMK MUTIARA BANGSA SEBATIK,69756883,S,58,55.1,61.34,30.56,74.1,"55,28",34,3,7,2016,KALIMANTAN UTARA,KABUPATEN NUNUKAN
19,3403008,SMKS KESEHATAN PUTRA BORNEO NUNUKAN,69753196,S,29,51.38,42.0,27.41,69.11,"47,48",34,3,8,2016,KALIMANTAN UTARA,KABUPATEN NUNUKAN
20,3403009,SMKN 1 SEI-MENGGARIS,69874360,N,30,60.4,54.53,43.83,74.37,"58,28",34,3,9,2016,KALIMANTAN UTARA,KABUPATEN NUNUKAN
21,3404001,SMK NEGERI 1 MALINAU,30402833,N,28,46.93,34.86,21.7,71.1,"43,65",34,4,1,2016,KALIMANTAN UTARA,KABUPATEN MALINAU
22,3404002,SMK NEGERI 2 MALINAU,30402834,N,77,59.45,40.29,23.02,66.14,"47,23",34,4,2,2016,KALIMANTAN UTARA,KABUPATEN MALINAU
23,3404003,SMK SEHATI TANJUNG LAPANG MALINAU,30400476,S,15,42.4,32.67,22.33,56.89,"38,57",34,4,3,2016,KALIMANTAN UTARA,KABUPATEN MALINAU
24,3404004,SMK-SPP NEGERI MALINAU,30407391,N,8,58.0,35.5,20.31,76.04,"47,46",34,4,4,2016,KALIMANTAN UTARA,KABUPATEN MALINAU
