No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,2001101,SMK NEGERI 1 KENDARI,40402629,N,389,67.12,43.95,36.41,74.64,"55,53",20,1,101,2017,SULAWESI TENGGARA,KOTA KENDARI
2,2001102,SMK NEGERI 2 KENDARI,40402625,N,371,53.36,35.62,23.04,68.87,"45,22",20,1,102,2017,SULAWESI TENGGARA,KOTA KENDARI
3,2001103,SMK NEGERI 3 KENDARI,40402628,N,108,58.8,37.22,23.56,71.42,"47,75",20,1,103,2017,SULAWESI TENGGARA,KOTA KENDARI
4,2001104,SMK NEGERI 4 KENDARI,40402627,N,291,63.13,38.03,30.76,71.28,"50,80",20,1,104,2017,SULAWESI TENGGARA,KOTA KENDARI
5,2001105,SMK SWASTA PELAYARAN KENDARI,40402613,S,8,41.75,33.75,19.06,64.19,"39,69",20,1,105,2017,SULAWESI TENGGARA,KOTA KENDARI
6,2001108,SMK SWASTA SATRIA KENDARI,40402612,S,23,52.26,30.96,23.04,67.06,"43,33",20,1,108,2017,SULAWESI TENGGARA,KOTA KENDARI
7,2001109,SMK SWASTA MAPINDO KENDARI,40402630,S,5,33.2,27.6,20.0,52.2,"33,25",20,1,109,2017,SULAWESI TENGGARA,KOTA KENDARI
8,2001110,SMK SWASTA EKA BHAKTI KENDARI,40402633,S,17,53.76,37.88,34.56,76.24,"50,61",20,1,110,2017,SULAWESI TENGGARA,KOTA KENDARI
9,2001111,SMKS KELAUTAN DAN PERIKANAN KENDARI,40402631,S,12,52.67,54.5,43.13,74.51,"56,20",20,1,111,2017,SULAWESI TENGGARA,KOTA KENDARI
10,2001112,SMK SWASTA BINA BERSAMA,40403187,S,4,41.5,34.5,15.0,63.98,"38,75",20,1,112,2017,SULAWESI TENGGARA,KOTA KENDARI
11,2001113,SMK SWASTA KESEHATAN KENDARI,40403979,S,26,59.77,51.62,40.77,74.4,"56,64",20,1,113,2017,SULAWESI TENGGARA,KOTA KENDARI
12,2001115,SMK TUNAS HUSADA KENDARI,40404553,S,63,57.27,41.84,40.67,75.97,"53,94",20,1,115,2017,SULAWESI TENGGARA,KOTA KENDARI
13,2001116,SMK NEGERI 5 KENDARI,40404713,N,74,52.68,32.65,22.03,73.21,"45,14",20,1,116,2017,SULAWESI TENGGARA,KOTA KENDARI
14,2001118,SMK KESEHATAN MANDONGA,40405847,S,63,57.27,51.52,28.37,77.03,"53,55",20,1,118,2017,SULAWESI TENGGARA,KOTA KENDARI
15,2001119,SMK LIFE SKILL KENDARI,40404998,S,20,54.7,28.7,27.88,67.65,"44,73",20,1,119,2017,SULAWESI TENGGARA,KOTA KENDARI
16,2001122,SMK DEWI SARTIKA,69849594,S,10,55.2,32.8,23.0,73.14,"46,04",20,1,122,2017,SULAWESI TENGGARA,KOTA KENDARI
17,2001123,SMKN 6 KENDARI,69768147,N,84,57.5,39.43,26.64,70.92,"48,62",20,1,123,2017,SULAWESI TENGGARA,KOTA KENDARI
18,2001124,SMK PONPES DARUL MUKHLISIN,69830516,S,15,55.73,30.67,22.17,70.53,"44,78",20,1,124,2017,SULAWESI TENGGARA,KOTA KENDARI
19,2001125,SMK TELKOM KENDARI,69895909,N,32,46.38,44.94,20.47,69.2,"45,25",20,1,125,2017,SULAWESI TENGGARA,KOTA KENDARI
20,2002101,SMK NEGERI 1 BAUBAU,40402774,N,338,62.81,38.18,37.05,72.66,"52,68",20,2,101,2017,SULAWESI TENGGARA,KOTA BAUBAU
21,2002102,SMK NEGERI 2 BAUBAU,40402775,N,245,58.91,35.89,30.93,71.88,"49,40",20,2,102,2017,SULAWESI TENGGARA,KOTA BAUBAU
22,2002103,SMK NEGERI 3 BAUBAU,40402776,N,108,62.67,37.72,29.17,75.61,"51,29",20,2,103,2017,SULAWESI TENGGARA,KOTA BAUBAU
23,2002104,SMK NEGERI 4 BAUBAU,40402772,N,72,49.53,45.97,27.19,76.31,"49,75",20,2,104,2017,SULAWESI TENGGARA,KOTA BAUBAU
24,2002107,SMK SWASTA CAHAYA NUSANTARA BAUBAU,40402983,S,11,44.18,46.0,20.45,74.9,"46,38",20,2,107,2017,SULAWESI TENGGARA,KOTA BAUBAU
25,2002108,SMK SWASTA KESEHATAN,40403152,S,17,62.12,79.88,62.79,76.69,"70,37",20,2,108,2017,SULAWESI TENGGARA,KOTA BAUBAU
26,2002109,SMK NEGERI 5 BAUBAU,69734021,N,30,58.4,54.6,68.67,74.15,"63,96",20,2,109,2017,SULAWESI TENGGARA,KOTA BAUBAU
27,2002110,SMK NEGERI 6 BAUBAU,69874374,N,36,48.06,38.83,43.96,74.47,"51,33",20,2,110,2017,SULAWESI TENGGARA,KOTA BAUBAU
28,2003101,SMK NEGERI 1 UNAAHA,40402870,N,165,60.12,37.04,28.24,70.7,"49,03",20,3,101,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
29,2003102,SMK NEGERI 2 UNAAHA,40402871,N,93,58.99,44.95,36.72,73.68,"53,59",20,3,102,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
30,2003104,SMKS KESEHATAN UNAAHA,40403670,S,28,65.86,60.36,48.57,69.77,"61,14",20,3,104,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
