No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,2501001,SMK NEGERI 1 JAYAPURA,60301063,N,176,58.72,51.43,26.52,70.43,"51,78",25,1,1,2016,PAPUA,KOTA JAYAPURA
2,2501002,SMK NEGERI 2 JAYAPURA,60301059,N,232,58.5,45.0,28.67,70.61,"50,70",25,1,2,2016,PAPUA,KOTA JAYAPURA
3,2501003,SMK NEGERI 3 JAYAPURA,60301061,N,346,53.51,44.18,24.71,67.74,"47,54",25,1,3,2016,PAPUA,KOTA JAYAPURA
4,2501004,SMK NEGERI 4 JAYAPURA,60301064,N,52,48.35,35.04,20.05,70.66,"43,53",25,1,4,2016,PAPUA,KOTA JAYAPURA
5,2501005,SMK NEGERI 5 JAYAPURA,60301065,N,93,56.41,43.16,26.72,74.06,"50,09",25,1,5,2016,PAPUA,KOTA JAYAPURA
6,2501006,SMK HIKMAH YAPIS JAYAPURA,60301040,S,61,62.85,49.18,28.81,71.63,"53,12",25,1,6,2016,PAPUA,KOTA JAYAPURA
7,2501007,SMK AMPARI JAYAPURA,60301062,S,25,43.68,28.48,21.9,67.67,"40,43",25,1,7,2016,PAPUA,KOTA JAYAPURA
8,2501008,SMK NEGERI 6 JAYAPURA,60301060,N,73,43.95,56.52,31.13,71.51,"50,78",25,1,8,2016,PAPUA,KOTA JAYAPURA
9,2501009,SMK ANALIS KESEHATAN JAYAPURA,60304188,N,52,48.31,67.31,63.13,66.34,"61,27",25,1,9,2016,PAPUA,KOTA JAYAPURA
10,2501010,SMK NEGERI 7 JAYAPURA,60301670,N,20,54.6,59.1,39.13,70.67,"55,88",25,1,10,2016,PAPUA,KOTA JAYAPURA
11,2501011,SMK NEGERI 9 JAYAPURA,60303891,N,20,52.8,46.5,27.25,67.88,"48,61",25,1,11,2016,PAPUA,KOTA JAYAPURA
12,2501012,SMK YPK KOTARAJA,60304224,S,21,42.38,60.0,28.33,73.8,"51,13",25,1,12,2016,PAPUA,KOTA JAYAPURA
13,2501013,SMK NEGERI 8 JAYAPURA,60304878,N,7,43.71,61.43,23.93,74.16,"50,81",25,1,13,2016,PAPUA,KOTA JAYAPURA
14,2501014,SMK YPK PAULUS DOK V JAYAPURA,60304884,S,18,50.44,55.89,54.86,72.31,"58,38",25,1,14,2016,PAPUA,KOTA JAYAPURA
15,2501015,SMK NEGERI 10 JAYAPURA,60305302,N,10,57.0,57.8,66.5,73.6,"63,73",25,1,15,2016,PAPUA,KOTA JAYAPURA
16,2502001,SMK NEGERI 1 SENTANI,60300189,N,157,46.99,38.54,22.05,64.97,"43,14",25,2,1,2016,PAPUA,KABUPATEN JAYAPURA
17,2502002,SMK YPKP SENTANI,60300190,S,185,57.02,40.63,24.39,70.69,"48,18",25,2,2,2016,PAPUA,KABUPATEN JAYAPURA
18,2502003,SMK NEGERI 2 NIMBORAN,60303593,N,54,35.15,26.89,20.09,63.56,"36,42",25,2,3,2016,PAPUA,KABUPATEN JAYAPURA
19,2502004,SMK NEGERI 3 DEPAPRE,60303594,N,24,35.42,27.58,21.77,65.01,"37,45",25,2,4,2016,PAPUA,KABUPATEN JAYAPURA
20,2502005,SMK NEGERI 4 YAPSI TAJA,60303595,N,42,65.57,59.62,48.63,72.0,"61,46",25,2,5,2016,PAPUA,KABUPATEN JAYAPURA
21,2502006,SMK PERTANIAN PEMBANGUNAN NEGERI JAYAPURA,60304978,N,85,39.79,39.6,20.88,76.59,"44,22",25,2,6,2016,PAPUA,KABUPATEN JAYAPURA
22,2503001,SMK NEGERI 1 BIAK,60300368,N,132,38.47,29.2,20.34,67.83,"38,96",25,3,1,2016,PAPUA,KABUPATEN BIAK NUMFOR
23,2503002,SMK NEGERI 2 BIAK,60300367,N,22,66.91,81.91,76.7,76.73,"75,56",25,3,2,2016,PAPUA,KABUPATEN BIAK NUMFOR
24,2503003,SMK YPK 1 BIAK,60300365,S,145,46.98,35.21,21.98,64.56,"42,18",25,3,3,2016,PAPUA,KABUPATEN BIAK NUMFOR
