No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,3010001,SMK NEGERI  1 SEMARANG,20328948,N,520,79.23,53.26,40.64,48.4,"55,38",3,1,0,2019,JAWA TENGAH,KOTA SEMARANG
2,3010002,SMK NEGERI  2 SEMARANG,20328970,N,426,86.47,64.49,64.37,63.5,"69,71",3,1,0,2019,JAWA TENGAH,KOTA SEMARANG
3,3010003,SMK NEGERI  3 SEMARANG,20328946,N,405,75.31,48.02,37.64,45.73,"51,68",3,1,0,2019,JAWA TENGAH,KOTA SEMARANG
4,3010004,SMK NEGERI  4 SEMARANG,20328945,N,568,82.2,58.71,46.47,50.11,"59,37",3,1,0,2019,JAWA TENGAH,KOTA SEMARANG
5,3010005,SMK NEGERI  5 SEMARANG,20328944,N,435,72.92,46.68,35.9,42.57,"49,52",3,1,0,2019,JAWA TENGAH,KOTA SEMARANG
6,3010006,SMK NEGERI  6 SEMARANG,20328981,N,356,80.9,58.92,42.7,63.94,"61,62",3,1,0,2019,JAWA TENGAH,KOTA SEMARANG
8,3010008,SMK NEGERI  8 SEMARANG,20328962,N,388,79.67,58.15,39.91,53.87,"57,90",3,1,0,2019,JAWA TENGAH,KOTA SEMARANG
9,3010009,SMK NEGERI  9 SEMARANG,20328969,N,350,82.47,55.75,51.95,58.81,"62,25",3,1,0,2019,JAWA TENGAH,KOTA SEMARANG
10,3010010,SMK NEGERI 10 SEMARANG,20328947,N,368,70.85,42.6,34.26,44.28,"48,00",3,1,1,2019,JAWA TENGAH,KOTA SEMARANG
11,3010011,SMK NEGERI 11 SEMARANG,20328963,N,534,77.84,52.63,37.47,59.08,"56,76",3,1,1,2019,JAWA TENGAH,KOTA SEMARANG
12,3010012,SMK NEGERI JAWA TENGAH,69859366,N,117,88.77,69.04,75.68,70.66,"76,04",3,1,1,2019,JAWA TENGAH,KOTA SEMARANG
13,3010200,SMK THERESIANA,20328868,S,188,79.89,55.18,42.83,59.03,"59,23",3,1,20,2019,JAWA TENGAH,KOTA SEMARANG
14,3010201,SMK NUSAPUTERA 2,20328991,S,169,79.88,54.36,49.94,53.09,"59,32",3,1,20,2019,JAWA TENGAH,KOTA SEMARANG
15,3010204,SMK ANTONIUS,20331919,S,67,71.73,46.0,34.48,47.95,"50,04",3,1,20,2019,JAWA TENGAH,KOTA SEMARANG
16,3010205,SMK CINDE SEMARANG,20331920,S,27,64.59,37.85,29.07,36.02,"41,88",3,1,20,2019,JAWA TENGAH,KOTA SEMARANG
17,3010206,SMK CUT NYA DIEN,20328976,S,180,69.27,39.4,35.43,47.26,"47,84",3,1,20,2019,JAWA TENGAH,KOTA SEMARANG
18,3010207,SMK DIAN KARTIKA,20331921,S,22,58.18,34.0,28.98,35.0,"39,04",3,1,20,2019,JAWA TENGAH,KOTA SEMARANG
19,3010208,SMK DR. TJIPTO SEMARANG,20328966,S,112,61.63,36.63,33.1,42.01,"43,34",3,1,20,2019,JAWA TENGAH,KOTA SEMARANG
20,3010209,SMK GEDONGSONGO,20331922,S,1,54.0,30.0,32.5,35.0,"37,88",3,1,20,2019,JAWA TENGAH,KOTA SEMARANG
21,3010210,SMK 17 AGUSTUS 1945,20328980,S,154,70.03,39.56,32.13,38.75,"45,12",3,1,21,2019,JAWA TENGAH,KOTA SEMARANG
22,3010211,SMK GRAFIKA BAKTI NUSANTARA,20331923,S,47,67.74,39.53,35.0,44.2,"46,62",3,1,21,2019,JAWA TENGAH,KOTA SEMARANG
23,3010213,SMK HIDAYAH SEMARANG,20328975,S,130,70.15,43.11,41.79,45.77,"50,21",3,1,21,2019,JAWA TENGAH,KOTA SEMARANG
24,3010214,SMK IBU KARTINI,20331924,S,182,71.6,43.82,34.48,50.14,"50,01",3,1,21,2019,JAWA TENGAH,KOTA SEMARANG
25,3010215,SMK IGNATIUS,20328974,S,16,67.63,38.0,34.06,44.69,"46,10",3,1,21,2019,JAWA TENGAH,KOTA SEMARANG
26,3010216,SMK IPTEK TUGU SUHARTO,20331925,S,10,68.8,39.2,28.75,39.75,"44,13",3,1,21,2019,JAWA TENGAH,KOTA SEMARANG
27,3010217,SMK JAYAWISATA SEMARANG,20328964,S,39,68.21,45.28,34.23,51.47,"49,80",3,1,21,2019,JAWA TENGAH,KOTA SEMARANG
28,3010218,SMK KIMIA INDUSTRI THERESIANA SEMARANG,20331926,S,50,78.4,52.88,44.65,44.95,"55,22",3,1,21,2019,JAWA TENGAH,KOTA SEMARANG
29,3010219,SMK KRISTEN GERGAJI,20328973,S,23,64.09,35.04,34.24,40.87,"43,56",3,1,21,2019,JAWA TENGAH,KOTA SEMARANG
30,3010220,SMK LPI SEMARANG,20328972,S,61,66.26,41.34,33.36,43.03,"46,00",3,1,22,2019,JAWA TENGAH,KOTA SEMARANG
31,3010221,SMK IPT KARANGPANAS,20328951,S,147,69.99,46.97,34.61,38.35,"47,48",3,1,22,2019,JAWA TENGAH,KOTA SEMARANG
32,3010223,SMK MUHAMMADIYAH 1 SEMARANG,20328971,S,99,72.48,44.69,35.71,48.64,"50,38",3,1,22,2019,JAWA TENGAH,KOTA SEMARANG
33,3010224,SMK MUHAMMADIYAH 2 SEMARANG,20328949,S,107,64.54,38.56,30.26,35.91,"42,32",3,1,22,2019,JAWA TENGAH,KOTA SEMARANG
34,3010225,SMK NUSA BHAKTI,20328968,S,86,64.3,36.72,30.2,39.91,"42,78",3,1,22,2019,JAWA TENGAH,KOTA SEMARANG
35,3010226,SMK PGRI 01 SEMARANG,20328979,S,140,71.23,43.07,35.91,48.89,"49,78",3,1,22,2019,JAWA TENGAH,KOTA SEMARANG
36,3010229,SMK PALAPA,20331927,S,366,64.32,36.56,30.75,37.88,"42,38",3,1,22,2019,JAWA TENGAH,KOTA SEMARANG
37,3010230,SMK PALEBON SEMARANG,20331928,S,374,69.03,41.05,34.28,45.85,"47,55",3,1,23,2019,JAWA TENGAH,KOTA SEMARANG
38,3010231,SMK PANDANARAN SEMARANG,20331929,S,38,64.79,37.26,33.29,36.38,"42,93",3,1,23,2019,JAWA TENGAH,KOTA SEMARANG
39,3010232,SMK PELAYARAN SEMARANG,20331930,S,46,69.22,42.87,32.34,42.61,"46,76",3,1,23,2019,JAWA TENGAH,KOTA SEMARANG
40,3010233,SMK PELITA NUSANTARA 1 SEMARANG,20328967,S,226,69.94,39.22,34.85,46.92,"47,73",3,1,23,2019,JAWA TENGAH,KOTA SEMARANG
41,3010234,SMK PELITA NUSANTARA 2 SEMARANG,20331931,S,313,63.24,36.79,31.16,38.08,"42,32",3,1,23,2019,JAWA TENGAH,KOTA SEMARANG
42,3010235,SMK PENERBANGAN KARTIKA AQASA BHAKTI,20328943,S,200,73.25,47.66,37.05,50.26,"52,06",3,1,23,2019,JAWA TENGAH,KOTA SEMARANG
43,3010236,SMK PERDANA,20328978,S,202,70.47,41.4,33.09,39.86,"46,21",3,1,23,2019,JAWA TENGAH,KOTA SEMARANG
44,3010237,SMK PERINTIS 29-01,20331932,S,15,70.93,41.2,35.0,42.5,"47,41",3,1,23,2019,JAWA TENGAH,KOTA SEMARANG
45,3010238,SMK PERINTIS 29-02,20328942,S,30,58.73,34.27,31.83,36.83,"40,42",3,1,23,2019,JAWA TENGAH,KOTA SEMARANG
46,3010239,SMK PL TARCISIUS 1,20331933,S,229,74.17,48.3,41.89,51.18,"53,89",3,1,23,2019,JAWA TENGAH,KOTA SEMARANG
47,3010240,SMK PURNAMA 1 SEMARANG,20328989,S,11,66.73,35.45,29.09,42.27,"43,39",3,1,24,2019,JAWA TENGAH,KOTA SEMARANG
48,3010241,SMK PURNAMA 2 SEMARANG,20328988,S,7,51.14,32.86,27.5,26.79,"34,57",3,1,24,2019,JAWA TENGAH,KOTA SEMARANG
49,3010242,SMK SEPULUH NOPEMBER,20331936,S,100,60.34,33.7,31.85,33.33,"39,81",3,1,24,2019,JAWA TENGAH,KOTA SEMARANG
50,3010243,SMK SETIABUDHI,20328987,S,91,67.1,40.84,31.9,37.64,"44,37",3,1,24,2019,JAWA TENGAH,KOTA SEMARANG
51,3010244,SMK ST. FRANSISKUS,20328961,S,49,76.16,54.86,41.12,46.33,"54,62",3,1,24,2019,JAWA TENGAH,KOTA SEMARANG
52,3010245,SMK BINA NUSANTARA,20328986,S,175,65.37,37.9,37.06,39.14,"44,87",3,1,24,2019,JAWA TENGAH,KOTA SEMARANG
53,3010246,SMK SWADAYA SEMARANG,20328985,S,119,64.86,35.38,32.67,41.89,"43,70",3,1,24,2019,JAWA TENGAH,KOTA SEMARANG
54,3010247,SMK TAMANSISWA SEMARANG,20331937,S,12,54.5,36.0,27.92,39.17,"39,40",3,1,24,2019,JAWA TENGAH,KOTA SEMARANG
55,3010248,SMK TEUKU UMAR SEMARANG,20331938,S,183,70.2,42.52,33.7,45.51,"47,98",3,1,24,2019,JAWA TENGAH,KOTA SEMARANG
56,3010249,SMK TEXMACO SEMARANG,20331939,S,422,68.37,41.93,33.55,42.18,"46,51",3,1,24,2019,JAWA TENGAH,KOTA SEMARANG
57,3010250,SMK TJENDEKIA PURUHITA,20328960,S,8,62.5,42.75,31.25,49.06,"46,39",3,1,25,2019,JAWA TENGAH,KOTA SEMARANG
58,3010251,SMK TLOGOSARI SEMARANG,20328941,S,166,61.12,35.84,29.55,34.16,"40,17",3,1,25,2019,JAWA TENGAH,KOTA SEMARANG
59,3010252,SMK TRI MULYA,20328984,S,32,64.31,36.56,29.61,41.8,"43,07",3,1,25,2019,JAWA TENGAH,KOTA SEMARANG
60,3010253,SMK VETERAN SEMARANG,20328983,S,12,64.33,37.83,31.25,35.42,"42,21",3,1,25,2019,JAWA TENGAH,KOTA SEMARANG
61,3010254,SMK YPE SEMARANG,20328982,S,27,61.26,36.07,30.56,39.35,"41,81",3,1,25,2019,JAWA TENGAH,KOTA SEMARANG
62,3010256,SMK YAYASAN PHARMASI,20337605,S,269,81.14,54.46,45.12,54.94,"58,92",3,1,25,2019,JAWA TENGAH,KOTA SEMARANG
63,3010258,SMK HISBA BUANA,20341365,S,39,61.85,33.64,30.13,35.26,"40,22",3,1,25,2019,JAWA TENGAH,KOTA SEMARANG
64,3010259,SMK SUDIRMAN,20347811,S,21,64.0,37.9,31.9,42.62,"44,11",3,1,25,2019,JAWA TENGAH,KOTA SEMARANG
65,3010260,SMK NUSAPUTERA 1,20340722,S,23,80.09,72.09,41.09,51.2,"61,12",3,1,26,2019,JAWA TENGAH,KOTA SEMARANG
66,3010261,SMK PELAYARAN AKPELNI SEMARANG,20353814,S,125,72.27,54.14,39.2,58.32,"55,98",3,1,26,2019,JAWA TENGAH,KOTA SEMARANG
67,3010262,SMK KRISTEN TERANG BANGSA,20341137,S,91,72.77,49.05,39.84,47.17,"52,21",3,1,26,2019,JAWA TENGAH,KOTA SEMARANG
68,3010263,SMK ROBBI RODLIYYA SEMARANG,20341328,S,12,73.33,53.17,31.25,44.38,"50,53",3,1,26,2019,JAWA TENGAH,KOTA SEMARANG
69,3010264,SMK TRIATMA JAYA,20341263,S,28,67.07,44.21,31.96,52.14,"48,85",3,1,26,2019,JAWA TENGAH,KOTA SEMARANG
70,3010265,SMK HUSADA NUSANTARA,20360175,S,12,73.83,36.83,32.08,45.21,"46,99",3,1,26,2019,JAWA TENGAH,KOTA SEMARANG
71,3010266,SMK ASKHABUL KAHFI,20354085,S,61,70.39,41.28,36.35,41.52,"47,39",3,1,26,2019,JAWA TENGAH,KOTA SEMARANG
72,3010267,SMK KARTIKA NUSANTARA,20341187,S,57,62.49,37.44,32.54,32.54,"41,25",3,1,26,2019,JAWA TENGAH,KOTA SEMARANG
73,3010268,SMK WALISONGO,20350713,S,107,67.96,41.76,32.94,44.18,"46,71",3,1,26,2019,JAWA TENGAH,KOTA SEMARANG
75,3010270,SMK MATARAM,20360363,S,243,67.03,41.72,34.18,46.28,"47,30",3,1,27,2019,JAWA TENGAH,KOTA SEMARANG
76,3010271,SMK ISLAMIC CENTRE BAITURRAHMAN,20362128,S,119,73.45,49.76,37.63,48.99,"52,46",3,1,27,2019,JAWA TENGAH,KOTA SEMARANG
77,3010272,SMK ISLAM ROUDLOTUS SAIDIYYAH,20360178,S,34,67.47,39.24,32.43,38.31,"44,36",3,1,27,2019,JAWA TENGAH,KOTA SEMARANG
78,3010273,SMK NURUL BARQI,20360387,S,30,81.4,62.8,62.08,64.33,"67,65",3,1,27,2019,JAWA TENGAH,KOTA SEMARANG
79,3010274,SMK DIPONEGORO,20360426,S,52,66.12,38.46,34.04,31.3,"42,48",3,1,27,2019,JAWA TENGAH,KOTA SEMARANG
80,3010275,SMK NURUL ISLAMI,20361967,S,38,77.16,43.95,39.74,51.51,"53,09",3,1,27,2019,JAWA TENGAH,KOTA SEMARANG
81,3010276,SMK ASSHODIQIYAH,20362087,S,42,69.62,40.05,32.02,40.42,"45,53",3,1,27,2019,JAWA TENGAH,KOTA SEMARANG
82,3010277,SMK BAGIMU NEGERIKU,20362057,S,130,77.25,55.2,49.92,51.85,"58,56",3,1,27,2019,JAWA TENGAH,KOTA SEMARANG
83,3010279,SMK SULTAN TRENGGONO,20362296,S,17,66.59,38.24,29.56,39.71,"43,53",3,1,27,2019,JAWA TENGAH,KOTA SEMARANG
84,3010280,SMK MAARIF NU 1 SEMARANG,69786371,S,90,64.11,37.6,31.5,43.56,"44,19",3,1,28,2019,JAWA TENGAH,KOTA SEMARANG
