No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,401101,SMK NEGERI 2 YOGYAKARTA,20403280,N,646,79.37,61.59,67.27,78.34,"71,64",4,1,101,2017,DI YOGYAKARTA,KOTA YOGYAKARTA
2,401102,SMK PANCA SAKTI YOGYAKARTA,20403308,S,4,54.0,31.0,31.88,65.53,"45,60",4,1,102,2017,DI YOGYAKARTA,KOTA YOGYAKARTA
3,401104,SMK TAMANSISWA YOGYAKARTA,20404184,S,138,64.07,38.07,33.5,68.21,"50,96",4,1,104,2017,DI YOGYAKARTA,KOTA YOGYAKARTA
4,401105,SMK NEGERI 1 YOGYAKARTA,20404180,N,187,78.22,54.07,70.9,86.37,"72,39",4,1,105,2017,DI YOGYAKARTA,KOTA YOGYAKARTA
5,401106,SMK PIRI 3 YOGYAKARTA,20403312,S,43,67.49,41.16,34.71,70.21,"53,39",4,1,106,2017,DI YOGYAKARTA,KOTA YOGYAKARTA
6,401107,SMK MUHAMMADIYAH 1 YOGYAKARTA,20403285,S,137,70.12,42.0,41.15,76.06,"57,33",4,1,107,2017,DI YOGYAKARTA,KOTA YOGYAKARTA
7,401108,SMK MUHAMMADIYAH 2 YOGYAKARTA,20403284,S,70,69.23,43.77,34.29,75.98,"55,82",4,1,108,2017,DI YOGYAKARTA,KOTA YOGYAKARTA
8,401109,SMK KOPERASI YOGYAKARTA,20403290,S,121,67.9,39.65,38.1,78.36,"56,00",4,1,109,2017,DI YOGYAKARTA,KOTA YOGYAKARTA
9,401110,SMK NEGERI 7 YOGYAKARTA,20403295,N,250,81.79,69.12,70.83,84.97,"76,68",4,1,110,2017,DI YOGYAKARTA,KOTA YOGYAKARTA
10,401111,SMK BOPKRI 1 YOGYAKARTA,20403167,S,60,71.07,54.93,39.17,79.81,"61,25",4,1,111,2017,DI YOGYAKARTA,KOTA YOGYAKARTA
11,401112,SMK MARSUDI LUHUR I YOGYAKARTA,20403291,S,54,67.81,45.11,38.98,74.13,"56,51",4,1,112,2017,DI YOGYAKARTA,KOTA YOGYAKARTA
12,401114,SMK NEGERI 6 YOGYAKARTA,20404182,N,380,75.89,52.64,49.15,81.3,"64,75",4,1,114,2017,DI YOGYAKARTA,KOTA YOGYAKARTA
13,401115,SMK NEGERI 4 YOGYAKARTA,20403282,N,494,75.49,50.53,49.51,77.6,"63,28",4,1,115,2017,DI YOGYAKARTA,KOTA YOGYAKARTA
14,401116,SMK PIRI 2 YOGYAKARTA,20403311,S,15,64.93,40.13,35.5,77.17,"54,43",4,1,116,2017,DI YOGYAKARTA,KOTA YOGYAKARTA
15,401117,SMK MUHAMMADIYAH 4 YOGYAKARTA,20403276,S,30,66.13,40.33,37.25,71.99,"53,93",4,1,117,2017,DI YOGYAKARTA,KOTA YOGYAKARTA
