No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
2,601001,SMK NEGERI 1 BANDA ACEH,10106294,N,173,69.2,65.18,44.64,77.09,"64,03",6,1,1,2015,ACEH,KOTA BANDA ACEH
4,601002,SMK NEGERI 2 BANDA ACEH,10105338,N,239,57.19,63.29,33.72,72.85,"56,76",6,1,2,2015,ACEH,KOTA BANDA ACEH
6,601003,SMK NEGERI 3 BANDA ACEH,10105337,N,160,57.87,51.57,27.2,74.28,"52,73",6,1,3,2015,ACEH,KOTA BANDA ACEH
8,601004,SMK NEGERI 4 BANDA ACEH,10106295,N,49,49.24,46.28,25.41,70.78,"47,93",6,1,4,2015,ACEH,KOTA BANDA ACEH
10,601005,SMK MUHAMMADIYAH I BANDA ACEH,10106293,S,26,36.04,49.68,21.63,64.02,"42,84",6,1,5,2015,ACEH,KOTA BANDA ACEH
12,601006,SMK FARMASI CUT MEUTIA,10110818,S,32,81.61,80.58,81.09,81.22,"81,13",6,1,6,2015,ACEH,KOTA BANDA ACEH
14,601007,SMK-SMTI BANDA ACEH,10110454,N,64,53.55,52.64,24.45,77.81,"52,11",6,1,7,2015,ACEH,KOTA BANDA ACEH
16,601008,SMK NEGERI 5 TELKOM BANDA ACEH,10111577,N,85,56.16,56.6,28.94,73.88,"53,90",6,1,8,2015,ACEH,KOTA BANDA ACEH
18,601009,SMK KESEHATAN ASSYIFA SCHOOL,10113601,S,61,78.75,79.08,80.86,82.59,"80,32",6,1,9,2015,ACEH,KOTA BANDA ACEH
20,602001,SMK NEGERI 1 SABANG,10105280,N,55,50.08,36.76,24.86,70.14,"45,46",6,2,1,2015,ACEH,KOTA SABANG
22,603001,SMK NEGERI 1 LHOKSEUMAWE,10105625,N,392,55.91,58.24,31.26,73.46,"54,72",6,3,1,2015,ACEH,KOTA LHOKSEUMAWE
24,603002,SMK NEGERI 3 LHOKSEUMAWE,10105627,N,292,53.48,40.37,29.68,74.69,"49,56",6,3,2,2015,ACEH,KOTA LHOKSEUMAWE
26,603003,SMK NEGERI 2 LHOKSEUMAWE,10105626,N,186,53.39,40.47,29.22,75.45,"49,63",6,3,3,2015,ACEH,KOTA LHOKSEUMAWE
28,603004,SMK NEGERI 4 LHOKSEUMAWE,10105628,N,152,43.21,41.2,23.06,70.48,"44,49",6,3,4,2015,ACEH,KOTA LHOKSEUMAWE
30,603005,SMK KARYA BERINGIN,10105629,S,35,45.81,38.56,27.29,68.78,"45,11",6,3,5,2015,ACEH,KOTA LHOKSEUMAWE
32,603007,SMK SWASTA ULUMUDDIN,10110650,S,35,57.18,72.85,66.71,74.25,"67,75",6,3,7,2015,ACEH,KOTA LHOKSEUMAWE
34,603008,SMK NEGERI 5 LHOSEUMAWE,10110714,N,100,44.39,32.72,22.25,66.38,"41,44",6,3,8,2015,ACEH,KOTA LHOKSEUMAWE
36,603009,SMK NEGERI 6 LHOKSEUMAWE,10110769,N,23,46.62,31.27,21.3,75.12,"43,58",6,3,9,2015,ACEH,KOTA LHOKSEUMAWE
38,603010,SMK NEGERI 7 LHOKSEUMAWE,10111838,N,126,45.03,36.64,23.59,74.18,"44,86",6,3,10,2015,ACEH,KOTA LHOKSEUMAWE
