No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,6010001,SMK NEGERI 1 BANDA ACEH,10106294,N,200,71.89,49.21,36.59,52.08,"52,44",6,1,0,2019,ACEH,KOTA BANDA ACEH
2,6010002,SMK NEGERI 2 BANDA ACEH,10105338,N,313,62.69,40.31,30.95,42.73,"44,17",6,1,0,2019,ACEH,KOTA BANDA ACEH
3,6010003,SMK NEGERI 3 BANDA ACEH,10105337,N,288,68.26,43.99,32.86,53.69,"49,70",6,1,0,2019,ACEH,KOTA BANDA ACEH
4,6010004,SMK NEGERI 4 BANDA ACEH,10106295,N,50,56.8,34.52,28.05,37.85,"39,31",6,1,0,2019,ACEH,KOTA BANDA ACEH
5,6010005,SMK MUHAMMADIYAH I BANDA ACEH,10106293,S,33,56.12,35.33,29.39,29.77,"37,65",6,1,0,2019,ACEH,KOTA BANDA ACEH
6,6010006,SMK FARMASI CUT MEUTIA,10110818,S,34,66.12,41.71,39.85,46.1,"48,45",6,1,0,2019,ACEH,KOTA BANDA ACEH
7,6010007,SMK-SMTI BANDA ACEH,10110454,N,184,68.25,43.7,33.18,35.49,"45,16",6,1,0,2019,ACEH,KOTA BANDA ACEH
8,6010008,SMK NEGERI 5 TELKOM BANDA ACEH,10111577,N,155,64.41,44.32,34.26,38.5,"45,37",6,1,0,2019,ACEH,KOTA BANDA ACEH
9,6010009,SMK KESEHATAN ASSYIFA SCHOOL,10113601,S,78,67.13,42.15,35.42,45.29,"47,50",6,1,0,2019,ACEH,KOTA BANDA ACEH
10,6020001,SMK NEGERI 1 SABANG,10105280,N,65,58.83,36.03,30.77,37.08,"40,68",6,2,0,2019,ACEH,KOTA SABANG
11,6030001,SMK NEGERI 1 LHOKSEUMAWE,10105625,N,425,57.64,37.5,30.38,36.7,"40,56",6,3,0,2019,ACEH,KOTA LHOKSEUMAWE
12,6030002,SMK NEGERI 3 LHOKSEUMAWE,10105627,N,192,61.74,36.77,31.55,44.88,"43,74",6,3,0,2019,ACEH,KOTA LHOKSEUMAWE
13,6030003,SMK NEGERI 2 LHOKSEUMAWE,10105626,N,256,58.89,38.33,31.56,43.04,"42,96",6,3,0,2019,ACEH,KOTA LHOKSEUMAWE
14,6030004,SMK NEGERI 4 LHOKSEUMAWE,10105628,N,160,52.14,34.39,29.05,39.2,"38,70",6,3,0,2019,ACEH,KOTA LHOKSEUMAWE
15,6030005,SMK KARYA BERINGIN,10105629,S,23,45.3,31.04,30.22,31.74,"34,58",6,3,0,2019,ACEH,KOTA LHOKSEUMAWE
16,6030007,SMK SWASTA ULUMUDDIN,10110650,S,40,61.85,47.55,42.38,41.94,"48,43",6,3,0,2019,ACEH,KOTA LHOKSEUMAWE
17,6030008,SMK NEGERI 5 LHOKSEUMAWE,10110714,N,75,54.93,37.09,28.7,34.6,"38,83",6,3,0,2019,ACEH,KOTA LHOKSEUMAWE
18,6030009,SMK NEGERI 6 LHOKSEUMAWE,10110769,N,37,50.97,32.38,27.84,34.46,"36,41",6,3,0,2019,ACEH,KOTA LHOKSEUMAWE
19,6030010,SMK NEGERI 7 LHOKSEUMAWE,10111838,N,106,55.94,35.4,28.3,34.88,"38,63",6,3,1,2019,ACEH,KOTA LHOKSEUMAWE
20,6030011,SMK NEGERI 8 LHOKSEUMAWE,69758278,N,127,61.06,38.82,35.59,45.39,"45,22",6,3,1,2019,ACEH,KOTA LHOKSEUMAWE
21,6030012,SMKS KESEHATAN DARUSSALAM,69758279,S,10,70.8,42.6,33.0,51.0,"49,35",6,3,1,2019,ACEH,KOTA LHOKSEUMAWE
22,6030013,SMK KESEHATAN YAYASAN HARAPAN BANGSA,69822677,S,20,65.0,45.4,45.13,50.88,"51,60",6,3,1,2019,ACEH,KOTA LHOKSEUMAWE
23,6030014,SMKS KESEHATAN YPUNARA,69761734,S,3,56.67,30.0,30.0,39.17,"38,96",6,3,1,2019,ACEH,KOTA LHOKSEUMAWE
24,6040001,SMK NEGERI 1 LANGSA,10105704,N,150,65.17,38.71,33.85,42.8,"45,13",6,4,0,2019,ACEH,KOTA LANGSA
25,6040002,SMK NEGERI 2 LANGSA,10105724,N,406,59.65,35.43,32.2,38.39,"41,42",6,4,0,2019,ACEH,KOTA LANGSA
26,6040003,SMK NEGERI 3 LANGSA,10105707,N,171,60.57,35.82,30.61,43.33,"42,58",6,4,0,2019,ACEH,KOTA LANGSA
27,6040004,SMK SWASTA 1 CUT NYAK DHIEN LANGSA,10105705,S,27,52.54,33.62,26.25,32.31,"36,18",6,4,0,2019,ACEH,KOTA LANGSA
28,6040005,SMK SWASTA 2 CUT NYAK DHIEN,10105708,S,18,52.56,34.22,31.39,42.64,"40,20",6,4,0,2019,ACEH,KOTA LANGSA
29,6040006,SMK-AL-WASHLIYAH LANGSA,10105706,S,11,49.09,30.18,26.82,38.41,"36,13",6,4,0,2019,ACEH,KOTA LANGSA
30,6040007,SMK NEGERI 4 LANGSA,10105744,N,43,57.3,35.44,29.3,41.45,"40,87",6,4,0,2019,ACEH,KOTA LANGSA
31,6040008,SMK NEGERI 5 LANGSA,10107115,N,37,56.43,34.22,29.19,40.81,"40,16",6,4,0,2019,ACEH,KOTA LANGSA
32,6040009,SMK NEGERI 6 LANGSA,10113917,N,130,65.58,38.68,34.42,42.92,"45,40",6,4,0,2019,ACEH,KOTA LANGSA
