No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,701101,SMK NEGERI 1 MEDAN,10210976,N,402,82.52,63.73,54.55,82.23,"70,76",7,1,101,2016,SUMATERA UTARA,KOTA MEDAN
2,701102,SMK NEGERI 2 MEDAN,10259588,N,544,59.33,46.5,29.73,71.62,"51,80",7,1,102,2016,SUMATERA UTARA,KOTA MEDAN
3,701103,SMK NEGERI 3 MEDAN,10210763,N,339,81.47,76.83,82.49,71.27,"78,02",7,1,103,2016,SUMATERA UTARA,KOTA MEDAN
4,701104,SMK NEGERI 4 MEDAN,10210764,N,205,78.75,75.96,84.29,70.31,"77,33",7,1,104,2016,SUMATERA UTARA,KOTA MEDAN
5,701105,SMK NEGERI 5 MEDAN,10211063,N,338,75.27,74.14,84.89,72.34,"76,66",7,1,105,2016,SUMATERA UTARA,KOTA MEDAN
6,701106,SMK NEGERI 6 MEDAN,10210977,N,352,69.86,62.96,36.34,79.31,"62,12",7,1,106,2016,SUMATERA UTARA,KOTA MEDAN
7,701107,SMK NEGERI 7 MEDAN,10210978,N,664,74.76,70.42,57.62,76.43,"69,81",7,1,107,2016,SUMATERA UTARA,KOTA MEDAN
8,701108,SMK NEGERI 8 MEDAN,10210765,N,450,75.04,68.31,68.89,77.37,"72,40",7,1,108,2016,SUMATERA UTARA,KOTA MEDAN
9,701109,SMK NEGERI 9 MEDAN,10210766,N,470,60.57,43.88,28.79,71.89,"51,28",7,1,109,2016,SUMATERA UTARA,KOTA MEDAN
10,701110,SMK NEGERI 10 MEDAN,10211074,N,241,63.97,54.21,33.48,78.05,"57,43",7,1,110,2016,SUMATERA UTARA,KOTA MEDAN
11,701111,SMK NEGERI 11 MEDAN,10210774,N,76,78.76,64.53,73.82,79.85,"74,24",7,1,111,2016,SUMATERA UTARA,KOTA MEDAN
12,701112,SMK NEGERI 12 MEDAN,10258082,N,50,49.84,46.16,27.8,69.38,"48,30",7,1,112,2016,SUMATERA UTARA,KOTA MEDAN
13,701113,SMK SWASTA NUR HASANAH 2 MEDAN,10211275,S,17,75.88,75.18,75.59,79.22,"76,47",7,1,113,2016,SUMATERA UTARA,KOTA MEDAN
14,701114,SMK SWASTA BINA BERSAUDARA 1 MEDAN,10211247,S,35,72.17,71.31,60.43,79.38,"70,82",7,1,114,2016,SUMATERA UTARA,KOTA MEDAN
15,701115,SMK SWASTA TELADAN MEDAN,10210780,S,54,62.59,59.78,57.82,76.0,"64,05",7,1,115,2016,SUMATERA UTARA,KOTA MEDAN
16,701116,SMK SWASTA RAKSANA MEDAN,10211269,S,147,63.95,45.67,29.44,74.18,"53,31",7,1,116,2016,SUMATERA UTARA,KOTA MEDAN
