No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,1801101,SMK NEGERI 3 PALU,40203629,N,452,63.32,42.19,31.81,72.94,"52,57",18,1,101,2017,SULAWESI TENGAH,KOTA PALU
2,1801102,SMK NEGERI 7 PALU,40203626,N,63,55.4,33.78,30.24,70.16,"47,40",18,1,102,2017,SULAWESI TENGAH,KOTA PALU
3,1801103,SMK BINA POTENSI,40203613,S,69,61.33,37.51,39.96,69.8,"52,15",18,1,103,2017,SULAWESI TENGAH,KOTA PALU
4,1801104,SMK KRISTEN BALA KESELAMATAN PALU,40203615,S,197,59.33,38.58,33.87,72.17,"50,99",18,1,104,2017,SULAWESI TENGAH,KOTA PALU
5,1801105,SMK MUHAMMADIYAH 1 PALU,40203630,S,198,61.01,36.65,30.88,74.16,"50,68",18,1,105,2017,SULAWESI TENGAH,KOTA PALU
6,1801106,SMK SWADAYA 2 PALU,40203627,S,17,55.18,35.53,28.24,65.56,"46,13",18,1,106,2017,SULAWESI TENGAH,KOTA PALU
7,1801107,SMK NEGERI 1 PALU,40203599,N,193,65.03,44.87,32.75,74.33,"54,25",18,1,107,2017,SULAWESI TENGAH,KOTA PALU
8,1801108,SMK PONPES ALKHAIRAAT PALU,40203617,S,10,52.8,32.8,30.5,73.57,"47,42",18,1,108,2017,SULAWESI TENGAH,KOTA PALU
9,1801109,SMK PONPES AMALIA PALU,40203601,S,2,35.0,28.0,13.75,71.4,"37,04",18,1,109,2017,SULAWESI TENGAH,KOTA PALU
10,1801110,SMK MANDALASILA,40203622,S,48,60.67,37.96,31.25,76.69,"51,64",18,1,110,2017,SULAWESI TENGAH,KOTA PALU
11,1801111,SMK NEGERI 2 PALU,40203606,N,444,64.24,44.06,31.83,75.88,"54,00",18,1,111,2017,SULAWESI TENGAH,KOTA PALU
12,1801112,SMK PGRI PALU,40203603,S,76,52.45,39.08,27.24,72.73,"47,88",18,1,112,2017,SULAWESI TENGAH,KOTA PALU
13,1801113,SMK PANCASILA PALU,40203604,S,32,55.31,36.19,27.5,70.83,"47,46",18,1,113,2017,SULAWESI TENGAH,KOTA PALU
