No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,2501001,SMK NEGERI 1 JAYAPURA,60301063,N,135,59.39,47.24,30.19,38.72,"43,89",25,1,1,2018,PAPUA,KOTA JAYAPURA
2,2501002,SMK NEGERI 2 JAYAPURA,60301059,N,288,57.36,41.35,30.11,42.27,"42,77",25,1,2,2018,PAPUA,KOTA JAYAPURA
3,2501003,SMK NEGERI 3 JAYAPURA,60301061,N,331,51.29,35.55,28.39,32.07,"36,83",25,1,3,2018,PAPUA,KOTA JAYAPURA
4,2501004,SMK NEGERI 4 JAYAPURA,60301064,N,52,49.85,29.65,28.32,38.8,"36,66",25,1,4,2018,PAPUA,KOTA JAYAPURA
5,2501005,SMK NEGERI 5 JAYAPURA,60301065,N,92,57.61,37.57,28.67,43.32,"41,79",25,1,5,2018,PAPUA,KOTA JAYAPURA
6,2501006,SMK HIKMAH YAPIS JAYAPURA,60301040,S,42,61.38,42.9,31.9,45.54,"45,43",25,1,6,2018,PAPUA,KOTA JAYAPURA
7,2501007,SMK AMPARI JAYAPURA,69892402,S,19,46.21,29.37,28.16,34.87,"34,65",25,1,7,2018,PAPUA,KOTA JAYAPURA
8,2501008,SMK NEGERI 6 JAYAPURA,60301060,N,58,47.07,28.83,25.86,30.73,"33,12",25,1,8,2018,PAPUA,KOTA JAYAPURA
9,2501009,SMK ANALIS KESEHATAN JAYAPURA,60304188,N,176,52.23,34.3,28.17,36.96,"37,92",25,1,9,2018,PAPUA,KOTA JAYAPURA
10,2501010,SMK NEGERI 7 JAYAPURA,60301670,N,25,44.88,52.48,25.0,36.5,"39,72",25,1,10,2018,PAPUA,KOTA JAYAPURA
11,2501011,SMK NEGERI 9 JAYAPURA,60303891,N,19,50.42,34.0,27.63,31.58,"35,91",25,1,11,2018,PAPUA,KOTA JAYAPURA
12,2501012,SMK YPK KOTARAJA,60304224,S,16,44.75,25.13,22.34,23.91,"29,03",25,1,12,2018,PAPUA,KOTA JAYAPURA
13,2501013,SMK NEGERI 8 JAYAPURA,60304878,N,13,43.23,28.46,29.04,29.62,"32,59",25,1,13,2018,PAPUA,KOTA JAYAPURA
14,2501014,SMK YPK PAULUS DOK V JAYAPURA,60304884,S,20,50.2,28.7,25.63,42.5,"36,76",25,1,14,2018,PAPUA,KOTA JAYAPURA
15,2501015,SMK NEGERI 10 JAYAPURA,60305302,N,30,37.73,27.27,27.5,27.42,"29,98",25,1,15,2018,PAPUA,KOTA JAYAPURA
16,2502001,SMK NEGERI 1 SENTANI,60300189,N,268,49.04,33.65,27.69,32.03,"35,60",25,2,1,2018,PAPUA,KABUPATEN JAYAPURA
17,2502002,SMK YPKP SENTANI,60300190,S,174,57.38,36.11,28.66,36.64,"39,70",25,2,2,2018,PAPUA,KABUPATEN JAYAPURA
18,2502003,SMK NEGERI 2 NIMBORAN,60303593,N,43,40.09,26.65,26.57,28.08,"30,35",25,2,3,2018,PAPUA,KABUPATEN JAYAPURA
19,2502004,SMK NEGERI 3 DEPAPRE,60303594,N,28,39.14,27.43,23.93,25.71,"29,05",25,2,4,2018,PAPUA,KABUPATEN JAYAPURA
20,2502005,SMK NEGERI 4 YAPSI TAJA,60303595,N,27,48.3,42.07,33.61,34.81,"39,70",25,2,5,2018,PAPUA,KABUPATEN JAYAPURA
21,2502006,SMK PERTANIAN PEMBANGUNAN NEGERI JAYAPURA,60304978,N,125,41.39,28.1,25.56,29.8,"31,21",25,2,6,2018,PAPUA,KABUPATEN JAYAPURA
22,2503001,SMK NEGERI 1 BIAK,60300368,N,155,42.28,33.39,23.58,26.1,"31,34",25,3,1,2018,PAPUA,KABUPATEN BIAK NUMFOR
23,2503002,SMK NEGERI 2 BIAK,60300367,N,49,79.47,74.73,65.77,40.56,"65,13",25,3,2,2018,PAPUA,KABUPATEN BIAK NUMFOR
24,2503003,SMK YPK 1 BIAK,60300365,S,165,47.93,29.7,25.92,31.27,"33,71",25,3,3,2018,PAPUA,KABUPATEN BIAK NUMFOR
25,2503004,SMK YAPIS BIAK,60300366,S,92,56.72,38.04,28.72,39.89,"40,84",25,3,4,2018,PAPUA,KABUPATEN BIAK NUMFOR
26,2503005,SMK YPK 2 BIAK,60300364,S,116,43.93,28.31,25.78,27.63,"31,41",25,3,5,2018,PAPUA,KABUPATEN BIAK NUMFOR
27,2503006,SMK NEGERI 1 NUMFOR,60301719,N,25,51.44,56.0,65.4,26.9,"49,94",25,3,6,2018,PAPUA,KABUPATEN BIAK NUMFOR
28,2503007,SMK KESEHATAN TERPADU,69820623,S,56,56.18,44.43,32.01,37.46,"42,52",25,3,7,2018,PAPUA,KABUPATEN BIAK NUMFOR
29,2504001,SMK NEGERI 1 KAINUI,60301374,N,114,41.65,25.82,25.07,29.32,"30,47",25,4,1,2018,PAPUA,KABUPATEN KEPULAUAN YAPEN
30,2504002,SMK YPK SERUI,60301375,S,219,50.88,32.06,26.55,35.98,"36,37",25,4,2,2018,PAPUA,KABUPATEN KEPULAUAN YAPEN
31,2504003,SMK MUHAMMADIYAH SERUI,60302701,S,76,39.13,25.97,25.23,26.35,"29,17",25,4,3,2018,PAPUA,KABUPATEN KEPULAUAN YAPEN
32,2504004,SMK NEGERI KELAUTAN ANSUS,60303597,N,18,32.89,32.67,26.53,26.25,"29,59",25,4,4,2018,PAPUA,KABUPATEN KEPULAUAN YAPEN
33,2504005,SMK NEGERI  INDUSTRI DAWAI,60304895,N,46,44.3,27.35,25.6,28.32,"31,39",25,4,5,2018,PAPUA,KABUPATEN KEPULAUAN YAPEN
34,2505001,SMK NEGERI 1 MERAUKE,60300653,N,231,58.55,34.4,27.93,42.27,"40,79",25,5,1,2018,PAPUA,KABUPATEN MERAUKE
35,2505002,SMK NEGERI 2 MERAUKE,60300652,N,46,42.74,27.61,25.87,28.7,"31,23",25,5,2,2018,PAPUA,KABUPATEN MERAUKE
36,2505003,SMK NEGERI 3 MERAUKE,60302720,N,167,57.35,34.5,28.43,35.28,"38,89",25,5,3,2018,PAPUA,KABUPATEN MERAUKE
37,2505004,SMK SANTO ANTONIUS MERAUKE,60302719,S,82,49.44,31.46,26.46,36.1,"35,87",25,5,4,2018,PAPUA,KABUPATEN MERAUKE
