No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,21010101,SMK NEGERI 1 AMBON,60102001,N,220,66.25,40.11,33.03,43.82,"45,80",21,1,10,2019,MALUKU,AMBON
2,21010102,SMK NEGERI 2 AMBON,60101998,N,178,63.2,34.63,32.43,41.25,"42,88",21,1,10,2019,MALUKU,AMBON
3,21010103,SMK NEGERI 3 AMBON,60101987,N,349,59.09,34.25,30.03,37.91,"40,32",21,1,10,2019,MALUKU,AMBON
4,21010104,SMK NEGERI 4 AMBON,60101973,N,274,51.64,32.95,29.51,35.28,"37,35",21,1,10,2019,MALUKU,AMBON
5,21010105,SMK NEGERI 5 AMBON,60101983,N,62,63.84,37.26,38.63,51.17,"47,73",21,1,10,2019,MALUKU,AMBON
6,21010106,SMK NEGERI 6 AMBON,60103099,N,219,62.46,34.96,31.11,38.6,"41,78",21,1,10,2019,MALUKU,AMBON
7,21010107,SMK NEGERI 7 AMBON,60101997,N,149,62.3,40.56,30.45,39.14,"43,11",21,1,10,2019,MALUKU,AMBON
8,21010108,SMK PGRI AMBON,60102780,S,25,61.52,35.6,32.6,36.7,"41,61",21,1,10,2019,MALUKU,AMBON
9,21010109,SMK MUHAMMADIYAH AMBON,60102779,S,103,57.63,33.9,30.17,34.85,"39,14",21,1,10,2019,MALUKU,AMBON
10,21010110,SMK AL-WATHAN AMBON,60102778,S,62,57.03,33.48,32.06,40.56,"40,78",21,1,11,2019,MALUKU,AMBON
11,21010111,SPP PROVINSI MALUKU,60103924,N,155,58.5,34.36,30.05,39.0,"40,48",21,1,11,2019,MALUKU,AMBON
12,21010112,SMK JAYANEGARA AMBON,60103671,S,25,61.04,35.04,32.4,38.3,"41,70",21,1,11,2019,MALUKU,AMBON
13,21010113,SMK KESEHATAN AMBON,69761970,S,331,67.01,40.92,38.33,48.96,"48,81",21,1,11,2019,MALUKU,AMBON
14,21010114,SMK NEGERI 8 AMBON,69860529,N,38,54.58,31.21,30.26,43.16,"39,80",21,1,11,2019,MALUKU,AMBON
15,21010115,SUPM NEGERI WAIHERU,60104523,N,145,58.19,37.61,34.09,59.24,"47,28",21,1,11,2019,MALUKU,AMBON
16,21010116,SMK KESEHATAN FANYOSWER,69855682,S,24,62.42,35.42,30.83,41.88,"42,64",21,1,11,2019,MALUKU,AMBON
17,21010117,SMK PRIMADARMA AMBON,69867984,S,11,63.64,42.0,38.18,43.18,"46,75",21,1,11,2019,MALUKU,AMBON
18,21010118,SMK KESEHATAN TRIMURTI HUSADA AMBON,69902359,S,72,58.73,37.64,33.58,38.75,"42,18",21,1,11,2019,MALUKU,AMBON
