No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,701101,SMK NEGERI 1 MEDAN,10210976,N,410,67.4,42.02,32.99,78.07,"55,12",7,1,101,2017,SUMATERA UTARA,KOTA MEDAN
2,701102,SMK NEGERI 2 MEDAN,10259588,N,593,62.84,36.98,32.54,74.48,"51,71",7,1,102,2017,SUMATERA UTARA,KOTA MEDAN
3,701103,SMK NEGERI 3 MEDAN,10210763,N,362,67.16,38.04,35.99,72.06,"53,31",7,1,103,2017,SUMATERA UTARA,KOTA MEDAN
4,701104,SMK NEGERI 4 MEDAN,10210764,N,252,60.86,33.31,31.16,65.78,"47,78",7,1,104,2017,SUMATERA UTARA,KOTA MEDAN
5,701105,SMK NEGERI 5 MEDAN,10211063,N,401,61.69,37.53,32.48,72.63,"51,08",7,1,105,2017,SUMATERA UTARA,KOTA MEDAN
6,701106,SMK NEGERI 6 MEDAN,10210977,N,383,64.81,35.65,31.51,75.53,"51,88",7,1,106,2017,SUMATERA UTARA,KOTA MEDAN
7,701107,SMK NEGERI 7 MEDAN,10210978,N,618,65.19,40.93,32.99,78.27,"54,35",7,1,107,2017,SUMATERA UTARA,KOTA MEDAN
8,701108,SMK NEGERI 8 MEDAN,10210765,N,470,66.54,43.13,32.49,75.67,"54,46",7,1,108,2017,SUMATERA UTARA,KOTA MEDAN
9,701109,SMK NEGERI 9 MEDAN,10210766,N,459,65.32,40.47,31.38,75.01,"53,05",7,1,109,2017,SUMATERA UTARA,KOTA MEDAN
10,701110,SMK NEGERI 10 MEDAN,10211074,N,309,64.43,46.5,31.25,74.86,"54,26",7,1,110,2017,SUMATERA UTARA,KOTA MEDAN
11,701111,SMK NEGERI 11 MEDAN,10210774,N,83,64.67,46.46,40.81,80.95,"58,22",7,1,111,2017,SUMATERA UTARA,KOTA MEDAN
12,701112,SMK NEGERI 12 MEDAN,10258082,N,38,53.16,39.21,25.66,67.97,"46,50",7,1,112,2017,SUMATERA UTARA,KOTA MEDAN
