No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,101001,SMK NEGERI 1,20100143,N,234,76.06,64.58,49.86,72.94,"65,86",1,1,1,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
2,101002,SMK NEGERI 34,20100166,N,171,69.35,65.47,48.57,72.02,"63,85",1,1,2,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
3,101003,SMK NEGERI 39,20100168,N,190,73.05,67.86,49.87,71.54,"65,58",1,1,3,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
4,101004,SMK NEGERI 54,20100156,N,165,68.67,56.46,41.48,71.92,"59,63",1,1,4,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
5,101006,SMK KAMPUNG JAWA,20100105,S,141,60.23,42.64,27.75,79.67,"52,57",1,1,6,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
6,101007,SMK KATOLIK STRADA,20107258,S,76,66.29,51.74,29.05,79.29,"56,59",1,1,7,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
7,101008,SMK MUHAMMADIYAH 1,20100115,S,192,62.16,43.65,30.69,68.93,"51,36",1,1,8,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
8,101009,SMK PONCOL,20100307,S,108,62.2,41.15,25.76,78.86,"51,99",1,1,9,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
9,101011,SMK SINT JOSEPH,20100110,S,7,74.57,58.0,30.36,74.59,"59,38",1,1,11,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
10,101012,SMK TAMAN SISWA 2,20100296,S,233,60.62,45.62,24.44,67.77,"49,61",1,1,12,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
11,101013,SMK AT TAQWA,20100131,S,91,71.87,50.15,33.21,82.62,"59,46",1,1,13,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
12,101014,SMK BUNDA MULIA 1,20107252,S,253,79.13,84.76,74.44,79.26,"79,40",1,1,14,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
13,101015,SMK NEGERI 2,20100161,N,149,76.59,71.97,60.37,80.3,"72,31",1,1,15,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
14,101016,SMK NEGERI 3,20100164,N,165,77.08,67.52,67.86,79.92,"73,10",1,1,16,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
15,101017,SMK NEGERI 14,20100158,N,265,78.34,74.74,72.67,84.4,"77,54",1,1,17,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
16,101018,SMK NEGERI 16,20100159,N,177,78.71,66.44,61.69,82.22,"72,27",1,1,18,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
17,101019,SMK NEGERI 19,20100160,N,197,77.2,71.41,70.32,78.27,"74,30",1,1,19,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
18,101020,SMK NEGERI 21,20100162,N,195,76.22,66.85,60.44,80.09,"70,90",1,1,20,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
19,101021,SMK NEGERI 31,20100165,N,156,75.15,65.37,56.92,80.26,"69,43",1,1,21,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
20,101022,SMK NEGERI 44,20100157,N,187,75.63,62.51,59.85,81.82,"69,95",1,1,22,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
21,101023,SMK AL IRSYAD,20100119,S,56,56.21,37.11,20.09,77.93,"47,84",1,1,23,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
22,101024,SMK AL MAKMUR,20100306,S,32,66.81,43.13,30.08,81.8,"55,46",1,1,24,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
23,101025,SMK AL. IHSAN,20100140,S,50,63.96,45.52,29.5,78.99,"54,49",1,1,25,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
24,101028,SMK FRANSISKUS 2,20100139,S,7,63.14,56.57,35.71,80.0,"58,86",1,1,28,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
25,101029,SMK JAKARTA DUA,20100117,S,144,68.6,43.32,31.81,82.07,"56,45",1,1,29,2016,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
