No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,1001001,SMK NEGERI 1 JAMBI,10505463,N,461,64.11,42.13,31.2,47.81,"46,31",10,1,1,2018,JAMBI,KOTA JAMBI
2,1001002,SMK NEGERI 2 JAMBI,10504612,N,590,64.4,40.38,31.38,44.67,"45,21",10,1,2,2018,JAMBI,KOTA JAMBI
3,1001003,SMK NEGERI 3 JAMBI,10504613,N,472,58.88,33.45,27.94,37.59,"39,47",10,1,3,2018,JAMBI,KOTA JAMBI
4,1001004,SMK NEGERI 4 JAMBI,10504614,N,425,64.88,39.91,33.58,40.59,"44,74",10,1,4,2018,JAMBI,KOTA JAMBI
5,1001005,SMK BATANGHARI JAMBI,10504617,S,105,56.97,32.25,27.52,37.52,"38,57",10,1,5,2018,JAMBI,KOTA JAMBI
6,1001006,SMK VETERAN JAMBI,10504622,S,50,61.64,32.68,27.0,34.85,"39,04",10,1,6,2018,JAMBI,KOTA JAMBI
7,1001007,SMK RIVANI INDRA PUTRA JAMBI,10504601,S,157,64.76,40.1,32.36,51.43,"47,16",10,1,7,2018,JAMBI,KOTA JAMBI
8,1001008,SMK SATRIA JAMBI,10504602,S,91,57.49,32.44,26.87,37.58,"38,60",10,1,8,2018,JAMBI,KOTA JAMBI
9,1001009,SMK JAMBI IX LURAH 1 JAMBI,10504609,S,21,52.76,32.19,29.4,27.02,"35,34",10,1,9,2018,JAMBI,KOTA JAMBI
10,1001010,SMK TEKNOLOGI PENERBANGAN INDONESIA JAMBI,10505887,S,36,62.67,40.67,34.93,42.99,"45,32",10,1,10,2018,JAMBI,KOTA JAMBI
11,1001011,SMK PGRI 1 JAMBI,10504596,S,30,66.6,37.2,28.67,44.67,"44,29",10,1,11,2018,JAMBI,KOTA JAMBI
12,1001012,SMK PGRI 2 JAMBI,10504597,S,371,62.42,35.37,29.38,43.79,"42,74",10,1,12,2018,JAMBI,KOTA JAMBI
13,1001013,SMK DHARMA BHAKTI 1 JAMBI,10504619,S,62,61.65,38.97,28.55,41.41,"42,65",10,1,13,2018,JAMBI,KOTA JAMBI
14,1001014,SMK PURNAMA 1 JAMBI,10504599,S,10,59.0,29.2,29.25,27.75,"36,30",10,1,14,2018,JAMBI,KOTA JAMBI
15,1001015,SMK UNGGUL SAKTI JAMBI,10504606,S,375,70.27,56.26,44.23,52.63,"55,85",10,1,15,2018,JAMBI,KOTA JAMBI
