No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,101001,SMK NEGERI 1,20100143,N,293,76.13,55.2,41.1,44.9,"54,33",1,1,1,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
2,101002,SMK NEGERI 34,20100166,N,180,70.16,48.81,34.99,42.57,"49,13",1,1,2,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
3,101003,SMK NEGERI 39,20100168,N,190,74.24,57.51,41.55,37.78,"52,77",1,1,3,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
4,101004,SMK NEGERI 54,20100156,N,153,72.92,51.99,40.11,40.42,"51,36",1,1,4,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
5,101006,SMK KAMPUNG JAWA,20100105,S,129,61.72,36.71,27.87,29.17,"38,87",1,1,6,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
6,101007,SMK KATOLIK STRADA,20107258,S,106,64.3,44.94,32.83,40.9,"45,74",1,1,7,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
7,101008,SMK MUHAMMADIYAH 1,20100115,S,251,62.75,39.03,30.41,36.77,"42,24",1,1,8,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
8,101009,SMK PONCOL,20100307,S,81,65.06,39.23,34.51,32.59,"42,85",1,1,9,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
9,101011,SMK SINT JOSEPH,20100110,S,5,66.4,53.6,23.0,40.0,"45,75",1,1,11,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
10,101012,SMK TAMAN SISWA 2,20100296,S,267,59.29,37.24,28.03,33.27,"39,46",1,1,12,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
11,101013,SMK AT TAQWA,20100131,S,90,65.22,40.2,33.64,38.22,"44,32",1,1,13,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
12,101014,SMK BUNDA MULIA 1,20107252,S,180,81.03,79.39,72.47,66.9,"74,95",1,1,14,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
13,101015,SMK NEGERI 2,20100161,N,155,76.27,61.14,49.89,58.15,"61,36",1,1,15,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
14,101016,SMK NEGERI 3,20100164,N,165,79.98,60.96,60.73,64.33,"66,50",1,1,16,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
15,101017,SMK NEGERI 14,20100158,N,268,78.87,63.36,57.37,61.35,"65,24",1,1,17,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
16,101018,SMK NEGERI 16,20100159,N,190,78.76,59.13,56.61,60.75,"63,81",1,1,18,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
17,101019,SMK NEGERI 19,20100160,N,214,79.76,60.79,51.4,59.11,"62,77",1,1,19,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
18,101020,SMK NEGERI 21,20100162,N,167,78.75,60.71,58.67,58.94,"64,27",1,1,20,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
19,101021,SMK NEGERI 31,20100165,N,195,77.11,57.69,48.46,59.32,"60,65",1,1,21,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
20,101022,SMK NEGERI 44,20100157,N,196,76.59,57.16,50.2,59.36,"60,83",1,1,22,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
21,101023,SMK AL IRSYAD,20100119,S,61,60.46,38.95,27.21,29.55,"39,04",1,1,23,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
22,101024,SMK AL MAKMUR,20100306,S,32,61.94,35.44,26.95,37.73,"40,52",1,1,24,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
23,101025,SMK AL. IHSAN,20100140,S,90,63.04,38.84,30.58,48.28,"45,19",1,1,25,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
24,101028,SMK FRANSISKUS 2,20100139,S,23,69.83,59.57,42.39,45.76,"54,39",1,1,28,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
25,101029,SMK JAKARTA DUA,20100117,S,128,64.52,40.23,34.73,42.73,"45,55",1,1,29,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
26,101030,SMK JAKARTA PUSAT I,20100108,S,243,71.05,47.41,42.08,49.22,"52,44",1,1,30,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
27,101033,SMK K. BETHEL,20100132,S,22,75.09,59.27,43.86,51.82,"57,51",1,1,33,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
28,101035,SMK KSATRYA,20100114,S,98,66.04,42.82,33.01,41.56,"45,86",1,1,35,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
29,101036,SMK MUHAMMADIYAH 2,20100142,S,34,63.82,37.65,31.03,46.1,"44,65",1,1,36,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
30,101037,SMK MUHAMMADIYAH 5,20108509,S,141,62.21,38.34,32.68,31.84,"41,27",1,1,37,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
31,101038,SMK MUHAMMADIYAH 10,20100116,S,19,61.79,43.05,29.47,32.24,"41,64",1,1,38,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
32,101039,SMK MUHAMMADIYAH 11,20100141,S,143,63.93,38.55,30.4,44.28,"44,29",1,1,39,2018,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
