No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,601001,SMK NEGERI 1 BANDA ACEH,10106294,N,196,67.33,59.96,38.21,77.22,"60,68",6,1,1,2016,ACEH,KOTA BANDA ACEH
2,601002,SMK NEGERI 2 BANDA ACEH,10105338,N,246,60.39,47.2,29.55,72.16,"52,33",6,1,2,2016,ACEH,KOTA BANDA ACEH
3,601003,SMK NEGERI 3 BANDA ACEH,10105337,N,181,60.45,46.39,30.26,76.27,"53,34",6,1,3,2016,ACEH,KOTA BANDA ACEH
4,601004,SMK NEGERI 4 BANDA ACEH,10106295,N,43,54.47,33.91,23.84,70.97,"45,80",6,1,4,2016,ACEH,KOTA BANDA ACEH
5,601005,SMK MUHAMMADIYAH I BANDA ACEH,10106293,S,22,47.64,47.27,22.16,73.32,"47,60",6,1,5,2016,ACEH,KOTA BANDA ACEH
6,601006,SMK FARMASI CUT MEUTIA,10110818,S,37,77.62,71.73,69.32,84.9,"75,89",6,1,6,2016,ACEH,KOTA BANDA ACEH
7,601007,SMK-SMTI BANDA ACEH,10110454,N,49,64.41,48.82,27.96,79.64,"55,21",6,1,7,2016,ACEH,KOTA BANDA ACEH
8,601008,SMK NEGERI 5 TELKOM BANDA ACEH,10111577,N,76,61.95,45.82,26.58,81.15,"53,88",6,1,8,2016,ACEH,KOTA BANDA ACEH
9,601009,SMK KESEHATAN ASSYIFA SCHOOL,10113601,S,62,76.74,75.9,70.32,79.59,"75,64",6,1,9,2016,ACEH,KOTA BANDA ACEH
10,601010,SMK ACEH BUSINESS SCHOOL,69925105,S,5,69.2,54.0,17.5,72.8,"53,38",6,1,10,2016,ACEH,KOTA BANDA ACEH
11,602001,SMK NEGERI 1 SABANG,10105280,N,62,53.65,44.13,27.62,68.4,"48,45",6,2,1,2016,ACEH,KOTA SABANG
12,603001,SMK NEGERI 1 LHOKSEUMAWE,10105625,N,362,57.28,45.08,27.47,73.34,"50,79",6,3,1,2016,ACEH,KOTA LHOKSEUMAWE
13,603002,SMK NEGERI 3 LHOKSEUMAWE,10105627,N,249,56.51,41.53,26.22,75.66,"49,98",6,3,2,2016,ACEH,KOTA LHOKSEUMAWE
14,603003,SMK NEGERI 2 LHOKSEUMAWE,10105626,N,189,56.04,39.42,27.46,73.65,"49,14",6,3,3,2016,ACEH,KOTA LHOKSEUMAWE
15,603004,SMK NEGERI 4 LHOKSEUMAWE,10105628,N,100,49.32,44.24,35.3,73.13,"50,50",6,3,4,2016,ACEH,KOTA LHOKSEUMAWE
16,603005,SMK KARYA BERINGIN,10105629,S,27,58.52,34.67,25.46,71.19,"47,46",6,3,5,2016,ACEH,KOTA LHOKSEUMAWE
17,603007,SMK SWASTA ULUMUDDIN,10110650,S,62,57.13,60.35,36.61,78.9,"58,25",6,3,7,2016,ACEH,KOTA LHOKSEUMAWE
18,603008,SMK NEGERI 5 LHOSEUMAWE,10110714,N,82,49.29,32.56,19.12,67.73,"42,18",6,3,8,2016,ACEH,KOTA LHOKSEUMAWE
19,603009,SMK NEGERI 6 LHOKSEUMAWE,10110769,N,20,54.3,32.6,22.0,81.41,"47,58",6,3,9,2016,ACEH,KOTA LHOKSEUMAWE
20,603010,SMK NEGERI 7 LHOKSEUMAWE,10111838,N,91,53.19,36.84,24.81,71.4,"46,56",6,3,10,2016,ACEH,KOTA LHOKSEUMAWE
21,603011,SMK NEGERI 8 LHOKSEUMAWE,69758278,N,86,63.3,64.0,54.36,82.95,"66,15",6,3,11,2016,ACEH,KOTA LHOKSEUMAWE
22,603012,SMKS KESEHATAN DARUSSALAM,69758279,S,12,80.5,57.67,41.46,82.96,"65,65",6,3,12,2016,ACEH,KOTA LHOKSEUMAWE
23,603013,SMK KESEHATAN YAYASAN HARAPAN BANGSA DARUSSALAM,69822677,S,27,72.15,81.48,81.39,90.91,"81,48",6,3,13,2016,ACEH,KOTA LHOKSEUMAWE
24,604001,SMK NEGERI 1 LANGSA,10105704,N,204,58.87,42.9,29.39,71.15,"50,58",6,4,1,2016,ACEH,KOTA LANGSA
25,604002,SMK NEGERI 2 LANGSA,10105724,N,302,54.86,38.63,28.44,67.26,"47,30",6,4,2,2016,ACEH,KOTA LANGSA
26,604003,SMK NEGERI 3 LANGSA,10105707,N,159,61.58,41.41,29.06,75.02,"51,77",6,4,3,2016,ACEH,KOTA LANGSA
27,604004,SMK SWASTA 1 CUT NYAK DHIEN LANGSA,10105705,S,24,51.75,33.42,19.69,59.95,"41,20",6,4,4,2016,ACEH,KOTA LANGSA
28,604005,SMK SWASTA 2 CUT NYAK DHIEN,10105708,S,7,57.14,28.0,21.79,72.37,"44,83",6,4,5,2016,ACEH,KOTA LANGSA
29,604006,SMK-AL-WASHLIYAH LANGSA,10105706,S,21,53.62,45.52,25.12,64.56,"47,21",6,4,6,2016,ACEH,KOTA LANGSA
30,604007,SMK NEGERI 4 LANGSA,10105744,N,38,58.37,44.32,26.05,67.74,"49,12",6,4,7,2016,ACEH,KOTA LANGSA
31,604008,SMK NEGERI 5 LANGSA,10107115,N,36,55.22,35.67,25.69,72.36,"47,24",6,4,8,2016,ACEH,KOTA LANGSA
32,604009,SMK NEGERI 6 LANGSA,10113917,N,134,65.04,59.57,30.34,74.4,"57,34",6,4,9,2016,ACEH,KOTA LANGSA
33,605001,SMK NEGERI 1 SIMPANG KIRI,10104056,N,165,62.27,68.29,43.23,71.17,"61,24",6,5,1,2016,ACEH,KOTA SUBULUSSALAM
34,605002,SMK NEGERI 1 PENANGGALAN,10104058,N,100,57.12,50.66,40.65,75.88,"56,08",6,5,2,2016,ACEH,KOTA SUBULUSSALAM
35,605003,SMK NEGERI SULTAN DAULAT,10113652,N,84,57.1,44.05,34.23,67.72,"50,78",6,5,3,2016,ACEH,KOTA SUBULUSSALAM
36,606001,SMK NEGERI 1 MESJID RAYA,10100112,N,93,55.76,51.08,32.9,78.11,"54,46",6,6,1,2016,ACEH,KABUPATEN ACEH BESAR
37,606002,SMK NEGERI 1 KOTA JANTHO,10100113,N,80,50.0,36.33,23.84,73.17,"45,84",6,6,2,2016,ACEH,KABUPATEN ACEH BESAR
38,606003,SMK PP NEGERI SAREE,10112821,N,115,58.12,38.56,28.57,74.41,"49,92",6,6,3,2016,ACEH,KABUPATEN ACEH BESAR
39,606004,SMK NEGERI PENERBANGAN ACEH,60729113,N,83,66.53,65.47,47.2,77.5,"64,18",6,6,4,2016,ACEH,KABUPATEN ACEH BESAR
40,606005,SMK NEGERI I DARUL KAMAL,10113359,N,27,49.56,32.22,21.3,72.17,"43,81",6,6,5,2016,ACEH,KABUPATEN ACEH BESAR
41,606006,SMK SWASTA GRAFIKA,10113347,S,24,64.92,48.83,24.48,73.51,"52,94",6,6,6,2016,ACEH,KABUPATEN ACEH BESAR
42,606007,SMK NEGERI 1 LHOKNGA,60729112,N,20,45.6,36.5,21.5,71.25,"43,71",6,6,7,2016,ACEH,KABUPATEN ACEH BESAR
43,606008,SEKOLAH USAHA PERIKANAN MENENGAH (SUPM) NEGERI LAD,10112822,N,136,59.93,41.44,29.36,72.23,"50,74",6,6,8,2016,ACEH,KABUPATEN ACEH BESAR
44,606009,SMKS MAHYAL ULUM AL-AZIZIYAH,69774714,S,18,68.11,69.56,52.5,79.99,"67,54",6,6,9,2016,ACEH,KABUPATEN ACEH BESAR
45,607001,SMK NEGERI 1 SIGLI,10100635,N,394,58.85,38.26,25.2,66.23,"47,14",6,7,1,2016,ACEH,KABUPATEN PIDIE
46,607002,SMK NEGERI 2 SIGLI,10100634,N,255,43.37,29.15,21.09,68.17,"40,45",6,7,2,2016,ACEH,KABUPATEN PIDIE
47,607003,SMK NEGERI 3 SIGLI,10110275,N,28,48.86,30.14,19.55,67.86,"41,60",6,7,3,2016,ACEH,KABUPATEN PIDIE
48,607004,SMK S TUNAS HARAPAN,10100618,S,30,38.73,50.4,29.92,68.54,"46,90",6,7,4,2016,ACEH,KABUPATEN PIDIE
49,607005,SMK S MUTIARA,10100617,S,17,42.59,29.29,17.94,67.32,"39,29",6,7,5,2016,ACEH,KABUPATEN PIDIE
50,607006,SMK LILAWANGSA SIGLI,10100633,S,53,46.38,29.81,21.89,76.27,"43,59",6,7,6,2016,ACEH,KABUPATEN PIDIE
51,607007,SMK S AL - FITRI,10770276,S,70,44.74,47.09,29.64,72.01,"48,37",6,7,7,2016,ACEH,KABUPATEN PIDIE
52,607008,SMK NEGERI 1 BEUNGGA,10112889,N,13,44.92,29.69,21.15,72.65,"42,10",6,7,8,2016,ACEH,KABUPATEN PIDIE
53,607009,SMK TGK. CHIK DI TIRO,69757477,S,8,40.5,30.0,12.5,61.89,"36,22",6,7,9,2016,ACEH,KABUPATEN PIDIE
54,607010,SMK NEGERI MANE,69753602,N,13,49.23,36.0,35.0,82.29,"50,63",6,7,10,2016,ACEH,KABUPATEN PIDIE
55,608001,SMK NEGERI 1 BANDAR DUA,10111806,N,73,48.22,49.32,23.63,71.53,"48,18",6,8,1,2016,ACEH,KABUPATEN PIDIE JAYA
56,608002,SMK NEGERI 1 TRIENGGADENG,10112856,N,6,54.33,40.33,36.67,67.63,"49,74",6,8,2,2016,ACEH,KABUPATEN PIDIE JAYA
57,608003,SMK NEGERI 1 BANDAR BARU,10112855,N,57,46.35,40.77,33.77,65.41,"46,58",6,8,3,2016,ACEH,KABUPATEN PIDIE JAYA
58,608004,SMK NEGERI ULIM,10112857,N,15,70.53,84.8,49.67,77.97,"70,74",6,8,4,2016,ACEH,KABUPATEN PIDIE JAYA
59,608005,SMKS KESEHATAN PUTROE NAGGROE,69775447,S,4,53.5,48.0,43.13,70.08,"53,68",6,8,5,2016,ACEH,KABUPATEN PIDIE JAYA
60,609001,SMK NEGERI 1 PEUSANGAN,10107108,N,183,59.96,37.44,23.35,77.94,"49,67",6,9,1,2016,ACEH,KABUPATEN BIREUEN
61,609002,SMK NEGERI 1 BIREUEN,10107106,N,286,56.45,38.59,25.82,32.79,"38,41",6,9,2,2016,ACEH,KABUPATEN BIREUEN
62,609003,SMK NEGERI 1 JEUMPA,10107109,N,36,52.11,32.39,22.01,67.67,"43,55",6,9,3,2016,ACEH,KABUPATEN BIREUEN
63,609005,SMK KESEHATAN MUHAMMADIYAH BIREUEN,10103755,S,39,66.67,42.62,28.72,74.56,"53,14",6,9,5,2016,ACEH,KABUPATEN BIREUEN
64,609006,SMK NEGERI 1 JEUNIEB,10107107,N,99,50.95,30.91,22.27,69.92,"43,51",6,9,6,2016,ACEH,KABUPATEN BIREUEN
65,609007,SMK NEGERI 1 GANDAPURA,10112957,N,26,47.92,37.08,27.6,72.68,"46,32",6,9,7,2016,ACEH,KABUPATEN BIREUEN
66,609008,SMK-PP NEGERI BIREUEN,10113428,N,33,60.91,34.06,25.15,65.88,"46,50",6,9,8,2016,ACEH,KABUPATEN BIREUEN
67,609009,SMK NEGERI 1 SIMPANG MAMPLAM,69757212,N,17,44.12,25.41,19.71,70.15,"39,85",6,9,9,2016,ACEH,KABUPATEN BIREUEN
68,609011,SMK SWASTA ISLAM JAMIAH AL-AZIZIYAH,69763257,S,42,59.38,38.24,24.7,69.07,"47,85",6,9,11,2016,ACEH,KABUPATEN BIREUEN
