No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,2201001,SMK NEGERI 1 DENPASAR,50103118,N,730,72.19,59.78,47.33,79.0,"64,58",22,1,1,2017,BALI,KOTA DENPASAR
2,2201002,SMK PGRI 1 DENPASAR,50103113,S,146,60.95,37.95,30.46,70.16,"49,88",22,1,2,2017,BALI,KOTA DENPASAR
3,2201003,SMK REKAYASA DENPASAR,50103130,S,147,55.73,43.76,42.19,72.56,"53,56",22,1,3,2017,BALI,KOTA DENPASAR
4,2201004,SMK SARASWATI 2 DENPASAR,50103147,S,51,62.76,38.92,30.44,72.63,"51,19",22,1,4,2017,BALI,KOTA DENPASAR
5,2201005,SMK NASIONAL DENPASAR,50103114,S,8,44.25,43.0,30.0,73.95,"47,80",22,1,5,2017,BALI,KOTA DENPASAR
6,2201007,SMK FARMASI SARASWATI 3 DENPASAR,50103633,S,96,75.54,53.94,51.02,93.45,"68,49",22,1,7,2017,BALI,KOTA DENPASAR
7,2201008,SMK NEGERI 2 DENPASAR,50103117,N,412,77.75,61.01,59.62,85.24,"70,91",22,1,8,2017,BALI,KOTA DENPASAR
8,2201009,SMK TP 45 DENPASAR,50103145,S,64,61.38,38.13,31.29,77.35,"52,04",22,1,9,2017,BALI,KOTA DENPASAR
9,2201010,SMK PEMBANGUNAN DENPASAR,50103636,S,91,67.49,44.75,40.05,75.91,"57,05",22,1,10,2017,BALI,KOTA DENPASAR
10,2201011,SMK PGRI 2 DENPASAR,50103112,S,173,58.17,41.95,27.28,78.08,"51,37",22,1,11,2017,BALI,KOTA DENPASAR
11,2201012,SMK SARASWATI 1 DENPASAR,50103146,S,109,59.94,50.51,32.39,78.29,"55,28",22,1,12,2017,BALI,KOTA DENPASAR
12,2201013,SMK NEGERI 4 DENPASAR,50103115,N,351,75.53,63.26,45.64,82.07,"66,63",22,1,13,2017,BALI,KOTA DENPASAR
13,2201014,SMK NEGERI 3 DENPASAR,50103116,N,431,71.87,57.71,42.53,80.59,"63,18",22,1,14,2017,BALI,KOTA DENPASAR
14,2201015,SMK PARIWISATA HARAPAN DENPASAR,50103635,S,292,69.75,59.26,38.3,77.47,"61,20",22,1,15,2017,BALI,KOTA DENPASAR
15,2201016,SMK KERTHA WISATA DENPASAR,50103642,S,248,57.07,51.15,38.35,80.2,"56,69",22,1,16,2017,BALI,KOTA DENPASAR
16,2201017,SMK NEGERI 5 DENPASAR,50103638,N,495,66.86,53.05,36.73,79.25,"58,97",22,1,17,2017,BALI,KOTA DENPASAR
17,2201018,SMK PGRI 3 DENPASAR,50103110,S,667,59.2,48.03,33.79,81.5,"55,63",22,1,18,2017,BALI,KOTA DENPASAR
18,2201019,SMK PGRI 4 DENPASAR,50103129,S,491,59.63,51.48,48.87,79.65,"59,91",22,1,19,2017,BALI,KOTA DENPASAR
19,2201020,SMK PGRI 5 DENPASAR,50103637,S,416,54.75,41.22,27.88,78.63,"50,62",22,1,20,2017,BALI,KOTA DENPASAR
20,2201021,SMK TI BALI GLOBAL,50103643,S,453,69.38,58.41,36.88,76.54,"60,30",22,1,21,2017,BALI,KOTA DENPASAR
21,2201022,SMK DWIJENDRA DENPASAR,50103833,S,81,73.53,58.57,49.26,83.65,"66,25",22,1,22,2017,BALI,KOTA DENPASAR
22,2201024,SMK BALI DEWATA,50103908,S,156,57.01,48.32,29.31,78.11,"53,19",22,1,24,2017,BALI,KOTA DENPASAR
