No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
2,3401001,SMK NEGERI 1 TANJUNG SELOR,30402596,N,211,62.57,41.31,28.73,73.4,"51,50",34,1,1,2015,KALIMANTAN UTARA,KABUPATEN BULUNGAN
4,3401002,SMK NEGERI 2 TANJUNG SELOR,30402597,N,141,56.69,34.71,25.59,72.5,"47,37",34,1,2,2015,KALIMANTAN UTARA,KABUPATEN BULUNGAN
6,3401004,SMK NEGERI 3 TANJUNG SELOR,30405697,N,130,65.17,37.52,27.17,70.62,"50,12",34,1,4,2015,KALIMANTAN UTARA,KABUPATEN BULUNGAN
8,3401005,SMK NEGERI 1 TANJUNG PALAS,30407802,N,23,48.32,41.48,22.17,72.21,"46,05",34,1,5,2015,KALIMANTAN UTARA,KABUPATEN BULUNGAN
10,3401006,SMK NEGERI 1 TANJUNG PALAS UTARA,30407316,N,46,52.89,52.09,46.09,72.32,"55,85",34,1,6,2015,KALIMANTAN UTARA,KABUPATEN BULUNGAN
12,3402001,SMK NEGERI 1 TARAKAN,30401713,N,260,70.92,49.61,50.71,78.05,"62,32",34,2,1,2015,KALIMANTAN UTARA,KOTA TARAKAN
14,3402002,SMK NEGERI 2 TARAKAN,30401714,N,475,63.49,44.44,35.56,73.82,"54,33",34,2,2,2015,KALIMANTAN UTARA,KOTA TARAKAN
16,3402003,SMK NEGERI 3 TARAKAN,30401945,N,119,59.79,36.77,27.02,75.82,"49,85",34,2,3,2015,KALIMANTAN UTARA,KOTA TARAKAN
18,3402004,SMK PAGUNTAKA TARAKAN,30401716,S,27,57.97,37.85,25.74,73.01,"48,64",34,2,4,2015,KALIMANTAN UTARA,KOTA TARAKAN
20,3402005,SMK NUSANTARA TARAKAN,30401715,S,90,46.47,31.58,22.89,66.7,"41,91",34,2,5,2015,KALIMANTAN UTARA,KOTA TARAKAN
22,3402006,SMK MARITIM INDONESIA TARAKAN,30401712,S,20,45.63,31.7,23.63,70.75,"42,93",34,2,6,2015,KALIMANTAN UTARA,KOTA TARAKAN
24,3402007,SMK KESEHATAN KALTARA TARAKAN,30407339,S,62,66.07,43.06,31.01,71.93,"53,02",34,2,7,2015,KALIMANTAN UTARA,KOTA TARAKAN
26,3403001,SMK NEGERI 1 NUNUKAN,30402818,N,198,60.37,37.62,29.36,75.54,"50,72",34,3,1,2015,KALIMANTAN UTARA,KABUPATEN NUNUKAN
28,3403002,SMK NEGERI 1 SEBATIK BARAT,30405247,N,71,58.19,33.49,28.06,72.57,"48,08",34,3,2,2015,KALIMANTAN UTARA,KABUPATEN NUNUKAN
30,3403003,SMK NEGERI 1 TULIN ONSOI,30407284,N,57,56.12,59.79,49.25,78.07,"60,81",34,3,3,2015,KALIMANTAN UTARA,KABUPATEN NUNUKAN
32,3403004,SMK NEGERI 1 KRAYAN,30407283,N,16,69.05,58.25,57.81,77.9,"65,75",34,3,4,2015,KALIMANTAN UTARA,KABUPATEN NUNUKAN
34,3403005,SMK NURUL IMAN SEBATIK TIMUR,30407670,S,33,49.22,38.3,31.06,71.67,"47,56",34,3,5,2015,KALIMANTAN UTARA,KABUPATEN NUNUKAN
36,3403007,SMK MUTIARA BANGSA SEBATIK,69756883,S,25,57.9,39.04,27.2,74.42,"49,64",34,3,7,2015,KALIMANTAN UTARA,KABUPATEN NUNUKAN
38,3403008,SMKS KESEHATAN PUTRA BORNEO NUNUKAN,69753196,S,47,64.56,41.7,29.52,73.44,"52,31",34,3,8,2015,KALIMANTAN UTARA,KABUPATEN NUNUKAN
40,3404001,SMK NEGERI 1 MALINAU,30402833,N,26,47.43,29.69,21.83,68.6,"41,89",34,4,1,2015,KALIMANTAN UTARA,KABUPATEN MALINAU
42,3404002,SMK NEGERI 2 MALINAU,30402834,N,87,60.57,37.13,25.23,68.84,"47,94",34,4,2,2015,KALIMANTAN UTARA,KABUPATEN MALINAU
44,3404003,SMK SEHATI TANJUNG LAPANG MALINAU,30400476,S,7,48.59,27.14,25.71,64.06,"41,38",34,4,3,2015,KALIMANTAN UTARA,KABUPATEN MALINAU
46,3404004,SMK-SPP NEGERI MALINAU,30407391,N,15,59.61,37.73,23.83,78.05,"49,81",34,4,4,2015,KALIMANTAN UTARA,KABUPATEN MALINAU
