No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
2,2201001,SMK NEGERI 1 DENPASAR,50103118,N,585,82.67,86.31,85.22,83.13,"84,33",22,1,1,2015,BALI,KOTA DENPASAR
4,2201002,SMK PGRI 1 DENPASAR,50103113,S,228,74.89,77.72,81.4,78.49,"78,13",22,1,2,2015,BALI,KOTA DENPASAR
6,2201003,SMK REKAYASA DENPASAR,50103130,S,181,74.19,79.22,60.68,75.88,"72,49",22,1,3,2015,BALI,KOTA DENPASAR
8,2201004,SMK SARASWATI 2 DENPASAR,50103147,S,70,84.64,83.09,84.21,79.34,"82,82",22,1,4,2015,BALI,KOTA DENPASAR
10,2201005,SMK NASIONAL DENPASAR,50103114,S,9,58.71,78.67,86.94,69.75,"73,52",22,1,5,2015,BALI,KOTA DENPASAR
12,2201007,SMK FARMASI SARASWATI 3 DENPASAR,50103633,S,99,89.81,89.41,86.74,83.68,"87,41",22,1,7,2015,BALI,KOTA DENPASAR
14,2201008,SMK NEGERI 2 DENPASAR,50103117,N,384,86.65,83.36,84.48,86.27,"85,19",22,1,8,2015,BALI,KOTA DENPASAR
16,2201009,SMK TP 45 DENPASAR,50103145,S,42,74.26,74.43,64.82,79.19,"73,18",22,1,9,2015,BALI,KOTA DENPASAR
18,2201010,SMK PEMBANGUNAN DENPASAR,50103636,S,81,75.95,79.58,66.7,82.83,"76,27",22,1,10,2015,BALI,KOTA DENPASAR
20,2201011,SMK PGRI 2 DENPASAR,50103112,S,290,78.15,69.39,68.28,81.98,"74,45",22,1,11,2015,BALI,KOTA DENPASAR
22,2201012,SMK SARASWATI 1 DENPASAR,50103146,S,183,79.29,70.74,75.45,81.98,"76,87",22,1,12,2015,BALI,KOTA DENPASAR
24,2201013,SMK NEGERI 4 DENPASAR,50103115,N,339,81.37,82.22,86.5,87.01,"84,28",22,1,13,2015,BALI,KOTA DENPASAR
26,2201014,SMK NEGERI 3 DENPASAR,50103116,N,392,84.67,83.07,89.58,86.17,"85,87",22,1,14,2015,BALI,KOTA DENPASAR
28,2201015,SMK PARIWISATA HARAPAN DENPASAR,50103635,S,233,78.14,77.24,80.68,81.76,"79,46",22,1,15,2015,BALI,KOTA DENPASAR
30,2201016,SMK KERTHA WISATA DENPASAR,50103642,S,215,74.76,77.85,85.67,82.16,"80,11",22,1,16,2015,BALI,KOTA DENPASAR
32,2201017,SMK NEGERI 5 DENPASAR,50103638,N,528,83.48,85.7,85.76,82.52,"84,37",22,1,17,2015,BALI,KOTA DENPASAR
34,2201018,SMK PGRI 3 DENPASAR,50103110,S,755,74.35,74.4,82.07,85.12,"78,99",22,1,18,2015,BALI,KOTA DENPASAR
36,2201019,SMK PGRI 4 DENPASAR,50103129,S,602,74.67,85.37,84.26,83.3,"81,90",22,1,19,2015,BALI,KOTA DENPASAR
38,2201020,SMK PGRI 5 DENPASAR,50103637,S,486,74.87,78.0,80.83,83.22,"79,23",22,1,20,2015,BALI,KOTA DENPASAR
40,2201021,SMK TI BALI GLOBAL,50103643,S,354,73.61,81.64,81.47,82.64,"79,84",22,1,21,2015,BALI,KOTA DENPASAR
42,2201022,SMK DWIJENDRA DENPASAR,50103833,S,58,76.89,78.59,83.28,86.52,"81,32",22,1,22,2015,BALI,KOTA DENPASAR
44,2201024,SMK BALI DEWATA,50103908,S,71,64.89,76.7,81.34,78.69,"75,41",22,1,24,2015,BALI,KOTA DENPASAR
