No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,1001001,SMA NEGERI 1 JAMBI,10504684.0,N,111,64.85,50.14,37.48,60.92,63.39,57.33,0.0,10,1,1,2017,JAMBI,JAMBI,KOTA JAMBI
2,1001002,SMA NEGERI 2 JAMBI,10504623.0,N,182,72.21,71.18,75.89,64.3,63.02,46.75,0.0,10,1,2,2017,JAMBI,JAMBI,KOTA JAMBI
3,1001003,SMA NEGERI 3 JAMBI,10504553.0,N,93,66.88,53.91,44.06,54.47,63.16,0.0,0.0,10,1,3,2017,JAMBI,JAMBI,KOTA JAMBI
4,1001004,SMA NEGERI 4 JAMBI,10504580.0,N,153,60.51,40.97,32.76,50.81,59.31,39.79,0.0,10,1,4,2017,JAMBI,JAMBI,KOTA JAMBI
5,1001005,SMA NEGERI 5 JAMBI,10504581.0,N,277,69.91,71.52,74.21,64.7,56.37,41.48,0.0,10,1,5,2017,JAMBI,JAMBI,KOTA JAMBI
6,1001006,SMA NEGERI 6 JAMBI,10504582.0,N,126,56.94,33.32,30.12,42.14,53.14,41.6,0.0,10,1,6,2017,JAMBI,JAMBI,KOTA JAMBI
7,1001007,SMA NEGERI 7 JAMBI,10504583.0,N,78,49.85,28.05,27.15,0.0,43.57,41.78,0.0,10,1,7,2017,JAMBI,JAMBI,KOTA JAMBI
8,1001008,SMA NEGERI 8 JAMBI,10504584.0,N,226,54.5,32.08,29.57,41.61,50.25,42.56,0.0,10,1,8,2017,JAMBI,JAMBI,KOTA JAMBI
9,1001009,SMA NEGERI 9 JAMBI,10504585.0,N,157,58.01,32.97,30.06,43.39,53.93,49.53,0.0,10,1,9,2017,JAMBI,JAMBI,KOTA JAMBI
10,1001010,SMA NEGERI 10 JAMBI,10504586.0,N,92,62.26,33.33,29.35,0.0,58.96,46.95,0.0,10,1,10,2017,JAMBI,JAMBI,KOTA JAMBI
11,1001011,SMA NEGERI 11 JAMBI,10504587.0,N,147,65.31,65.16,67.64,45.0,57.4,36.71,0.0,10,1,11,2017,JAMBI,JAMBI,KOTA JAMBI
12,1001012,SMA SWASTA XAVERIUS 1 JAMBI,10504594.0,S,125,75.31,67.65,70.86,66.92,66.55,0.0,0.0,10,1,12,2017,JAMBI,JAMBI,KOTA JAMBI
13,1001013,SMA SWASTA XAVERIUS 2 JAMBI,10504610.0,S,57,74.39,51.58,47.24,60.92,68.91,66.0,0.0,10,1,13,2017,JAMBI,JAMBI,KOTA JAMBI
14,1001014,SMA SWASTA ADHYAKSA 1 JAMBI,10504588.0,S,74,54.46,31.08,28.95,42.5,51.26,46.0,0.0,10,1,14,2017,JAMBI,JAMBI,KOTA JAMBI
15,1001015,SMA SWASTA NUSANTARA JAMBI,10504570.0,S,33,51.52,32.24,31.67,67.5,50.54,41.0,0.0,10,1,15,2017,JAMBI,JAMBI,KOTA JAMBI
16,1001016,SMA SWASTA FERDY FERRY PUTRA,10504554.0,S,28,55.43,36.14,39.91,0.0,61.29,0.0,0.0,10,1,16,2017,JAMBI,JAMBI,KOTA JAMBI
17,1001017,SMA SWASTA DUA MEI JAMBI,10504577.0,S,5,38.8,27.6,19.5,32.0,0.0,0.0,0.0,10,1,17,2017,JAMBI,JAMBI,KOTA JAMBI
18,1001018,SMA SWASTA DHARMA BHAKTI 2 JAMBI,10504591.0,S,11,63.64,65.09,19.77,0.0,55.09,0.0,0.0,10,1,18,2017,JAMBI,JAMBI,KOTA JAMBI
19,1001019,SMA SWASTA DHARMA BHAKTI 3 JAMBI,10504579.0,S,14,50.0,57.43,64.11,0.0,45.09,26.0,0.0,10,1,19,2017,JAMBI,JAMBI,KOTA JAMBI
20,1001020,SMA SWASTA DHARMA BHAKTI 4 JAMBI,10504578.0,S,24,68.5,55.67,69.79,0.0,62.0,0.0,0.0,10,1,20,2017,JAMBI,JAMBI,KOTA JAMBI
21,1001021,SMA SWASTA ISLAM AL-FALAH,10504556.0,S,37,66.7,42.81,42.97,0.0,65.56,48.0,0.0,10,1,21,2017,JAMBI,JAMBI,KOTA JAMBI
22,1001022,SMA SWASTA MUHAMMADIYAH,10504557.0,S,13,67.38,61.54,80.0,0.0,49.38,0.0,0.0,10,1,22,2017,JAMBI,JAMBI,KOTA JAMBI
23,1001023,SMA SWASTA PERTIWI,10504571.0,S,5,46.4,47.2,40.5,0.0,46.0,0.0,0.0,10,1,23,2017,JAMBI,JAMBI,KOTA JAMBI
24,1001024,SMA SWASTA PGRI 2 JAMBI,10504572.0,S,69,65.42,68.0,73.12,56.0,57.0,37.54,0.0,10,1,24,2017,JAMBI,JAMBI,KOTA JAMBI
25,1001025,SMA SWASTA PGRI 3 JAMBI,10504573.0,S,18,67.67,67.0,72.5,50.0,51.41,0.0,0.0,10,1,25,2017,JAMBI,JAMBI,KOTA JAMBI
26,1001026,SMA SWASTA NASIONAL SARIPUTRA JAMBI,10504558.0,S,16,59.5,36.63,32.81,0.0,58.0,0.0,0.0,10,1,26,2017,JAMBI,JAMBI,KOTA JAMBI
27,1001027,SMA SWASTA UNGGUL SAKTI,10504593.0,S,104,68.06,41.33,34.98,45.0,62.62,58.68,0.0,10,1,27,2017,JAMBI,JAMBI,KOTA JAMBI
28,1001028,SMA SWASTA YPWI,10504611.0,S,29,48.48,29.31,27.59,25.0,45.85,32.0,0.0,10,1,28,2017,JAMBI,JAMBI,KOTA JAMBI
29,1001029,SMA SWASTA MEGATAMA,10507235.0,S,23,56.43,28.35,32.83,36.25,50.8,48.67,0.0,10,1,29,2017,JAMBI,JAMBI,KOTA JAMBI
30,1001030,SMA SWASTA NOMENSEN,10504559.0,S,20,58.6,34.6,35.25,45.47,0.0,41.0,0.0,10,1,30,2017,JAMBI,JAMBI,KOTA JAMBI
31,1001031,SMA SWASTA ATTAUFIQ,10504590.0,S,30,59.4,41.13,31.0,47.5,51.25,56.36,0.0,10,1,31,2017,JAMBI,JAMBI,KOTA JAMBI
32,1001032,SMA SWASTA SURYA IBU,10504576.0,S,32,48.5,27.94,29.84,0.0,44.56,0.0,0.0,10,1,32,2017,JAMBI,JAMBI,KOTA JAMBI
33,1001033,SMA SWASTA AL-PROGO 1 JAMBI,10504589.0,S,17,52.59,51.88,57.65,0.0,0.0,32.0,0.0,10,1,33,2017,JAMBI,JAMBI,KOTA JAMBI
34,1001034,SMA SWASTA PURNAMA 2 JAMBI,10504574.0,S,14,58.14,40.86,29.29,0.0,54.57,0.0,0.0,10,1,34,2017,JAMBI,JAMBI,KOTA JAMBI
35,1001036,SMA SWASTA UNGGUL IKABAMA JAMBI,10505682.0,S,8,41.5,22.5,25.0,30.0,0.0,34.57,0.0,10,1,36,2017,JAMBI,JAMBI,KOTA JAMBI
36,1001037,SMA SWASTA JAMBI IX LURAH,10505785.0,S,27,64.37,66.52,38.33,0.0,38.89,0.0,0.0,10,1,37,2017,JAMBI,JAMBI,KOTA JAMBI
37,1001038,MA NEGERI OLAK KEMANG,10507894.0,N,58,73.55,71.31,73.1,76.5,70.75,39.35,0.0,10,1,38,2017,JAMBI,JAMBI,KOTA JAMBI
38,1001039,MA NEGERI MODEL JAMBI,10507896.0,N,149,66.64,36.63,37.18,55.97,60.7,63.58,0.0,10,1,39,2017,JAMBI,JAMBI,KOTA JAMBI
39,1001040,MA SWASTA MUHAMMADIYAH,10507908.0,S,12,56.0,64.67,70.83,0.0,0.0,35.5,0.0,10,1,40,2017,JAMBI,JAMBI,KOTA JAMBI
40,1001041,MA SWASTA ASAD JAMBI,69726453.0,S,124,71.29,74.06,77.64,68.39,68.07,40.22,0.0,10,1,41,2017,JAMBI,JAMBI,KOTA JAMBI
41,1001042,MA SWASTA LABORATORIUM,10507907.0,S,33,63.09,64.61,65.98,38.13,40.5,45.04,0.0,10,1,42,2017,JAMBI,JAMBI,KOTA JAMBI
42,1001043,MA SWASTA NURUL IMAN,10507895.0,S,21,75.05,65.81,70.12,75.0,49.0,36.24,0.0,10,1,43,2017,JAMBI,JAMBI,KOTA JAMBI
43,1001044,MA SWASTA AL-KHAIRIYAH,10507905.0,S,33,50.3,50.36,40.91,0.0,50.61,0.0,0.0,10,1,44,2017,JAMBI,JAMBI,KOTA JAMBI
44,1001045,MA SWASTA NURURRODHIYAH,10507900.0,S,14,63.0,42.0,46.07,0.0,0.0,46.57,0.0,10,1,45,2017,JAMBI,JAMBI,KOTA JAMBI
45,1001046,MA SWASTA MAHDALIYAH,10507901.0,S,33,56.48,46.73,46.44,0.0,0.0,34.91,0.0,10,1,46,2017,JAMBI,JAMBI,KOTA JAMBI
46,1001047,MA SWASTA GUPPI,10507897.0,S,13,70.0,59.08,76.15,0.0,55.23,0.0,0.0,10,1,47,2017,JAMBI,JAMBI,KOTA JAMBI
47,1001048,MA SWASTA YAYASAN TARBIYAH MAZNIYAH,10507910.0,S,5,38.0,62.8,72.5,0.0,46.8,0.0,0.0,10,1,48,2017,JAMBI,JAMBI,KOTA JAMBI
48,1001049,MA SWASTA NURUL FALAH,10507909.0,S,10,45.6,39.6,46.0,0.0,49.4,0.0,0.0,10,1,49,2017,JAMBI,JAMBI,KOTA JAMBI
49,1001051,MA SWASTA PKP AL-HIDAYAH,10507902.0,S,47,60.13,30.04,24.47,38.65,60.22,38.57,0.0,10,1,51,2017,JAMBI,JAMBI,KOTA JAMBI
50,1001052,MA SWASTA NURUSSOLAH,10507903.0,S,30,61.6,61.0,69.08,0.0,34.0,0.0,0.0,10,1,52,2017,JAMBI,JAMBI,KOTA JAMBI
51,1001053,MA SWASTA AL - JAUHAREN,10507906.0,S,37,49.41,26.05,20.34,0.0,44.65,0.0,0.0,10,1,53,2017,JAMBI,JAMBI,KOTA JAMBI
52,1001054,MA NEGERI 3 KOTA JAMBI,10507899.0,N,71,67.94,69.1,69.65,0.0,48.31,42.0,0.0,10,1,54,2017,JAMBI,JAMBI,KOTA JAMBI
53,1001055,MA SWASTA MAMBAUL ULUM KOTA JAMBI,10507898.0,S,26,61.62,51.92,68.27,0.0,53.15,0.0,0.0,10,1,55,2017,JAMBI,JAMBI,KOTA JAMBI
54,1001056,SMA SWASTA ISLAM TERPADU AL-AZHAR KOTA JAMBI,10506150.0,S,9,51.78,47.78,32.78,38.13,66.0,50.0,0.0,10,1,56,2017,JAMBI,JAMBI,KOTA JAMBI
55,1001057,SMA YADIKA,10505954.0,S,22,63.64,36.27,34.66,0.0,53.33,54.86,0.0,10,1,57,2017,JAMBI,JAMBI,KOTA JAMBI
56,1001059,MA SWASTA AL-IKHLAS,10507904.0,S,42,66.33,70.33,71.22,0.0,52.3,40.44,0.0,10,1,59,2017,JAMBI,JAMBI,KOTA JAMBI
57,1001060,SMA SWASTA KRISTEN BINA KASIH,10506129.0,S,54,74.67,65.89,62.59,66.17,69.49,60.5,0.0,10,1,60,2017,JAMBI,JAMBI,KOTA JAMBI
58,1001062,MA SWASTA AINUL YAQIN,69788142.0,S,21,48.19,34.95,41.67,0.0,44.48,0.0,0.0,10,1,62,2017,JAMBI,JAMBI,KOTA JAMBI
59,1002001,SMA NEGERI 1 SUNGAI PENUH,10502394.0,N,223,64.87,36.43,36.24,54.58,59.72,49.62,0.0,10,2,1,2017,JAMBI,JAMBI,KOTA SUNGAI PENUH
60,1002002,SMA NEGERI 2 SUNGAI PENUH,10502398.0,N,98,52.47,28.2,26.86,40.5,50.0,40.0,0.0,10,2,2,2017,JAMBI,JAMBI,KOTA SUNGAI PENUH
61,1002003,SMA NEGERI 3 SUNGAI PENUH,10502399.0,N,95,40.74,24.61,27.08,34.44,36.79,36.0,0.0,10,2,3,2017,JAMBI,JAMBI,KOTA SUNGAI PENUH
62,1002004,SMA NEGERI 4 SUNGAI PENUH,10502400.0,N,189,54.69,28.98,29.88,43.75,49.88,45.28,0.0,10,2,4,2017,JAMBI,JAMBI,KOTA SUNGAI PENUH
63,1002005,SMA SWASTA PGRI SUNGAI PENUH,10502413.0,S,11,48.0,28.55,29.09,40.0,35.5,34.4,0.0,10,2,5,2017,JAMBI,JAMBI,KOTA SUNGAI PENUH
64,1002007,SMA SWASTA MUHAMMADIYAH,10502415.0,S,17,42.12,27.29,25.88,34.85,0.0,0.0,0.0,10,2,7,2017,JAMBI,JAMBI,KOTA SUNGAI PENUH
65,1002008,MA NEGERI 1 SUNGAI PENUH,10507912.0,N,65,60.25,54.65,27.5,37.5,57.17,43.67,0.0,10,2,8,2017,JAMBI,JAMBI,KOTA SUNGAI PENUH
66,1002009,MA NEGERI 2 SUNGAI PENUH,10507913.0,N,47,50.09,31.87,22.39,37.33,43.2,28.29,0.0,10,2,9,2017,JAMBI,JAMBI,KOTA SUNGAI PENUH
