No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,6010001,SMA NEGERI 1 BANDA ACEH,10105389.0,N,56,73.21,63.11,39.46,59.17,59.14,65.2,59.01,6,1,0,2019,ACEH,ACEH,KOTA BANDA ACEH
2,6010002,SMA NEGERI 6 BANDA ACEH,10105397.0,N,38,46.63,36.21,28.95,55.0,41.67,40.0,38.44,6,1,0,2019,ACEH,ACEH,KOTA BANDA ACEH
3,6010003,SMA NEGERI 7 BANDA ACEH,10105396.0,N,101,65.27,45.5,35.22,59.0,54.81,51.85,49.97,6,1,0,2019,ACEH,ACEH,KOTA BANDA ACEH
4,6010004,SMA NEGERI 9 BANDA ACEH,10107197.0,N,68,52.71,37.62,30.74,41.11,44.1,0.0,41.19,6,1,0,2019,ACEH,ACEH,KOTA BANDA ACEH
5,6010008,SMA KATOLIK BANDA ACEH,10105394.0,S,7,58.57,45.14,32.5,45.0,0.0,50.5,46.09,6,1,0,2019,ACEH,ACEH,KOTA BANDA ACEH
6,6010009,SMA MUHAMMADIYAH 1 BANDA ACEH,10105407.0,S,17,43.41,33.65,27.94,0.0,41.76,0.0,36.69,6,1,0,2019,ACEH,ACEH,KOTA BANDA ACEH
7,6010011,SMA NEGERI 13 BANDA ACEH,10106291.0,N,7,47.43,36.57,36.07,0.0,37.33,41.0,39.88,6,1,1,2019,ACEH,ACEH,KOTA BANDA ACEH
8,6010012,MA NEGERI 2 BANDA ACEH,10113768.0,N,41,62.59,42.24,33.29,47.83,46.71,40.22,45.96,6,1,1,2019,ACEH,ACEH,KOTA BANDA ACEH
9,6010013,MA SWASTA BABUN NAJAH BANDA ACEH,10113773.0,S,39,55.03,40.62,29.17,42.71,44.62,44.29,42.18,6,1,1,2019,ACEH,ACEH,KOTA BANDA ACEH
10,6010015,SMA NEGERI 2 BANDA ACEH,10105399.0,N,16,68.88,56.13,35.16,0.0,63.25,0.0,55.85,6,1,1,2019,ACEH,ACEH,KOTA BANDA ACEH
11,6010016,SMA NEGERI 3 BANDA ACEH,10105388.0,N,63,68.73,56.13,35.83,47.5,63.15,74.0,55.07,6,1,1,2019,ACEH,ACEH,KOTA BANDA ACEH
12,6010017,SMA NEGERI 11 BANDA ACEH,10107195.0,N,65,52.92,37.57,31.5,0.0,40.84,46.65,41.47,6,1,1,2019,ACEH,ACEH,KOTA BANDA ACEH
13,6010018,SMA NEGERI 15 ADIDARMA BANDA ACEH,10105386.0,N,4,33.5,35.0,30.0,0.0,28.67,44.0,32.75,6,1,1,2019,ACEH,ACEH,KOTA BANDA ACEH
14,6010019,SMA METHODIST BANDA ACEH,10105395.0,S,19,74.11,72.32,44.47,70.5,65.27,55.33,64.0,6,1,1,2019,ACEH,ACEH,KOTA BANDA ACEH
15,6010022,MAN 1 BANDA ACEH,10113769.0,N,69,67.62,49.57,35.76,62.5,58.56,68.0,52.97,6,1,2,2019,ACEH,ACEH,KOTA BANDA ACEH
16,6010023,MA SWASTA DARUL ULUM BANDA ACEH,10106286.0,S,37,63.41,45.51,31.82,51.94,55.5,50.63,48.32,6,1,2,2019,ACEH,ACEH,KOTA BANDA ACEH
17,6010025,SMA NEGERI 4 BANDA ACEH,10105387.0,N,92,67.11,51.96,34.32,56.25,56.53,59.51,52.93,6,1,2,2019,ACEH,ACEH,KOTA BANDA ACEH
18,6010026,SMA NEGERI 5 BANDA ACEH,10105398.0,N,69,54.23,38.17,29.46,45.83,43.74,49.8,41.71,6,1,2,2019,ACEH,ACEH,KOTA BANDA ACEH
19,6010027,SMA NEGERI 8 BANDA ACEH,10105340.0,N,76,48.26,38.5,28.45,46.25,39.65,40.33,38.79,6,1,2,2019,ACEH,ACEH,KOTA BANDA ACEH
20,6010028,SMA NEGERI 12 BANDA ACEH,10107196.0,N,70,50.63,38.03,29.5,42.02,45.33,34.8,40.38,6,1,2,2019,ACEH,ACEH,KOTA BANDA ACEH
21,6010029,SMA CUT MEUTIA BANDA ACEH,10105385.0,S,3,38.67,32.67,20.0,0.0,38.0,0.0,32.34,6,1,2,2019,ACEH,ACEH,KOTA BANDA ACEH
22,6010030,SMA GRANADA PGRI BANDA ACEH,10105384.0,S,13,35.69,32.77,31.73,35.19,0.0,0.0,33.85,6,1,3,2019,ACEH,ACEH,KOTA BANDA ACEH
23,6010031,SMA KARTIKA XIV-1 BANDA ACEH,10105381.0,S,18,39.0,34.22,26.94,0.0,0.0,35.67,33.96,6,1,3,2019,ACEH,ACEH,KOTA BANDA ACEH
24,6010032,SMA INSHAFUDDIN BANDA ACEH,10105342.0,S,22,49.82,36.27,29.32,38.21,40.91,49.0,39.24,6,1,3,2019,ACEH,ACEH,KOTA BANDA ACEH
25,6010034,MAN 3 KOTA BANDA ACEH,10113772.0,N,83,57.16,40.24,31.17,50.56,51.87,44.59,44.11,6,1,3,2019,ACEH,ACEH,KOTA BANDA ACEH
26,6010036,SMA LABORATORIUM UNIVERSITAS SYIAH KUALA,10107310.0,S,32,61.56,59.75,31.41,54.5,60.52,0.0,53.08,6,1,3,2019,ACEH,ACEH,KOTA BANDA ACEH
27,6010039,SMA NEGERI 14 ISKANDAR MUDA,10113048.0,N,17,57.18,39.18,30.88,37.5,0.0,43.87,42.59,6,1,3,2019,ACEH,ACEH,KOTA BANDA ACEH
28,6010040,SMA NEGERI 16 BANDA ACEH,10113599.0,N,17,48.82,36.35,29.41,39.58,0.0,35.64,37.91,6,1,4,2019,ACEH,ACEH,KOTA BANDA ACEH
29,6020001,SMA NEGERI 1 SABANG,10105273.0,N,51,53.37,39.1,31.27,44.5,48.69,45.1,42.66,6,2,0,2019,ACEH,ACEH,KOTA SABANG
30,6020002,SMA NEGERI 2 SABANG,10105272.0,N,69,45.48,36.06,29.93,0.0,40.59,35.77,37.4,6,2,0,2019,ACEH,ACEH,KOTA SABANG
31,6020003,MAN SABANG,10113789.0,N,32,52.75,39.06,29.84,0.0,45.56,0.0,41.81,6,2,0,2019,ACEH,ACEH,KOTA SABANG
