No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,10010001,SMA NEGERI 1 JAMBI,10504684.0,N,103,70.14,62.83,42.55,66.36,61.64,67.5,59.47,10,1,0,2019,JAMBI,JAMBI,KOTA JAMBI
2,10010002,SMA NEGERI 2 JAMBI,10504623.0,N,165,63.25,45.26,31.52,52.6,53.63,52.57,48.23,10,1,0,2019,JAMBI,JAMBI,KOTA JAMBI
3,10010003,SMA NEGERI 3 JAMBI,10504553.0,N,126,68.63,59.48,40.16,57.82,60.51,57.83,56.88,10,1,0,2019,JAMBI,JAMBI,KOTA JAMBI
4,10010004,SMA NEGERI 4 JAMBI,10504580.0,N,182,61.79,47.96,33.35,55.91,55.03,54.95,49.55,10,1,0,2019,JAMBI,JAMBI,KOTA JAMBI
5,10010005,SMA NEGERI 5 JAMBI,10504581.0,N,252,61.9,47.98,35.99,55.08,52.26,52.88,49.66,10,1,0,2019,JAMBI,JAMBI,KOTA JAMBI
6,10010006,SMA NEGERI 6 JAMBI,10504582.0,N,186,58.13,43.57,31.45,48.65,49.73,50.0,45.7,10,1,0,2019,JAMBI,JAMBI,KOTA JAMBI
7,10010007,SMA NEGERI 7 JAMBI,10504583.0,N,68,48.65,35.44,29.78,0.0,44.85,47.14,39.8,10,1,0,2019,JAMBI,JAMBI,KOTA JAMBI
8,10010008,SMA NEGERI 8 JAMBI,10504584.0,N,340,59.38,42.26,31.22,50.35,50.8,43.71,45.86,10,1,0,2019,JAMBI,JAMBI,KOTA JAMBI
9,10010009,SMA NEGERI 9 JAMBI,10504585.0,N,144,61.94,40.57,32.52,49.22,52.73,44.0,46.69,10,1,0,2019,JAMBI,JAMBI,KOTA JAMBI
10,10010010,SMA NEGERI 10 JAMBI,10504586.0,N,101,61.96,44.22,31.11,49.69,57.04,47.35,46.81,10,1,1,2019,JAMBI,JAMBI,KOTA JAMBI
11,10010011,SMA NEGERI 11 JAMBI,10504587.0,N,145,61.59,40.25,31.71,47.14,53.19,49.52,46.2,10,1,1,2019,JAMBI,JAMBI,KOTA JAMBI
12,10010012,SMA SWASTA XAVERIUS 1 JAMBI,10504594.0,S,124,75.45,75.73,56.45,67.14,65.53,78.0,68.66,10,1,1,2019,JAMBI,JAMBI,KOTA JAMBI
13,10010013,SMA SWASTA XAVERIUS 2 JAMBI,10504610.0,S,42,73.95,57.71,36.96,66.88,69.63,62.0,59.0,10,1,1,2019,JAMBI,JAMBI,KOTA JAMBI
14,10010014,SMA SWASTA ADHYAKSA 1 JAMBI,10504588.0,S,62,57.74,41.65,33.39,41.67,49.0,44.29,45.05,10,1,1,2019,JAMBI,JAMBI,KOTA JAMBI
15,10010015,SMA SWASTA NUSANTARA JAMBI,10504570.0,S,21,54.76,43.14,33.1,0.0,46.82,59.0,45.04,10,1,1,2019,JAMBI,JAMBI,KOTA JAMBI
16,10010016,SMA SWASTA FERDY FERRY PUTRA,10504554.0,S,30,56.07,44.4,35.25,0.0,51.4,0.0,46.78,10,1,1,2019,JAMBI,JAMBI,KOTA JAMBI
17,10010017,SMA SWASTA DUA MEI JAMBI,10504577.0,S,6,43.33,36.67,34.58,0.0,43.33,0.0,39.48,10,1,1,2019,JAMBI,JAMBI,KOTA JAMBI
18,10010018,SMA SWASTA DHARMA BHAKTI 2 JAMBI,10504591.0,S,11,49.09,36.36,29.09,0.0,47.64,0.0,40.55,10,1,1,2019,JAMBI,JAMBI,KOTA JAMBI
19,10010019,SMA SWASTA DHARMA BHAKTI 3 JAMBI,10504579.0,S,15,46.27,37.2,27.67,0.0,44.0,38.0,38.29,10,1,1,2019,JAMBI,JAMBI,KOTA JAMBI
20,10010021,SMA SWASTA ISLAM AL-FALAH,10504556.0,S,35,64.34,50.86,35.14,52.08,56.67,56.0,51.53,10,1,2,2019,JAMBI,JAMBI,KOTA JAMBI
21,10010022,SMA SWASTA MUHAMMADIYAH,10504557.0,S,12,44.67,35.67,28.54,0.0,45.5,0.0,38.6,10,1,2,2019,JAMBI,JAMBI,KOTA JAMBI
22,10010023,SMA SWASTA PERTIWI,10504571.0,S,50,52.16,39.44,30.55,39.17,45.78,42.8,41.61,10,1,2,2019,JAMBI,JAMBI,KOTA JAMBI
23,10010024,SMA SWASTA PGRI 2 JAMBI,10504572.0,S,57,56.81,40.84,39.65,57.0,43.0,44.76,45.65,10,1,2,2019,JAMBI,JAMBI,KOTA JAMBI
24,10010025,SMA SWASTA PGRI 3 JAMBI,10504573.0,S,18,58.33,38.67,29.03,45.0,49.76,0.0,43.88,10,1,2,2019,JAMBI,JAMBI,KOTA JAMBI
25,10010026,SMA SWASTA NASIONAL SARIPUTRA JAMBI,10504558.0,S,12,62.67,49.0,33.75,0.0,55.17,0.0,50.15,10,1,2,2019,JAMBI,JAMBI,KOTA JAMBI
26,10010027,SMA SWASTA UNGGUL SAKTI,10504593.0,S,115,71.44,59.65,35.65,63.5,68.83,59.4,58.25,10,1,2,2019,JAMBI,JAMBI,KOTA JAMBI
27,10010028,SMA SWASTA YPWI,10504611.0,S,37,45.19,33.95,29.12,56.25,38.76,42.67,37.15,10,1,2,2019,JAMBI,JAMBI,KOTA JAMBI
28,10010029,SMA SWASTA MEGATAMA,10507235.0,S,23,55.48,36.78,30.43,0.0,48.35,0.0,42.76,10,1,2,2019,JAMBI,JAMBI,KOTA JAMBI
29,10010030,SMA SWASTA NOMENSEN,10504559.0,S,32,60.5,43.69,37.34,56.88,52.57,50.0,48.52,10,1,3,2019,JAMBI,JAMBI,KOTA JAMBI
30,10010031,SMA SWASTA ATTAUFIQ,10504590.0,S,13,67.08,51.85,33.65,0.0,65.69,0.0,54.57,10,1,3,2019,JAMBI,JAMBI,KOTA JAMBI
31,10010032,SMA SWASTA SURYA IBU,10504576.0,S,35,46.11,34.86,30.07,0.0,41.71,0.0,38.19,10,1,3,2019,JAMBI,JAMBI,KOTA JAMBI
32,10010033,SMA SWASTA AL-PROGO 1 JAMBI,10504589.0,S,16,44.63,36.5,29.06,0.0,43.0,0.0,38.3,10,1,3,2019,JAMBI,JAMBI,KOTA JAMBI
33,10010034,SMA SWASTA PURNAMA 2 JAMBI,10504574.0,S,12,58.5,36.33,29.17,0.0,55.17,0.0,44.8,10,1,3,2019,JAMBI,JAMBI,KOTA JAMBI
34,10010037,SMA SWASTA JAMBI IX LURAH,10505785.0,S,31,40.39,34.65,29.76,0.0,36.52,0.0,35.33,10,1,3,2019,JAMBI,JAMBI,KOTA JAMBI
35,10010038,MA NEGERI 1 KOTA JAMBI,10507894.0,N,96,55.06,34.77,30.36,41.1,49.22,40.63,41.05,10,1,3,2019,JAMBI,JAMBI,KOTA JAMBI
36,10010039,MA NEGERI 2 KOTA JAMBI,10507896.0,N,151,67.5,46.57,35.86,53.58,59.19,59.2,51.94,10,1,3,2019,JAMBI,JAMBI,KOTA JAMBI
37,10010040,MA SWASTA MUHAMMADIYAH,10507908.0,S,13,59.85,43.85,29.42,50.0,0.0,42.5,44.05,10,1,4,2019,JAMBI,JAMBI,KOTA JAMBI
38,10010041,MA SWASTA ASAD JAMBI,69726453.0,S,73,56.68,40.82,32.05,43.86,44.2,42.31,43.09,10,1,4,2019,JAMBI,JAMBI,KOTA JAMBI
39,10010042,MA SWASTA LABORATORIUM,10507907.0,S,35,53.83,37.6,30.71,43.85,45.0,42.0,41.55,10,1,4,2019,JAMBI,JAMBI,KOTA JAMBI
40,10010043,MA SWASTA NURUL IMAN,10507895.0,S,35,42.4,35.37,28.14,0.0,39.43,0.0,36.34,10,1,4,2019,JAMBI,JAMBI,KOTA JAMBI
41,10010044,MA SWASTA AL-KHAIRIYAH,10507905.0,S,34,44.76,34.41,30.37,0.0,42.88,0.0,38.11,10,1,4,2019,JAMBI,JAMBI,KOTA JAMBI
42,10010045,MA SWASTA NURURRODHIYAH,10507900.0,S,24,61.25,43.58,38.85,0.0,52.83,0.0,49.13,10,1,4,2019,JAMBI,JAMBI,KOTA JAMBI
43,10010046,MA SWASTA MAHDALIYAH,10507901.0,S,18,49.56,36.56,27.64,0.0,0.0,37.33,37.77,10,1,4,2019,JAMBI,JAMBI,KOTA JAMBI
44,10010047,MA SWASTA GUPPI,10507897.0,S,13,56.31,44.31,34.23,0.0,50.46,0.0,46.33,10,1,4,2019,JAMBI,JAMBI,KOTA JAMBI
45,10010048,MA SWASTA YAYASAN TARBIYAH MAZNIYAH,10507910.0,S,22,50.45,36.82,34.2,0.0,46.73,0.0,42.05,10,1,4,2019,JAMBI,JAMBI,KOTA JAMBI
46,10010049,MA SWASTA NURUL FALAH,10507909.0,S,24,54.25,38.17,30.63,0.0,47.75,0.0,42.7,10,1,4,2019,JAMBI,JAMBI,KOTA JAMBI
47,10010051,MA SWASTA PKP AL-HIDAYAH,10507902.0,S,13,57.85,42.15,27.12,39.5,50.75,0.0,43.39,10,1,5,2019,JAMBI,JAMBI,KOTA JAMBI
48,10010052,MA SWASTA NURUSSOLAH,10507903.0,S,23,36.52,31.83,30.65,0.0,33.57,0.0,33.14,10,1,5,2019,JAMBI,JAMBI,KOTA JAMBI
49,10010053,MA SWASTA AL - JAUHAREN,10507906.0,S,54,55.59,35.96,30.51,46.92,49.42,37.6,42.18,10,1,5,2019,JAMBI,JAMBI,KOTA JAMBI
50,10010054,MA NEGERI 3 KOTA JAMBI,10507899.0,N,97,58.52,41.01,32.68,54.38,53.15,0.0,46.38,10,1,5,2019,JAMBI,JAMBI,KOTA JAMBI
51,10010055,MA SWASTA MAMBAUL ULUM KOTA JAMBI,10507898.0,S,17,45.53,36.71,30.59,0.0,0.0,34.59,36.85,10,1,5,2019,JAMBI,JAMBI,KOTA JAMBI
52,10010056,SMA SWASTA ISLAM TERPADU AL-AZHAR KOTA JAMBI,10506150.0,S,6,60.67,51.0,35.0,0.0,0.0,47.0,48.42,10,1,5,2019,JAMBI,JAMBI,KOTA JAMBI
53,10010057,SMA YADIKA,10505954.0,S,18,62.56,50.22,34.72,60.0,55.5,76.0,51.1,10,1,5,2019,JAMBI,JAMBI,KOTA JAMBI
54,10010059,MA SWASTA AL-IKHLAS,10507904.0,S,76,49.97,37.92,29.11,0.0,43.42,42.57,40.07,10,1,5,2019,JAMBI,JAMBI,KOTA JAMBI
55,10010060,SMA SWASTA KRISTEN BINA KASIH,10506129.0,S,30,80.33,78.07,55.67,72.5,71.89,61.25,70.8,10,1,6,2019,JAMBI,JAMBI,KOTA JAMBI
56,10010062,MA SWASTA AINUL YAQIN,69788142.0,S,34,47.65,34.18,28.46,0.0,42.06,0.0,38.09,10,1,6,2019,JAMBI,JAMBI,KOTA JAMBI
57,10010063,SMA TRI SUKSES BOARDING SCHOOL JAMBI,69940645.0,S,30,65.33,40.8,32.17,54.17,54.1,51.0,47.95,10,1,6,2019,JAMBI,JAMBI,KOTA JAMBI
58,10020001,SMA NEGERI 1 SUNGAI PENUH,10502394.0,N,187,65.96,47.8,35.25,54.17,58.92,51.15,51.22,10,2,0,2019,JAMBI,JAMBI,KOTA SUNGAI PENUH
59,10020002,SMA NEGERI 2 SUNGAI PENUH,10502398.0,N,146,58.67,42.1,34.02,57.92,50.32,58.5,46.41,10,2,0,2019,JAMBI,JAMBI,KOTA SUNGAI PENUH
60,10020003,SMA NEGERI 3 SUNGAI PENUH,10502399.0,N,59,46.07,36.55,29.62,30.83,37.02,54.0,37.15,10,2,0,2019,JAMBI,JAMBI,KOTA SUNGAI PENUH
61,10020004,SMA NEGERI 4 SUNGAI PENUH,10502400.0,N,141,54.96,38.54,32.39,42.72,47.53,49.92,43.26,10,2,0,2019,JAMBI,JAMBI,KOTA SUNGAI PENUH
62,10020005,SMA SWASTA PGRI SUNGAI PENUH,10502413.0,S,11,44.0,35.09,26.82,0.0,43.2,46.0,37.34,10,2,0,2019,JAMBI,JAMBI,KOTA SUNGAI PENUH
63,10020007,SMA SWASTA MUHAMMADIYAH,10502415.0,S,8,44.25,38.5,31.88,32.5,0.0,0.0,36.79,10,2,0,2019,JAMBI,JAMBI,KOTA SUNGAI PENUH
64,10020008,MA NEGERI 1 SUNGAI PENUH,10507912.0,N,70,59.29,38.8,29.21,43.61,49.76,47.67,43.74,10,2,0,2019,JAMBI,JAMBI,KOTA SUNGAI PENUH
65,10020009,MA NEGERI 2 SUNGAI PENUH,10507913.0,N,23,46.52,35.83,30.54,0.0,42.96,0.0,38.96,10,2,0,2019,JAMBI,JAMBI,KOTA SUNGAI PENUH
66,10020010,MA SWASTA HAMPARAN RAWANG,10507911.0,S,29,42.55,34.62,28.1,48.33,33.44,31.0,34.9,10,2,1,2019,JAMBI,JAMBI,KOTA SUNGAI PENUH
67,10020011,SMA NEGERI 5 SUNGAI PENUH,10507881.0,N,18,46.11,37.67,33.19,0.0,44.17,37.0,39.69,10,2,1,2019,JAMBI,JAMBI,KOTA SUNGAI PENUH
68,10030001,SMA NEGERI 1 BATANGHARI,10500313.0,N,108,60.04,42.35,31.37,47.5,52.07,39.0,46.17,10,3,0,2019,JAMBI,JAMBI,KABUPATEN BATANGHARI
69,10030002,SMA NEGERI 2 BATANGHARI,10500327.0,N,119,55.98,36.96,30.84,0.0,47.41,0.0,42.8,10,3,0,2019,JAMBI,JAMBI,KABUPATEN BATANGHARI
70,10030003,SMA NEGERI 3 BATANGHARI,10500274.0,N,63,55.02,37.33,30.36,55.0,48.32,43.0,42.63,10,3,0,2019,JAMBI,JAMBI,KABUPATEN BATANGHARI
71,10030004,SMA NEGERI 4 BATANGHARI,10500219.0,N,106,41.23,33.47,30.42,38.33,40.29,35.0,36.28,10,3,0,2019,JAMBI,JAMBI,KABUPATEN BATANGHARI
72,10030005,SMA NEGERI 5 BATANGHARI,10500235.0,N,88,60.43,41.41,33.07,59.77,53.54,52.69,47.15,10,3,0,2019,JAMBI,JAMBI,KABUPATEN BATANGHARI
73,10030006,SMA NEGERI 6 BATANGHARI,10500236.0,N,94,57.09,40.38,34.92,51.14,50.43,42.0,44.9,10,3,0,2019,JAMBI,JAMBI,KABUPATEN BATANGHARI
