No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
1,601001,SMA NEGERI 1 BANDA ACEH,10105389.0,N,36,64.39,60.94,29.86,53.75,53.22,64.0,0.0,6,1,1,2018,ACEH,ACEH,KOTA BANDA ACEH
2,601002,SMA NEGERI 6 BANDA ACEH,10105397.0,N,40,48.1,28.8,24.63,30.83,37.5,34.72,0.0,6,1,2,2018,ACEH,ACEH,KOTA BANDA ACEH
3,601003,SMA NEGERI 7 BANDA ACEH,10105396.0,N,88,61.61,46.89,29.69,48.13,55.38,45.14,0.0,6,1,3,2018,ACEH,ACEH,KOTA BANDA ACEH
4,601004,SMA NEGERI 9  BANDA ACEH,10107197.0,N,84,50.45,38.57,27.23,55.63,46.86,38.53,0.0,6,1,4,2018,ACEH,ACEH,KOTA BANDA ACEH
5,601008,SMA KATOLIK BANDA ACEH,10105394.0,S,4,55.0,43.5,25.63,33.33,0.0,42.0,0.0,6,1,8,2018,ACEH,ACEH,KOTA BANDA ACEH
6,601009,SMA MUHAMMADIYAH 1 BANDA ACEH,10105407.0,S,18,45.56,31.0,24.17,0.0,45.0,0.0,0.0,6,1,9,2018,ACEH,ACEH,KOTA BANDA ACEH
7,601011,SMA NEGERI 13 BANDA ACEH,10106291.0,N,14,52.86,26.86,28.04,0.0,39.43,0.0,0.0,6,1,11,2018,ACEH,ACEH,KOTA BANDA ACEH
8,601012,MA NEGERI 2 BANDA ACEH,10113768.0,N,55,62.33,45.89,37.5,42.41,53.57,45.6,0.0,6,1,12,2018,ACEH,ACEH,KOTA BANDA ACEH
9,601013,MA SWASTA BABUN NAJAH BANDA ACEH,10113773.0,S,32,51.13,34.19,24.22,36.0,42.0,0.0,0.0,6,1,13,2018,ACEH,ACEH,KOTA BANDA ACEH
10,601016,SMA NEGERI 3 BANDA ACEH,10105388.0,N,61,63.84,44.0,28.77,41.4,61.33,42.67,0.0,6,1,16,2018,ACEH,ACEH,KOTA BANDA ACEH
11,601017,SMA NEGERI 11 BANDA ACEH,10107195.0,N,87,54.44,36.39,28.1,40.63,49.28,38.88,0.0,6,1,17,2018,ACEH,ACEH,KOTA BANDA ACEH
12,601018,SMA NEGERI 15 ADIDARMA BANDA ACEH,10105386.0,N,14,45.71,32.71,27.68,0.0,43.0,0.0,0.0,6,1,18,2018,ACEH,ACEH,KOTA BANDA ACEH
13,601019,SMA METHODIST BANDA ACEH,10105395.0,S,19,76.63,60.53,40.92,73.75,64.13,0.0,0.0,6,1,19,2018,ACEH,ACEH,KOTA BANDA ACEH
14,601022,MAN BANDA ACEH 1,10113769.0,N,101,68.5,57.62,38.14,20.0,62.08,65.2,0.0,6,1,22,2018,ACEH,ACEH,KOTA BANDA ACEH
15,601023,MA SWASTA DARUL ULUM BANDA ACEH,10106286.0,S,19,65.89,58.95,33.95,45.0,65.38,0.0,0.0,6,1,23,2018,ACEH,ACEH,KOTA BANDA ACEH
16,601025,SMA NEGERI 4 BANDA ACEH,10105387.0,N,95,64.53,51.71,32.61,54.0,57.76,56.47,0.0,6,1,25,2018,ACEH,ACEH,KOTA BANDA ACEH
17,601026,SMA NEGERI 5 BANDA ACEH,10105398.0,N,72,50.83,34.97,26.28,37.5,44.48,56.0,0.0,6,1,26,2018,ACEH,ACEH,KOTA BANDA ACEH
18,601027,SMA NEGERI 8 BANDA ACEH,10105340.0,N,93,54.0,34.0,27.45,0.0,45.4,0.0,0.0,6,1,27,2018,ACEH,ACEH,KOTA BANDA ACEH
19,601028,SMA NEGERI 12 BANDA ACEH,10107196.0,N,77,59.3,37.27,27.14,49.44,48.71,41.54,0.0,6,1,28,2018,ACEH,ACEH,KOTA BANDA ACEH
20,601029,SMA CUT MEUTIA BANDA ACEH,10105385.0,S,7,40.86,30.57,23.93,0.0,39.14,0.0,0.0,6,1,29,2018,ACEH,ACEH,KOTA BANDA ACEH
21,601030,SMA GRANADA PGRI BANDA ACEH,10105384.0,S,12,37.67,28.67,25.63,25.42,0.0,0.0,0.0,6,1,30,2018,ACEH,ACEH,KOTA BANDA ACEH
22,601031,SMA KARTIKA XIV-1 BANDA ACEH,10105381.0,S,25,40.32,28.08,25.6,0.0,0.0,32.4,0.0,6,1,31,2018,ACEH,ACEH,KOTA BANDA ACEH
23,601032,SMA INSHAFUDDIN BANDA ACEH,10105342.0,S,22,56.82,36.27,26.59,37.5,48.32,42.0,0.0,6,1,32,2018,ACEH,ACEH,KOTA BANDA ACEH
24,601034,MAN 3 KOTA BANDA ACEH,10113772.0,N,72,60.97,36.08,27.71,38.75,49.05,43.27,0.0,6,1,34,2018,ACEH,ACEH,KOTA BANDA ACEH
25,601036,SMA LABORATORIUM UNIVERSITAS SYIAH KUALA,10107310.0,S,26,68.46,65.23,46.35,57.5,59.91,68.0,0.0,6,1,36,2018,ACEH,ACEH,KOTA BANDA ACEH
26,601039,SMA NEGERI 14 ISKANDAR MUDA,10113048.0,N,23,48.52,35.22,25.11,40.0,46.5,0.0,0.0,6,1,39,2018,ACEH,ACEH,KOTA BANDA ACEH
27,601040,SMA NEGERI 16 BANDA ACEH,10113599.0,N,19,52.84,31.37,28.03,42.5,0.0,32.8,0.0,6,1,40,2018,ACEH,ACEH,KOTA BANDA ACEH
28,602001,SMA NEGERI 1 SABANG,10105273.0,N,66,55.0,34.7,26.89,35.18,48.38,39.42,0.0,6,2,1,2018,ACEH,ACEH,KOTA SABANG
29,602002,SMA NEGERI 2 SABANG,10105272.0,N,49,48.24,28.73,25.31,31.67,39.03,36.55,0.0,6,2,2,2018,ACEH,ACEH,KOTA SABANG
30,602003,MAN SABANG,10113789.0,N,32,50.25,33.56,26.09,52.5,44.13,0.0,0.0,6,2,3,2018,ACEH,ACEH,KOTA SABANG
31,603001,SMA NEGERI 1 LHOKSEUMAWE,10105619.0,N,122,58.62,39.0,26.82,41.25,51.33,48.7,0.0,6,3,1,2018,ACEH,ACEH,KOTA LHOKSEUMAWE
32,603002,SMA NEGERI 2 LHOKSEUMAWE,10105620.0,N,68,48.12,27.85,25.11,28.64,37.79,35.95,0.0,6,3,2,2018,ACEH,ACEH,KOTA LHOKSEUMAWE
33,603003,SMA NEGERI 3 LHOKSEUMAWE,10105621.0,N,22,47.91,31.18,26.02,30.0,38.95,0.0,0.0,6,3,3,2018,ACEH,ACEH,KOTA LHOKSEUMAWE
34,603004,SMA NEGERI 4 LHOKSEUMAWE,10105622.0,N,40,42.4,27.2,25.0,0.0,0.0,36.2,0.0,6,3,4,2018,ACEH,ACEH,KOTA LHOKSEUMAWE
35,603005,SMA NEGERI 6 LHOKSEUMAWE,10105624.0,N,57,46.63,28.28,28.82,37.5,37.43,37.57,0.0,6,3,5,2018,ACEH,ACEH,KOTA LHOKSEUMAWE
36,603007,SMA NEGERI MODAL BANGSA ARUN,10105604.0,N,50,70.84,56.6,40.35,51.79,67.2,54.74,0.0,6,3,7,2018,ACEH,ACEH,KOTA LHOKSEUMAWE
37,603008,MAN KOTAL HOKSEUMAWE,10113781.0,N,39,49.85,30.41,26.41,36.14,43.21,0.0,0.0,6,3,8,2018,ACEH,ACEH,KOTA LHOKSEUMAWE
38,603013,SMA NEGERI 5 LHOKSEUMAWE,10105623.0,N,50,45.44,28.76,28.15,46.25,38.44,26.0,0.0,6,3,13,2018,ACEH,ACEH,KOTA LHOKSEUMAWE
39,603015,SMAS SUKMA BANGSA,10107919.0,S,19,65.58,59.79,31.32,48.75,62.92,74.5,0.0,6,3,15,2018,ACEH,ACEH,KOTA LHOKSEUMAWE
40,603017,SMA NEGERI 7 LHOKSEUMAWE,10111836.0,N,26,45.54,32.31,26.06,0.0,0.0,39.15,0.0,6,3,17,2018,ACEH,ACEH,KOTA LHOKSEUMAWE
41,603019,MAS RAUDHATUL FATA,69883444.0,S,15,35.07,29.73,23.33,0.0,33.73,0.0,0.0,6,3,19,2018,ACEH,ACEH,KOTA LHOKSEUMAWE
42,604001,SMA NEGERI 1 LANGSA,10105735.0,N,96,58.81,47.85,34.84,34.58,48.04,49.44,0.0,6,4,1,2018,ACEH,ACEH,KOTA LANGSA
43,604002,SMA NEGERI 2 LANGSA,10105736.0,N,78,53.72,32.87,28.65,35.98,43.49,36.25,0.0,6,4,2,2018,ACEH,ACEH,KOTA LANGSA
44,604003,SMA NEGERI 3 LANGSA,10105737.0,N,139,50.71,32.55,28.42,47.5,38.96,40.62,0.0,6,4,3,2018,ACEH,ACEH,KOTA LANGSA
45,604004,SMA NEGERI 4 LANGSA,10105752.0,N,64,45.63,31.69,27.15,41.25,36.18,36.21,0.0,6,4,4,2018,ACEH,ACEH,KOTA LANGSA
46,604005,SMA SWASTA JAYA LANGSA,10105732.0,S,12,32.5,26.17,25.21,0.0,33.83,0.0,0.0,6,4,5,2018,ACEH,ACEH,KOTA LANGSA
47,604006,SMA SWASTA CUT NYAK DHIEN LANGSA,10105731.0,S,47,42.77,28.98,25.32,25.0,33.71,33.2,0.0,6,4,6,2018,ACEH,ACEH,KOTA LANGSA
48,604007,SMA MUHAMMADIYAH LANGSA,10105733.0,S,26,38.54,28.54,26.54,0.0,33.09,32.5,0.0,6,4,7,2018,ACEH,ACEH,KOTA LANGSA
49,604008,MAN 1 LANGSA,10113778.0,N,52,52.92,31.15,27.45,0.0,45.52,36.81,0.0,6,4,8,2018,ACEH,ACEH,KOTA LANGSA
50,604009,MAN 2 LANGSA,10113774.0,N,33,50.61,27.15,24.17,30.0,46.67,34.3,0.0,6,4,9,2018,ACEH,ACEH,KOTA LANGSA
51,604010,MAS ULUMUL QURAN LANGSA,10113779.0,S,21,60.57,41.9,24.76,22.5,51.23,47.67,0.0,6,4,10,2018,ACEH,ACEH,KOTA LANGSA
52,604013,MAS GAMPONG TEUNGOH,10113776.0,S,21,43.71,30.1,24.76,0.0,0.0,29.71,0.0,6,4,13,2018,ACEH,ACEH,KOTA LANGSA
53,604014,SMA NEGERI 5 LANGSA,10107501.0,N,85,44.4,27.13,26.22,0.0,38.19,31.96,0.0,6,4,14,2018,ACEH,ACEH,KOTA LANGSA
54,605001,SMA NEGERI 1 SIMPANG KIRI,10104040.0,N,117,56.1,35.9,28.59,49.38,51.29,45.57,0.0,6,5,1,2018,ACEH,ACEH,KOTA SUBULUSSALAM
55,605002,SMA NEGERI 1 RUNDENG,10104059.0,N,44,51.41,34.0,25.28,34.5,41.59,35.4,0.0,6,5,2,2018,ACEH,ACEH,KOTA SUBULUSSALAM
56,605003,SMA NEGERI 1 SULTAN DAULAT,10104044.0,N,55,49.96,34.8,31.64,40.89,48.53,61.43,0.0,6,5,3,2018,ACEH,ACEH,KOTA SUBULUSSALAM
57,605004,MAN 1 SUBULUSSALAM,10113790.0,N,25,52.08,30.72,27.1,0.0,43.52,0.0,0.0,6,5,4,2018,ACEH,ACEH,KOTA SUBULUSSALAM
58,605005,MAS DMT SUBULUSSALAM JONTOR,10113791.0,S,7,57.71,32.57,28.93,50.0,44.0,56.0,0.0,6,5,5,2018,ACEH,ACEH,KOTA SUBULUSSALAM
59,605006,MAN 2 SUBULUSSALAM,10113795.0,N,22,38.55,25.73,25.57,27.27,0.0,0.0,0.0,6,5,6,2018,ACEH,ACEH,KOTA SUBULUSSALAM
60,605007,MA SWASTA HUSNI THAMRIN,10113794.0,S,31,32.06,21.68,27.34,28.47,0.0,0.0,0.0,6,5,7,2018,ACEH,ACEH,KOTA SUBULUSSALAM
61,605009,SMA NEGERI LONGKIB,10111320.0,N,20,44.6,27.5,28.75,35.0,0.0,0.0,0.0,6,5,9,2018,ACEH,ACEH,KOTA SUBULUSSALAM
62,605012,MA SWASTA AL-MANSURIYAH,10113792.0,S,17,47.88,27.06,26.62,27.65,0.0,0.0,0.0,6,5,12,2018,ACEH,ACEH,KOTA SUBULUSSALAM
63,605015,SMA HIDAYATULLAH,10104041.0,S,32,49.44,54.13,23.67,0.0,44.94,0.0,0.0,6,5,15,2018,ACEH,ACEH,KOTA SUBULUSSALAM
64,605016,SMA NEGERI 2 SIMPANG KIRI,69822414.0,N,18,44.56,27.67,28.61,0.0,40.86,41.0,0.0,6,5,16,2018,ACEH,ACEH,KOTA SUBULUSSALAM
65,605018,MAS MARDHATILLAH,69849442.0,S,7,42.0,25.43,24.29,0.0,40.57,0.0,0.0,6,5,18,2018,ACEH,ACEH,KOTA SUBULUSSALAM
66,605019,SMA NEGERI 1 PENANGGALAN,69864676.0,N,39,47.18,27.49,25.06,0.0,41.33,0.0,0.0,6,5,19,2018,ACEH,ACEH,KOTA SUBULUSSALAM
67,605020,MAS DARURRAHMAH SEPADAN,69955604.0,S,20,46.4,35.8,25.63,0.0,43.1,0.0,0.0,6,5,20,2018,ACEH,ACEH,KOTA SUBULUSSALAM
68,606001,SMA NEGERI 1 KOTA JANTHO,10100194.0,N,15,60.4,35.2,32.0,62.5,0.0,36.46,0.0,6,6,1,2018,ACEH,ACEH,KABUPATEN ACEH BESAR
69,606002,SMA NEGERI 1 SEULIMEUM,10100188.0,N,59,45.12,27.25,26.61,31.88,33.68,36.27,0.0,6,6,2,2018,ACEH,ACEH,KABUPATEN ACEH BESAR
70,606003,SMA NEGERI 1  INDRAPURI,10100196.0,N,46,41.96,27.78,24.57,33.75,0.0,34.38,0.0,6,6,3,2018,ACEH,ACEH,KABUPATEN ACEH BESAR
71,606004,SMA NEGERI 1 SUKAMAKMUR,10100187.0,N,53,47.96,26.68,26.13,0.0,39.67,45.96,0.0,6,6,4,2018,ACEH,ACEH,KABUPATEN ACEH BESAR
72,606005,SMA NEGERI I MONTASIK,10100180.0,N,40,46.4,30.65,26.69,33.06,0.0,39.48,0.0,6,6,5,2018,ACEH,ACEH,KABUPATEN ACEH BESAR
73,606006,MAN 3 ACEH BESAR,10114248.0,N,47,47.53,30.34,27.13,0.0,41.79,0.0,0.0,6,6,6,2018,ACEH,ACEH,KABUPATEN ACEH BESAR
74,606007,MA SWASTA TGK. CHIEK OEMAR DIYAN,10114249.0,S,22,69.36,52.73,33.64,48.93,57.5,62.0,0.0,6,6,7,2018,ACEH,ACEH,KABUPATEN ACEH BESAR
75,606008,MAN 1 ACEH BESAR,10114255.0,N,48,52.54,32.92,24.74,32.5,46.77,76.0,0.0,6,6,8,2018,ACEH,ACEH,KABUPATEN ACEH BESAR
76,606009,MAN 2 ACEH BESAR,10100269.0,N,28,52.36,28.07,25.89,0.0,43.86,51.57,0.0,6,6,9,2018,ACEH,ACEH,KABUPATEN ACEH BESAR
77,606010,SMA NEGERI 1 INGIN JAYA,10100195.0,N,65,44.4,26.62,24.62,32.17,36.27,35.9,0.0,6,6,10,2018,ACEH,ACEH,KABUPATEN ACEH BESAR
78,606012,SMA NEGERI 1 KRUENG BARONA JAYA,10100186.0,N,25,47.52,29.36,24.5,33.2,0.0,0.0,0.0,6,6,12,2018,ACEH,ACEH,KABUPATEN ACEH BESAR
79,606013,SMA NEGERI 1 KUTA BARO,10100181.0,N,9,45.11,28.44,26.94,47.5,32.0,30.0,0.0,6,6,13,2018,ACEH,ACEH,KABUPATEN ACEH BESAR
80,606015,SMA NEGERI 1 BAITUSSALAM,10100197.0,N,55,48.07,29.89,27.27,37.5,40.67,34.28,0.0,6,6,15,2018,ACEH,ACEH,KABUPATEN ACEH BESAR
81,606016,SMA NEGERI 1 MESJID RAYA,10100190.0,N,39,33.59,25.9,24.74,27.56,0.0,0.0,0.0,6,6,16,2018,ACEH,ACEH,KABUPATEN ACEH BESAR
82,606018,MAN 4 ACEH BESAR,10114245.0,N,57,48.67,34.25,28.99,0.0,46.71,39.79,0.0,6,6,18,2018,ACEH,ACEH,KABUPATEN ACEH BESAR
83,606019,MAN 6 ACEH BESAR,10114253.0,N,13,43.69,26.15,25.96,0.0,35.23,0.0,0.0,6,6,19,2018,ACEH,ACEH,KABUPATEN ACEH BESAR
84,606020,SMA N 1 DARUL IMARAH,10100185.0,N,79,51.29,32.51,27.82,39.79,46.18,37.65,0.0,6,6,20,2018,ACEH,ACEH,KABUPATEN ACEH BESAR
85,606022,SMA NEGERI 1 PEUKAN BADA,10100189.0,N,43,52.37,34.88,30.17,0.0,48.4,43.04,0.0,6,6,22,2018,ACEH,ACEH,KABUPATEN ACEH BESAR
